,exp1,exp2,exp3,exp4
AT4G13495,164.2317526,131.7899505,123.6107389,57.22511416
AT3G52720,103.6735568,49.44075306,16.35823459,4.433064983
AT3G61110,129.5116859,153.8391439,116.0135226,139.7386766
AT4G25050,252.3184334,290.9080178,213.1505754,206.5343421
AT3G62700,39.92536442,36.63081743,81.94920901,131.9452149
AT1G09690,151.4929013,156.1670524,109.8412503,160.4840907
AT3G45970,38.81740801,129.2032939,61.38621482,49.15209474
AT1G62380,127.3478641,147.4126475,144.6641209,99.80631459
AT2G26690,125.1217832,87.64185441,47.55842264,22.98350824
AT2G36390,22.4338271,21.5419327,67.75717558,101.653195
AT4G13930,126.8038987,209.3615436,213.5950613,198.9680712
AT4G32340,8.487490111,37.00250737,87.69365758,113.5175475
AT5G57290,123.0093546,156.0018752,116.0850383,163.4238017
AT3G25770,19.01744126,52.47139967,102.3202949,75.7555333
AT1G56110,18.33992934,17.97326943,20.07397406,50.8319979
AT1G16840,10.69876789,35.46743366,116.7378552,67.7409306
AT1G32920,100.2168606,11.2173476,13.92458629,7.478869361
AT1G15980,238.7587092,216.4752934,195.3905945,173.4916734
AT2G29450,169.0774161,88.15465548,85.47211526,102.8499132
AT5G16130,107.475662,110.9094829,83.51506211,115.6454328
AT2G43290,119.9233905,33.67493954,33.20355959,26.34191066
AT5G52470,76.7238049,70.51652591,59.03656304,98.97100833
AT3G23920,132.7713525,61.90162571,43.40957363,83.50855226
AT4G37980,165.9415867,137.8285468,110.9274773,71.62410792
AT3G54210,343.560832,389.4098863,287.263356,339.548703
AT1G78850,60.05776223,43.2412719,14.20569517,87.35803497
AT1G67360,45.98002497,40.92122743,73.85409696,122.1051035
AT3G05590,172.082965,177.0887572,136.2520663,168.447501
AT1G51805,44.95628942,119.1539829,95.64900753,49.02507982
AT4G25630,5.332354468,7.173420124,10.44791052,40.21592457
AT1G22780,79.39019676,95.98631425,67.27763775,92.79648644
AT2G47450,194.7936298,198.0547553,126.0418835,108.6488753
AT1G18540,83.6990577,78.80372404,61.0769238,91.05238131
AT3G11700,65.1148302,100.5717202,20.49611495,6.707221005
AT1G11910,141.7070965,111.0532461,120.760998,136.3124641
AT5G43150,91.56484225,85.55925257,134.2657499,161.529421
AT1G13650,95.66658606,26.00926476,4.702772609,1.16005757
AT2G44310,45.47335495,73.28223784,90.71740836,143.8195103
AT1G64510,250.5461554,272.1138285,192.8838035,220.9815058
AT1G56190,208.0455601,179.7955139,160.4294097,151.230362
AT5G66210,96.43772469,79.42290923,24.18845017,15.62182222
AT3G06700,90.04220328,122.2493128,85.73988157,115.0572492
AT1G10410,6.225404139,60.25775921,112.9064471,73.13087402
AT3G50685,178.8293892,149.6895614,115.1135036,91.79977778
AT1G12110,94.01213201,105.0750098,42.83392684,26.11376908
AT1G58360,77.38396644,72.01933372,90.20117705,139.7006535
AT4G13250,35.67379968,45.02371584,81.76126248,132.589857
AT4G16146,1.372947858,21.88284744,98.58852251,75.56808081
AT4G02230,68.58378191,72.64360978,69.60711685,118.1692384
AT4G02920,150.6580615,176.9466915,221.2822405,240.6088071
AT2G10410,75.30020063,76.3431505,85.30649489,108.5989246
AT1G54270,57.15745041,64.68974655,70.50773812,113.1691504
AT2G30520,119.7237274,55.99093938,16.57224439,35.96032369
AT4G19200,190.5449043,226.4039923,280.8711543,283.2735389
AT1G48350,286.4035188,315.0486223,218.6361966,284.0185437
AT4G25100,439.1395444,519.8539029,495.724697,428.6847484
AT4G20260,18.56279655,110.9741079,104.0246384,98.39127299
AT1G75950,107.0028672,127.0890003,166.0406254,191.3641015
AT5G15410,51.39618268,135.4175847,54.28706193,55.25144805
AT2G18440,34.20841685,36.37434586,46.86239115,115.2766094
AT4G03400,18.3494417,108.9086204,28.05562127,22.15496172
AT1G71360,7.9234264,20.52505955,36.57258831,108.0570689
AT4G09800,136.5921637,121.8621655,107.573123,125.0726036
AT3G52150,215.3455777,207.9520051,145.6759675,160.747926
AT4G30440,126.5952572,55.23220545,49.04225256,37.39677409
AT1G54100,22.69391176,17.04358648,21.61183217,18.99980176
AT1G22570,5.539792109,61.58335637,87.72305626,10.69875945
AT1G56220,29.8293335,15.985053,31.97917469,65.86247207
AT5G17170,255.9242708,267.7122695,238.6509736,207.0779029
AT5G63810,1.74074109,5.5950445,52.68164339,93.86476379
AT2G35830,134.0791294,103.5892434,58.74657699,36.57705618
AT2G22990,116.4415261,93.20668984,67.42027817,40.59338435
AT2G41190,14.75032817,6.06865394,3.374927912,33.41401369
AT1G56300,0.181147581,26.92059752,101.6769371,38.376446
AT5G19250,69.65454521,119.2249677,157.9210177,158.1958524
AT4G25500,7.588008566,33.60414384,97.04055761,90.14649805
AT1G55490,246.1568608,224.6554274,165.6739902,259.0018158
AT3G03780,187.9349429,161.6711831,131.9360804,86.45113136
AT5G51970,154.4301942,129.4710949,99.0508882,81.72826064
AT1G05010,89.4483044,142.9581556,159.7466407,122.9872213
AT4G34650,11.26632828,12.97228438,22.97917154,56.81338556
AT1G19450,95.40955736,181.3815121,138.6304395,98.73691669
AT1G08890,0.74669971,40.73633298,97.8552285,70.25361842
AT1G20823,88.43668043,3.694140298,4.786982094,4.507966305
AT2G36160,101.255875,95.41075094,70.10412905,103.2771812
AT5G24300,63.96321062,80.63944808,115.2899691,145.9680288
AT5G27770,70.99321582,87.69034351,74.78882587,103.2379282
AT4G36500,33.3741414,75.65547599,118.307531,64.2586965
AT3G14050,14.48058165,33.08790091,102.417275,28.80136911
AT2G15620,190.5959324,226.5845326,152.8400118,184.1860692
AT1G74880,202.6740193,192.3867732,175.0375941,121.9731295
AT5G60920,43.79299965,116.4888197,115.0805726,61.68034013
AT5G14200,149.5787955,112.1655482,93.0640832,47.621159
AT3G10410,19.48799345,19.45687297,41.83821326,76.3219182
AT4G35300,24.01250355,31.82634384,81.24420568,115.6071822
AT5G09650,235.8877886,214.0115253,155.7872868,160.254958
AT1G03870,49.14831713,87.13385027,8.071761827,4.360924877
AT4G00100,93.75844694,101.2692604,79.93066214,105.8292379
AT3G51800,47.09826224,48.4598149,47.0200374,78.76473518
AT1G79440,8.21607226,13.78889144,51.89312886,85.0610102
AT2G21130,1.219319733,13.27042182,55.50571342,82.20088098
AT3G44450,81.342161,154.8664197,80.23935069,70.12275416
AT5G02870,106.9606139,120.5301541,90.57502103,137.644596
AT2G04030,144.836142,98.8328659,51.05161972,60.70816134
AT3G56880,84.19738549,18.70534117,107.0443379,49.98735403
AT2G39010,196.8897612,221.6106732,203.4891555,252.6487502
AT3G29240,134.9526171,70.64817614,40.86273486,52.31222357
AT5G65730,89.03952342,65.7878066,17.54340588,8.287049387
AT4G22220,110.5496963,119.3583862,122.3687656,149.8786531
AT4G32940,36.46713426,42.36628599,114.6983033,88.2636876
AT5G63160,90.84798467,80.37484268,16.83278962,13.55544217
AT1G19050,90.00847281,50.93194063,128.3588865,33.11114629
AT1G19740,50.40011754,76.97809303,108.8621018,126.0294734
AT2G36630,94.51426018,101.0497963,37.14622952,25.14220599
AT2G17560,22.20856701,40.73514926,73.05780873,101.2381417
AT5G46710,10.91796821,26.33975008,94.49375217,12.73181863
AT3G15000,25.00500443,25.02923111,34.62140342,72.06817264
AT4G12730,41.98611153,99.67680045,35.80448631,12.22087571
AT2G31610,95.39723785,101.8229462,85.82710601,118.640897
AT5G50920,506.022453,487.6095796,531.0746101,571.7397992
AT2G43970,284.3118543,257.5895377,238.4072022,210.3974314
AT4G09760,24.32486348,75.54821927,116.201626,79.21266178
AT2G39390,46.00462241,59.62106438,52.33566566,93.86826589
AT4G28660,236.8139214,246.7818067,175.170357,180.7327066
AT3G56240,222.4508374,226.8001112,235.4509502,156.7753875
AT2G32060,46.99732333,53.86827168,48.19646248,70.98400204
AT5G49910,192.2030301,176.777824,152.0400461,183.921123
AT1G01300,18.04139754,66.84438659,101.0099509,37.92426863
AT5G07090,121.6569679,126.6784404,91.16281091,119.3792511
AT4G17390,110.2824779,117.9524218,82.2925133,121.4519168
AT1G56660,70.58975886,79.72312669,80.70582777,15.70174164
AT4G22240,177.7037122,165.8266554,186.5109352,185.5043099
AT3G17020,35.54704272,51.34993009,74.17607091,106.4414781
AT4G09010,243.6160527,207.5366298,173.4948382,170.9734186
AT2G32870,121.774198,112.4172572,114.4180476,68.41904721
AT4G05150,26.13934638,79.87064838,123.8671846,95.58215866
AT2G34620,90.5548175,22.1001294,7.52874514,3.558319201
AT5G05170,73.56933078,127.2166592,147.9281442,103.4336623
AT4G21215,5.090159842,78.62049263,98.033376,41.57124912
AT3G13750,55.1682471,97.98635798,46.24607786,16.29873644
AT1G56045,90.80383847,126.3088802,86.42898639,101.7992894
AT2G40460,43.80894166,95.43344438,98.89068259,31.62477928
AT1G12240,89.19237186,44.38468606,10.7807409,6.744055388
AT4G15000,114.0422006,125.4648443,93.09661849,133.8947512
AT2G20990,66.34958577,74.58793117,105.2113798,126.7097977
AT3G02250,16.11024331,64.11343569,106.4513055,48.89028368
AT5G05270,120.2743453,59.75127806,30.75998074,46.03983708
AT1G03630,165.9505314,147.9348633,115.7106062,93.99460744
AT3G11660,33.69171242,73.74489773,111.8961121,113.6400414
AT3G11940,105.3384037,102.2392694,80.9710254,112.5290062
AT3G53430,112.5437272,116.3170657,93.46216217,127.1509142
AT3G22235,57.91681903,93.32200452,62.19614205,17.66863347
AT5G44565,5.415361338,54.031247,94.90207157,80.43563825
AT3G61870,265.9137348,254.1475712,227.4378488,209.5009845
AT5G46800,183.7612956,174.9067252,141.6064534,117.509516
AT5G12860,204.2012347,189.8372019,152.4653573,204.7734615
AT2G16367,82.57234871,68.7982888,16.52006278,1.918666288
AT2G37190,62.43149683,54.623904,38.2989634,68.89096831
AT1G74100,104.2670131,67.98042312,24.53868314,19.60266995
AT2G16365,23.15570048,63.14635527,97.06706165,20.12689972
AT1G79660,6.813727415,62.52131042,88.30415297,28.36644449
AT3G12320,151.0128278,160.4989631,121.2622293,93.67355257
AT2G36460,29.59485361,23.6427115,29.18707334,61.49145275
AT1G28600,116.3438137,89.40565611,32.20058699,41.34651887
AT3G52500,21.619627,102.7649383,94.49481099,91.54864057
AT1G09640,52.94639452,54.99588351,61.87983453,90.46344553
AT5G06980,84.42933351,158.8535484,116.3874979,108.562675
AT3G16370,148.8727697,142.4779642,95.45997986,63.98761705
AT1G21790,7.953629723,21.61406472,61.06828918,96.73258418
AT1G02920,2.566335984,4.312505798,16.04463877,57.15774375
AT1G47970,47.72364237,56.25246223,59.85742273,128.7631247
AT4G33920,90.99118323,50.40721663,98.82756328,29.70278374
AT1G10090,6.695845984,42.25221682,98.46531476,56.62800598
AT5G17050,81.79993706,65.896399,76.7984459,146.0632107
AT3G12345,218.8549813,197.9824816,162.7850918,148.6345769
AT5G65470,69.71802147,95.78385328,24.5343847,14.94838053
AT5G57630,3.034419526,20.80006393,91.39921818,16.8981317
AT1G68530,114.9250225,57.92036725,45.2029138,59.44189531
AT3G24170,159.3717003,168.200517,164.4390729,181.1570012
AT3G22380,46.49961191,86.0322165,134.455257,122.8779576
AT1G02270,10.68568446,29.82555749,88.69460118,82.4794238
AT5G10410,2.490562949,36.5759481,82.9084295,74.01825972
AT5G54960,5.016220959,16.55754291,83.10227374,71.78560382
AT2G22500,87.65307954,72.49382513,117.866142,73.33637049
AT3G03990,31.11282889,35.42411657,90.86005365,107.2740795
AT1G17880,97.57637411,99.51765042,89.00613002,106.614158
AT1G68590,224.6907423,264.8835921,183.8123954,205.5522229
AT1G15270,286.4505502,367.1950715,344.3804891,305.2616097
AT5G64740,81.50546492,130.6486435,88.92149883,49.95288993
AT2G18960,193.7996521,140.0618918,108.0613993,114.2831471
AT1G24510,35.3505395,38.1532116,47.59295994,78.13021564
AT1G64890,0.641000979,37.00214275,92.6382321,49.51321026
AT1G51510,24.37681539,44.19254943,71.84321364,106.3316114
AT5G11420,100.3648964,136.1788214,158.1538463,124.5972411
AT5G47120,45.69622225,52.04667201,80.65109241,97.67198966
AT2G33150,51.24766671,49.52003919,73.195547,97.29905246
AT3G54600,99.29096939,47.20186736,22.79927316,11.4762803
AT4G26530,157.0484085,205.9042746,208.0388076,142.7198893
AT1G75350,326.0014795,385.6017731,313.7287581,325.5390314
AT5G54600,299.5071684,279.6036356,222.2389062,236.3578209
AT5G06290,186.2352883,172.1491591,134.4406769,129.4061443
AT1G01320,123.0017571,90.57746824,39.69853225,47.99214334
AT5G50950,106.6875836,130.4861867,108.5677397,42.19322555
AT4G23400,83.89942634,91.30063247,49.48846121,25.51368969
AT1G20010,7.848918629,48.97221575,81.81172286,93.07331218
AT3G48460,99.25360262,29.68314031,15.19756293,23.96828862
AT5G21020,174.527528,146.1151298,162.7003997,91.02893004
AT3G56910,201.9679857,233.04162,167.7658488,180.988842
AT1G68440,91.51262174,27.23288084,2.937766242,30.45570134
AT5G45775,65.18079591,64.12004423,56.67666291,82.5868104
AT5G16970,35.08509954,35.60185598,34.48209234,67.08241736
AT3G29360,54.16787134,84.66134917,126.329744,137.9196414
AT5G45340,81.86730716,36.72956343,48.90506131,3.119978885
AT3G27210,10.03021628,16.35574976,92.29977769,57.67537578
AT4G27700,120.3263586,148.1505049,136.5034369,127.7324521
AT2G20890,380.1261542,380.9284545,392.2609156,437.6874142
AT3G45140,130.8593814,91.30158357,119.2118114,53.95553188
AT5G23740,85.29770239,88.94199097,65.50446331,88.30508592
AT4G01310,244.1911629,229.4518353,173.642831,186.5895526
AT4G01950,82.34625212,21.34057206,2.428362875,8.081952122
AT5G53490,104.5724857,117.4787802,107.9786225,133.2586898
AT1G04480,75.91454822,83.95208216,69.01493196,99.1166977
AT2G47730,150.907455,122.1097929,89.33718029,76.56822985
AT3G03920,26.08426744,27.47301065,27.558244,62.5212571
AT5G62300,105.44739,102.2779253,86.11817591,104.4411577
AT5G08050,241.4132353,263.397139,194.3740061,194.4689159
AT3G48690,125.6728505,67.77282777,35.27541825,72.95258077
AT1G72416,1.388703577,77.73457137,35.44591465,2.956017393
AT5G08640,75.07686886,38.05071232,66.97182052,126.4937571
AT2G35260,180.5588706,159.1137515,141.5974545,117.5217327
AT1G70700,97.34278728,117.0066044,98.34208892,37.4076014
AT2G31790,103.2217122,54.98906767,24.3578167,21.5026798
AT5G13100,91.73737912,41.77519398,12.12846563,19.38290373
AT2G16890,15.6269756,72.62382604,102.4256323,81.11501891
AT3G09500,129.5353799,152.2737166,111.1202423,146.0567093
AT1G70370,109.2966797,97.24469934,71.53245512,47.46245732
AT1G67860,143.0178024,152.37882,166.551725,99.9467557
AT1G16080,183.2278204,166.7136323,140.4803024,129.6110134
AT3G02560,45.14704517,55.76615564,49.19099633,80.29541434
AT1G08360,116.2425266,118.9740792,96.2234386,118.6390534
AT1G68500,1.255007796,27.26656236,86.17213152,57.06001127
AT4G24690,39.59954503,37.24083888,67.145936,97.30937071
AT5G49730,96.71478551,43.67112498,21.27581542,18.40023137
AT2G29670,29.53973204,85.26875515,91.14688874,27.0931007
AT5G59850,53.63370374,57.2864752,45.4106124,70.53379929
AT3G11120,108.7130137,129.5489727,82.60011841,100.027162
AT2G25210,48.17619747,59.5857155,49.58187451,78.78852576
AT3G26060,291.7910776,307.7651069,254.0717913,266.3996678
AT1G72770,74.478964,22.36345005,10.2940465,73.33910664
AT1G35680,307.0737107,315.94696,237.7422439,272.7026829
AT1G04530,135.7287406,144.7618534,104.6703295,78.64284815
AT2G22190,22.43965113,56.98347708,107.4337979,57.54332797
AT5G41520,110.0480031,110.0607171,84.48989524,114.0198467
AT1G75370,22.61634274,60.74970467,97.39726449,101.5172827
AT3G12630,124.5057839,97.41390185,49.91264469,59.956895
AT3G25717,16.41638712,80.73700258,65.17458535,11.97419321
AT3G07110,48.24227283,49.65797222,41.6534411,64.10779897
AT4G33625,16.83958643,102.9620211,56.387737,36.71042231
AT1G14400,48.27822495,54.64073454,68.15320961,87.00031117
AT2G19450,0.397771704,4.413241135,68.60753842,61.41469345
AT1G78630,282.4614796,269.3667624,212.9907925,240.9170875
AT4G00430,111.7403728,103.2848848,55.64870914,35.53841219
AT3G14310,9.935060261,62.17848217,89.30129062,62.66779996
AT1G74560,46.59160716,39.35770022,29.23418522,47.70200156
AT2G37710,109.0882761,89.7448505,41.84700992,104.3201608
AT3G08030,81.2153708,62.36541124,26.61998005,10.72900943
AT3G45030,63.64805551,69.12578328,44.07063217,69.50190378
AT5G09810,163.076346,164.8745234,176.741948,191.5135671
AT3G07050,8.739776325,12.77192535,19.9820849,52.46598437
AT3G05560,89.48726243,90.84779656,73.6856296,99.07683344
AT2G14560,35.957348,79.30488609,70.62497031,23.4213866
AT1G22710,182.7735103,175.0481653,254.2282182,210.8872628
AT4G02380,24.94210665,41.07386676,40.03996859,101.8701996
AT5G65220,330.9448385,330.0980151,267.9003785,289.376334
AT2G44860,26.23244155,33.71827777,35.8844119,73.46282988
AT1G30230,109.356931,98.61233612,93.44226474,113.148871
AT5G17190,18.74805081,34.59371347,63.52145465,86.18511697
AT3G10420,139.088941,92.04612362,77.428594,55.52367752
AT3G63410,406.0388962,369.1453858,325.4140621,341.9620984
AT5G54760,56.78099973,67.16801018,90.61677061,102.6240757
AT5G61810,9.182877425,50.09304855,89.41836064,79.45619345
AT1G02500,170.7642094,145.8858118,128.8386163,91.70050555
AT1G17290,41.69217109,52.96857812,73.0525952,97.90661632
AT4G12480,0.138708165,3.820080583,35.6086613,77.07072548
AT5G08570,38.51542698,51.1183983,54.22301308,85.58794618
AT2G40100,164.5965021,141.2393108,135.8700274,120.7157174
AT1G70580,131.5153255,122.8168249,98.08182095,64.13208565
AT1G73885,383.2991781,404.9932525,391.383743,434.1207465
AT1G68570,51.66824235,47.73362968,44.84887709,42.9363291
AT2G44120,34.7384879,37.27180605,35.76283389,64.33634593
AT2G30040,79.24578771,15.83150946,19.79914422,6.465945543
AT3G48140,247.5368591,283.1467701,226.8271956,198.7152462
AT1G71710,25.73385024,45.73154088,81.10396104,96.07497072
AT1G16720,178.0726563,155.5151241,140.9016203,119.4053423
AT1G75380,55.4414838,52.76925256,117.0524714,108.8155924
AT1G19180,53.95965686,31.41528375,95.93752824,26.26683871
AT3G10520,18.84280366,74.9458206,96.91570503,76.73897607
AT5G20890,29.28580386,33.46165354,46.34396,76.88176638
AT5G57345,202.0399234,206.8306268,172.7637459,153.2234481
AT3G59780,156.6401364,110.6116216,92.08445184,83.54403735
AT5G25350,14.33894635,55.60459327,75.80629542,95.98754179
AT3G12120,128.9677223,143.1014769,123.445294,81.28477938
AT5G11670,17.75769659,36.95734886,70.83448699,94.00129617
AT5G39530,97.98043416,63.88211709,33.63525288,21.99547686
AT4G19170,119.063131,52.24195517,83.04943946,58.73774387
AT5G64260,13.57740189,20.86013559,45.28795672,91.35257314
AT5G52570,97.98294445,71.72628711,35.01412362,21.36140779
AT3G14890,3.225509713,11.07060461,54.72926788,74.48128254
AT3G05730,122.3581986,185.6963624,141.7796121,104.5773543
AT1G69040,3.863912545,34.57175274,79.37903969,17.67674873
AT3G45640,111.9882669,61.44570433,51.35320454,54.5392111
AT4G29410,82.5135694,90.66056603,71.70284076,100.3835891
AT3G48740,178.9841891,200.7387706,214.5263435,141.978426
AT5G25110,0.19444554,2.512414321,36.89993157,66.99361922
AT3G01480,208.466014,172.1855161,137.2590304,153.311425
AT3G16080,49.80729316,61.71307703,46.7355592,71.02961365
AT2G27720,116.4707114,114.9685053,87.74746017,110.4989037
AT4G14320,85.24234322,97.40678829,72.39086829,101.5006113
AT1G07610,36.88650553,49.89528754,36.55680874,49.15892419
AT2G36620,81.97239842,89.23124692,67.78720646,86.58591392
AT4G12980,82.6588587,66.34171848,25.19994436,8.753915596
AT3G46620,79.08933274,13.31525163,38.64221431,10.82090594
AT5G09220,92.89418636,57.52195995,127.3122496,68.87958334
AT4G01080,75.15895091,22.97480272,5.858813941,2.960197483
AT3G17510,84.1768696,26.37805816,11.25236031,16.86603665
AT3G23620,11.93207438,17.51157274,21.97456452,46.35123422
AT5G50450,2.928206748,35.16278759,72.45155166,3.146176945
AT1G78020,144.6275274,147.3602622,102.6650408,103.3001881
