,exp1,exp2,exp3,exp4,exp5,exp6
AT3G27440,5.080646937,5.499776653,5.210121301,5.840010269,5.919972402,5.489938708
AT3G30200,3.011463311,3.959684233,3.549732368,2.160193824,3.669900521,2.12000353
AT5G46230,5.690431292,5.971239963,7.579624545,5.630164302,6.909998716,6.889959566
AT5G57790,4.966688297,2.820138629,3.000063538,3.329966626,3.070080867,4.329975932
AT5G38390,4.012264281,5.479437781,4.749919133,4.329940954,3.870021821,4.210056158
AT1G11220,2.86160194,3.898967981,2.56035235,4.390030807,4.629926834,3.490024389
AT2G13330,4.960231049,5.109006489,3.819984597,3.740007702,3.800026956,4.220048777
AT1G34380,6.860261856,7.029884475,6.880192541,7.880102688,8.679987164,8.479953148
AT1G80130,7.730154033,7.831517222,9.799909506,9.329851102,8.16999294,8.060015724
AT3G51680,3.701802183,4.869684233,4.459961492,4.259812594,2.800087927,4.169958925
AT1G53930,4.386719103,2.26084718,3.359803608,2.340008985,2.410008343,2.539995507
AT2G03130,3.679584112,3.410146331,3.599755473,2.330101405,3.120107823,4.799981709
AT3G50910,9.291062826,9.980492905,10.61960914,8.58996791,8.34006418,9.339989089
AT2G07000,6.3809396,6.989252941,6.019776653,4.860207944,6.47996791,5.979967268
AT5G01690,4.382233474,5.830292662,6.209940312,5.899822862,4.520038508,5.119976253
AT5G41720,4.013034444,5.980354275,6.439845967,5.640065464,6.149982671,5.879993903
AT1G68760,8.371401698,9.280346574,9.729813235,8.759922984,8.159970477,7.699997754
AT5G58520,7.538598302,6.629414676,5.870335021,7.610033374,7.869956999,7.200030807
AT1G47370,3.44,3.439684233,3.030042359,3.250005134,3.290080867,4.550018612
AT3G01290,11.43038508,11.67956101,11.10975162,9.820056479,10.25999294,10.14998813
AT1G74940,8.199922984,8.15080097,9.190144406,9.940020538,10.09990694,8.650023747
AT5G24820,4.881232262,5.680084718,5.789653426,3.990007702,4.050109107,5.749989089
AT2G18830,0.810261856,0.980277259,1.34002118,1.450114241,2.33988961,0.620067068
AT3G21250,8.929337659,8.500053911,8.570109748,9.140001284,9.150091136,10.56998684
AT3G28980,4.039322256,3.598459673,1.600302289,3.170042359,3.499960208,2.879996149
AT3G25880,4.909214433,4.400485203,5.030011552,5.09003209,5.339854953,3.080031127
AT1G42697,4.198167011,3.00929145,2.090388933,4.109948656,3.70996791,3.210031769
AT5G25415,6.160138629,6.250115525,6.399803608,5.379848535,4.200111674,5.940011873
AT2G27830,10.40667289,8.249830564,8.030275333,9.459940954,8.999998075,8.969999358
AT4G15320,3.707674106,2.201517222,4.169630322,2.250069315,2.789999358,2.779981067
AT1G21540,4.470246452,4.630631534,5.449595664,3.35020281,4.929998716,4.909952827
AT2G43890,3.860261856,4.02966883,3.599932611,3.250062897,3.739999358,3.730062576
AT3G17260,1.881155245,2.630084718,2.739817086,1.790245169,3.699898595,2.120048777
AT1G78710,3.090955003,3.710577623,4.459770876,3.270150182,4.439956357,3.760050702
AT5G58940,5.08825943,3.960600728,4.739655352,2.950038508,3.250048135,4.000018933
AT3G04210,10.70021565,10.83844427,8.820040434,9.030137346,10.09997304,9.679991336
AT5G16030,12.22902959,11.59927605,10.66030036,12.21997176,11.99990116,10.46006129
AT1G47300,1.119383869,0.720916495,1.909686158,0.280227198,2.049983955,1.800020859
AT3G45910,3.163573559,5.478813948,3.940109748,4.509937103,4.02006418,5.019996149
AT4G24140,6.18164815,7.249930685,7.159890252,6.590048777,6.969871639,4.970055837
AT1G65060,9.089584112,8.81948399,8.149948014,7.87995379,7.520140555,9.709981709
AT5G61780,9.780292662,9.971332383,11.69967653,10.01998331,9.889997433,9.849977216
AT4G40095,4.879599515,4.619122014,3.480433217,5.729951223,5.349967268,4.840029202
AT3G45500,2.752787992,4.560238751,4.869761249,3.630008985,3.7000783,4.91996791
AT1G32020,3.042849605,4.890007702,4.899770876,3.710088569,4.40001412,4.620022142
AT3G09490,4.392233474,5.840508308,6.499849818,5.720145047,6.84996085,6.239990694
AT2G22950,4.782325894,6.28948399,5.619815161,4.65995379,4.300121943,6.199983313
AT2G14550,1.812279684,3.289822862,3.060180988,3.999888326,3.130071882,4.249969193
AT5G07780,2.271678957,3.360315767,3.769822862,2.850210511,4.489870998,2.480008985
AT2G16960,4.49839806,3.461093632,4.880113599,5.470044926,5.819968552,5.329997433
AT2G05980,3.293373316,5.479430079,4.739980746,4.639971761,4.419930043,3.330027918
AT5G51670,5.978151608,4.781001213,6.080088569,6.539928118,5.979912715,4.620061934
AT5G40630,3.928767738,3.131209157,4.700048135,4.94985752,3.839930043,2.750041717
AT1G60980,5.240369679,5.479599515,4.959959566,4.749795907,3.160123226,5.08000706
AT3G48640,6.737843542,5.340531413,6.030051986,6.299898595,5.510050061,6.28993935
AT2G15700,2.668290237,1.559661128,1.120194466,2.13003209,2.379917207,1.090065464
AT5G51820,9.230169436,9.339961492,9.29007124,9.660154033,10.86001476,11.08994866
AT3G47340,10.91016944,11.02031577,11.43007509,11.81991785,11.17988127,9.330048456
AT1G64930,4.032218071,5.46957641,4.920044284,5.149836982,3.880141197,6.079951544
AT2G15800,1.680677744,2.120531413,2.809612993,0.799974328,0.600036583,1.169998395
AT5G19875,7.271370891,8.160438993,8.729726592,7.309899879,6.530119375,8.389995507
AT2G45230,2.929460886,2.580693147,3.480069315,3.839840833,2.599989731,2.440067389
AT4G11470,3.96244912,5.550100121,5.679822862,4.760087285,5.439888326,3.70004268
AT2G27000,2.47004621,2.501062826,3.87948399,1.200169436,2.520018612,2.809995507
AT1G41900,4.396580474,2.180500606,2.830125152,3.480083434,4.129917849,2.850005776
AT2G40530,5.30924524,4.820177138,5.050317692,6.700001284,6.709963417,6.140002567
AT1G50340,4.528089994,3.289784354,3.010184839,3.970098838,4.740012194,4.929947372
AT4G19430,6.621139842,7.360654639,8.209949939,7.95009627,8.699926193,7.550041396
AT5G40030,5.808028381,4.530623832,5.33981131,4.360250303,6.309968552,5.819956999
AT3G52460,4.967612493,3.421463311,5.31981131,4.340042359,4.669928118,3.550056479
AT5G45750,10.87003081,10.88948399,10.21989218,9.660048777,10.03993839,9.079995507
AT1G58290,12.61969193,12.41955331,11.83996534,11.65990116,10.88997497,10.50005263
AT4G05630,4.338721529,3.510408187,4.039944163,3.750101405,4.539859445,2.350071882
AT5G04210,4.079029594,3.451355488,5.209582186,3.040051344,3.440025672,3.840030807
AT4G24160,10.41050831,10.73993839,10.65970349,9.11996791,8.870035941,9.429997112
AT2G01080,4.830138629,4.921024318,6.24995379,6.010132211,7.039936462,6.049981388
AT2G20620,3.702325894,5.209468587,4.519932611,4.170231049,5.969918491,4.699976253
AT3G18920,7.679522499,7.370192541,7.620129002,8.290116808,9.199971761,8.759944805
AT3G44520,1.271340085,2.139283748,1.210121301,1.840150182,3.009989089,2.840004814
AT1G74440,9.160554518,9.519360764,8.689803608,7.670087285,8.34997497,7.959981709
AT5G46910,8.730061613,8.769768951,8.469755473,7.199978179,7.03003209,7.529988448
AT3G43860,5.239984597,5.23033117,5.659878699,5.030133495,6.069957641,5.409941275
AT2G29150,4.289399272,3.901078229,5.299934536,4.960020538,5.11996791,4.619950581
AT3G60170,3.657289024,1.901309278,3.599938387,3.279862654,2.209977537,1.860023105
AT4G29570,2.349876774,2.271039721,3.619899879,3.099946089,2.679996791,2.630058083
AT3G20580,4.229691935,4.030816373,5.089603366,3.030268274,5.120003209,5.169969514
AT2G43530,10.64041589,10.91117835,12.43998845,12.37998075,12.23002182,12.56997208
AT3G15990,4.910616131,5.310415888,5.85002503,5.979757398,4.090005776,4.180006418
AT2G35560,5.177350637,3.460955003,4.699720816,3.250223347,4.989981388,4.699970156
AT1G22110,4.251925409,5.499807459,5.249651501,3.440071882,3.999975611,3.620029523
AT3G42480,1.201216858,1.989822862,1.760007702,1.799897312,1.000035299,1.550059367
AT4G33710,3.771278471,4.599899879,4.470196392,5.489853669,4.350017329,4.620048135
AT4G40090,5.540477501,5.850053911,5.919586037,3.77026699,5.849962134,5.260022142
AT5G25450,7.680015403,7.691609642,9.779803608,8.759887043,7.879992298,7.760008985
AT4G00416,1.639168223,1.100693147,1.999653426,0.20020281,1.780060329,2.719963096
AT4G29990,5.380261856,5.549561007,4.979859445,4.250132211,5.279899237,3.710071882
AT2G23260,3.85990758,3.799345361,2.950231049,4.149970477,3.91996791,3.419951223
AT2G44000,2.062125651,3.439437781,2.70990758,2.229924267,1.640083434,2.9399432
AT3G19130,10.66066234,11.09016173,11.29971311,9.809992298,9.749988448,9.569993582
AT1G55440,2.210816373,2.73995379,2.680350424,4.499735577,2.439996149,2.380003851
AT5G44120,2.431278471,3.258921771,1.860244527,3.12990758,2.410021821,2.750049098
AT5G50750,5.408490479,4.431293875,6.109751622,4.820179705,6.21998203,5.940019254
AT4G39490,2.54,2.540762462,3.53011745,4.139863938,3.079971761,2.64005712
AT5G08220,3.88249533,5.499799757,5.239703487,3.700193824,5.210028239,5.649981388
AT2G07290,6.019260643,5.538975683,4.209992298,4.17020281,5.749994224,5.659966947
AT4G19730,4.280323469,4.489098909,3.320034657,3.500186123,4.950017329,5.22
AT1G01240,8.45995379,8.429776653,8.140348499,9.94998588,9.839892819,8.170034978
AT4G14280,3.510138629,3.600762462,4.589605291,2.540106539,3.370095629,4.859960529
AT1G61500,5.919460886,5.569792056,5.300284961,6.78009627,7.529931969,6.470008664
AT4G20790,0.313219284,2.399653426,1.949709263,0.440180988,1.849964059,1.290006418
AT2G18800,2.54915282,2.000030807,2.03979013,0.950287528,3.189876774,1.270005134
AT3G51400,6.200646937,6.620277259,6.979957641,6.760237467,8.609920416,7.369979462
AT1G35730,3.632341297,5.150069315,5.239795907,4.180211795,5.829884475,4.030019896
AT2G17940,2.339322256,1.900246452,2.219955716,1.989997433,1.97,1.97006771
AT5G25920,3.340646937,3.75877544,2.170275333,3.600138629,4.679887684,2.930025672
AT5G49470,7.22990758,7.168390358,5.080392783,7.119958925,6.800014761,7.030006739
AT3G49860,4.599075804,4.000700849,4.910032732,5.080003851,5.110077658,6.31992876
AT4G24510,9.620277259,9.801116737,11.24998267,11.15990245,10.39993004,9.310011552
AT3G25490,4.949861371,4.860038508,4.909686158,3.280288811,5.529994866,5.45
AT1G34100,3.957843542,2.559260643,1.600192541,2.600002567,2.619980104,2.309980746
AT3G20960,5.230061613,5.268952578,3.909961492,3.710160451,4.960030807,5.440009306
AT5G23190,3.267658703,1.750962704,2.999782429,1.870209228,3.499937103,2.520038187
AT1G69890,9.459476289,9.118790843,7.550026956,7.690130928,8.709979462,8.389974007
AT3G04360,4.8767037,2.740462098,3.34011745,3.949970477,3.720034657,4.260018291
AT3G57720,4.57089339,5.150623832,5.959890252,5.389777936,3.660126435,5.629967589
AT1G33920,4.361078229,5.059468587,4.370313842,5.999961492,5.699881266,3.850042359
AT5G16580,3.859722741,3.681024318,5.009659203,3.240272124,5.359891535,3.670007381
AT5G65140,7.460123226,7.540962704,8.789543678,6.420042359,6.750019896,7.060023747
AT5G54150,5.379214433,4.870200243,5.130013478,5.20011039,6.059878699,4.170076054
AT4G37560,9.400061613,9.438929473,8.050217571,9.179943521,8.740079584,9.980013799
AT2G22600,5.697751122,4.240354275,4.699990373,4.650198959,6.199939029,5.250029202
AT3G24060,2.881124439,3.610908793,4.789736219,3.42014248,4.530014761,4.759997112
AT2G34320,3.018690722,2.170361977,2.640086643,3.090155316,4.299985239,4.069989089
AT2G29790,4.198028381,2.920446695,3.500221422,4.649795907,3.060030807,3.539962455
AT5G47990,4.190539114,4.541124439,5.999703487,4.460222064,6.189946089,5.349993582
AT3G24530,8.969799757,8.839337659,7.979778578,6.830073166,7.40001797,7.679995507
AT4G05330,7.070200243,7.199946089,7.130223347,8.290080867,8.91996791,8.419959566
AT4G24800,9.459075804,8.859599515,8.340429366,10.56996406,10.28994994,9.510009627
AT1G04240,8.99169436,10.09005391,10.15987677,9.519884475,8.619962775,8.040029202
AT1G76110,9.219707338,9.028706125,7.350427441,9.569901162,8.800016045,9.050020538
AT1G21890,4.908767738,4.11084718,5.209936462,4.880039792,5.189941596,4.280070598
AT4G12960,2.889984597,2.881209157,4.449888326,3.869958925,3.550075091,4.719995507
AT4G11460,7.801463311,8.74915282,7.649767026,6.440042359,6.7700783,7.989994545
AT5G54480,3.498906368,2.791024318,4.119672681,2.420272124,4.53993582,3.539974649
AT5G65160,3.120231049,3.270608429,4.060200243,5.099839549,3.850031448,4.3400215
AT4G19660,8.769861371,8.679098909,7.510311916,9.130068031,9.660003851,9.71999294
AT4G20860,10.05024645,10.21027726,10.56964958,8.750030807,8.989978821,8.660016045
AT4G29700,6.801109035,7.520785567,8.539996149,8.519992298,8.460033374,8.979954111
AT2G32290,7.04080097,7.560485203,8.189851744,7.420155316,8.630030807,9.109987806
AT4G24100,6.33155573,7.338505883,5.400152107,6.18998203,6.049930043,4.960050702
AT5G47500,9.330369679,9.568875561,8.110204093,9.170118092,10.09001027,10.24994577
AT2G21100,5.659029594,5.030184839,5.269763175,4.040147615,5.190048777,5.949934215
AT1G64160,3.22320388,5.299938387,5.219922984,4.820077016,5.419946089,4.580022463
AT5G22900,3.549491692,3.220862583,4.339944163,4.049976895,3.869886401,2.100067389
AT3G28770,5.100539114,5.45,5.449792056,4.369987164,4.269940312,3.340056158
AT2G46990,3.71075476,4.200908793,5.379747771,4.069957641,3.739957641,3.080058083
AT3G30360,4.878690722,4.029360764,3.200073166,3.579969193,3.340100121,4.899940954
AT4G35190,4.28244912,5.869745846,5.540161734,6.379998716,6.36996791,5.87002118
AT5G63820,6.167073379,4.269938387,4.190304215,5.769872923,4.780055837,5.649974649
AT2G32610,4.458967981,3.790685446,4.679799757,3.640240034,5.50985046,3.180026635
AT1G14480,8.389645725,8.158967981,6.819990373,6.77004621,7.129989731,6.969977858
AT1G63450,3.30070855,3.760261856,4.100059688,4.410028239,4.629918491,3.360068031
AT3G18050,9.669476289,9.328944876,7.960392783,10.00004364,10.33997369,9.929984597
AT4G33420,9.510246452,9.669314554,8.77981131,7.799993582,7.750042359,8.410022463
AT5G66150,4.212017828,5.519776653,5.229984597,5.150019254,5.300018612,5.589933573
AT2G37440,2.000924196,2.600616131,3.399926834,3.01998588,2.909922984,1.71007124
AT1G06270,5.391355488,6.269638023,5.80007124,6.170184839,7.609969835,7.139965022
AT4G23580,5.397781929,3.960569921,4.700103972,5.239994866,5.199888326,3.460061934
AT4G04530,2.171632747,3.230277259,3.589609142,1.560225915,3.320016687,3.579974649
AT3G12955,4.122695572,5.868582899,4.029951865,3.780053911,4.199966626,3.679999358
AT3G46440,7.419969193,7.400023105,7.430223347,8.590091136,9.299956999,8.629968231
AT5G39070,3.770277259,3.948767738,2.350321543,4.020023105,4.199893461,2.540048456
AT2G06640,0.762171861,2.168598302,0.350073166,0.729894744,-0.089956999,0.580033374
AT1G78450,6.739122014,6.169345361,5.320250303,6.620002567,6.640074449,7.7999785
AT5G20110,7.987905155,6.629591813,6.100365828,7.99990758,7.280004493,7.350025672
AT3G56200,9.611062826,10.30032347,10.71958604,8.570038508,8.870063538,9.859979141
AT2G47490,9.450354275,9.680608429,10.46987292,9.809808743,8.320026314,8.730047493
AT5G09970,1.770215646,1.909822862,1.680394709,3.729772802,1.95996085,1.35002118
AT2G30520,11.58941468,11.20959952,10.69017521,11.59976895,9.800028881,10.25005102
AT1G07490,4.498952578,3.820154033,4.019976895,3.899925551,3.319922984,2.120061934
AT1G73805,7.468752335,6.65915282,5.560373529,7.499961492,7.19994673,6.369984276
AT2G07510,2.479815161,2.36075476,3.340159809,4.169892177,3.329980746,3.030043322
AT1G64220,5.03844427,4.030231049,4.330225273,5.499892177,4.659899237,3.090038508
AT2G27370,3.800354275,4.029822862,3.800082793,4.230214362,5.89987549,3.960029523
AT4G30210,10.95081637,11.48013863,11.65969386,10.06995636,9.730011552,9.91001765
AT1G27760,8.210862583,8.77127077,10.41967076,8.709915282,8.05005712,8.939994866
AT2G16620,1.538706125,0.700947301,1.929715039,0.450119375,1.379887684,-0.369955716
ATMG00320,4.447350637,2.731532625,4.71988255,4.110034657,4.380034016,4.910002567
AT3G12160,2.40160194,3.438297939,1.230030807,1.390100121,2.169953148,1.440015082
AT5G50910,0.149922984,0.101517222,2.069747771,0.760029523,0.990058404,1.899973044
AT2G30810,5.030015403,5.038975683,3.710286886,5.199996149,5.170008343,5.299941275
AT3G45710,2.930585324,3.309453184,2.600294588,4.129911431,3.439947372,2.620064822
AT1G77500,7.830677744,8.269037296,7.019899879,6.500048777,6.879962775,6.3
AT5G58700,7.11995379,7.091062826,8.470102047,8.999926834,8.429937103,7.449997433
AT4G20470,3.929922984,3.880431292,4.43981131,3.459920416,2.83995379,2.120045568
AT4G30120,3.532233474,4.978120801,2.540169436,3.42003209,3.669952507,2.930027918
AT5G58784,5.621001213,6.269815161,6.029967268,5.859890894,5.010076375,6.199933894
AT1G14220,3.703465736,5.949799757,5.690011552,5.749920416,5.130013478,5.340012194
AT2G41870,7.639537902,7.340254154,7.670223347,8.829804892,7.309945447,6.460061292
AT4G27030,10.20993839,10.16972274,9.809861371,9.089920416,8.470100763,10.04002278
AT3G61450,4.117057975,2.21037738,2.69995379,2.459933252,1.940076375,3.130012194
AT1G01120,11.31064694,11.73030036,12.11973044,10.71995379,10.3599724,9.930040754
AT1G76430,5.091093632,5.799792056,5.529634172,3.630107823,4.470045568,5.180015403
AT4G28560,4.170985809,4.81037738,5.300011552,5.36011039,6.219884475,4.420050702
AT3G29060,5.560862583,6.119738144,5.779638023,3.90020281,5.479966626,4.960034336
AT5G10040,4.929722741,4.750354275,5.209713114,3.720071882,4.279942238,3.379998075
AT4G05030,3.500877986,4.069822862,3.840244527,5.109913998,4.439897953,2.85006065
AT5G26625,4.03924524,3.550392783,4.060034657,4.239998716,4.230013478,4.439928118
AT5G17760,7.108937174,6.420639236,7.250130928,7.929890894,7.080089211,8.469931327
AT1G31060,1.82080097,2.340477501,2.959820937,2.029978179,1.859971761,1.420071561
AT1G52000,8.199430079,7.831147544,9.320050061,9.579989731,9.500018612,9.789991977
AT3G54720,8.319537902,8.018921771,6.620437068,8.889940954,8.429932611,7.380032732
AT2G11940,0.459738144,0.290100121,0.420148256,1.18988961,0.330077016,1.530024389
AT1G75860,9.231956215,10.5000077,10.50967076,8.800094987,9.539963417,8.969990694
AT1G67623,2.942695572,4.690038508,4.739867147,4.049880625,3.120075733,4.300014441
AT5G32550,0.922387507,2.469807459,2.219901804,1.710133495,2.749885117,0.960003209
AT2G24100,9.480477501,9.78995379,9.729888326,9.149812594,7.690044284,8.380026314
AT5G15070,3.550462098,3.850716252,4.780090494,5.249775369,3.499997433,3.460046531
AT3G52500,9.960723954,10.4309473,11.65985559,10.90997561,10.71998781,10.52995764
AT1G26730,8.331216858,9.120115525,9.26974007,7.919973044,7.709981388,7.420000321
AT2G07110,3.75254154,5.399915282,5.289805534,4.280166869,5.579994224,5.489955716
AT5G24210,11.03916822,10.4985983,8.680319618,10.33990886,9.630053911,10.46999583
AT2G31085,2.100462098,2.39990758,2.280246452,3.55993582,3.059953148,2.330057441
AT4G15200,6.120138629,6.210693147,7.109830564,6.230028239,6.449881266,4.600059688
AT1G51490,2.831417101,3.749946089,3.679876774,3.040264423,5.099866505,3.020018291
AT5G12110,10.06966113,9.849976895,9.819820937,8.889929402,8.340111674,10.08001476
AT5G15600,8.840138629,8.930030807,8.969834415,8.109885759,7.220012194,7.410048777
AT4G08610,4.549014191,3.910438993,4.479944163,4.189910148,3.489963417,2.919989089
AT2G19980,1.821155245,2.569337659,1.709965343,1.530182272,2.950038508,3.549980746
AT4G03690,0.391925409,1.639399272,0.859994224,0.830103972,1.63996791,1.140050702
AT3G10420,10.63992298,10.5895148,9.960144406,10.70984083,9.469995507,9.400068673
AT2G29040,5.120508308,5.449853669,5.259870998,4.590125793,5.57002118,5.899926193
AT5G08500,9.281802183,10.45007702,10.54972274,9.109992298,9.050010269,9.209976574
AT4G10270,8.0276433,6.499399272,5.720298438,7.269910148,6.569985239,6.340031127
AT4G30690,9.269260643,8.789776653,8.500309991,10.11007573,10.69993133,9.629983634
AT2G45170,10.72912201,10.15891407,8.750452471,11.09994352,10.65996727,10.1500154
AT3G14820,4.028167011,2.840269557,3.18978628,2.080119375,3.010026314,3.420030807
AT1G53450,8.049599515,7.78924524,6.810404336,8.91001412,9.019973686,8.609993582
AT4G22760,4.66084718,5.208914069,3.800001925,3.810163018,5.079893461,3.420057762
AT3G21470,5.120816373,5.648837053,4.140194466,5.150165585,6.439947372,5.619964701
AT4G03340,4.750015403,4.760446695,5.339926834,4.960198959,6.509955074,5.809949298
AT5G17860,8.441124439,9.171247665,10.78977088,9.599942238,9.15006418,10.14998941
AT3G21800,4.139353063,3.72004621,3.780279184,5.23001412,5.339937103,4.359967268
AT1G53700,4.371879199,5.59009242,5.709894103,5.159888326,4.290050702,5.080043964
AT5G67370,11.3699846,11.35989988,11.22983827,10.38995892,10.0701136,11.84001316
AT4G32770,10.1095225,9.799930685,9.709894103,9.159874207,8.180051344,8.980046531
AT4G27520,11.59081637,12.12057762,12.86974777,11.559914,10.89000899,11.02998941
AT2G35270,2.661940812,3.920269557,4.270055837,4.559997433,4.539950581,3.770040113
AT5G53760,7.100215646,7.241386294,9.039605291,6.989983313,6.860008343,6.990003209
AT2G22980,9.960585324,10.33946089,9.64033117,11.36005006,11.74992748,10.62001508
AT3G52270,3.497658703,1.981286173,3.64960144,1.580138629,2.659971119,2.210013799
AT3G44230,5.490970406,6.119922984,6.019639949,4.150198959,5.700048135,6.449990694
AT5G10860,11.02973814,10.85981516,10.62030807,12.22003851,12.51996663,11.99996663
AT2G30900,5.210770164,5.710169436,5.929853669,5.169849818,4.000010269,4.160048456
AT4G37240,9.977951365,8.649499394,7.999998075,7.990055195,8.419976895,8.059988448
AT5G44300,5.507966768,4.190207944,4.459817086,3.509974328,3.310097554,4.829971761
AT4G27790,5.100354275,5.329422377,4.579878699,3.950030807,4.189926193,3.040046852
AT4G29950,10.68036968,10.92010012,11.04967846,9.37998203,9.240019254,9.540023426
AT5G39670,9.028983384,8.369545604,7.780231049,8.979777936,7.250023105,7.609988127
AT2G26620,0.542895815,2.419822862,2.189901804,1.679867789,0.65009627,2.149995186
AT5G51460,9.730739357,10.20969964,9.819759324,8.56993582,8.070082793,9.360011552
AT1G65870,8.610015403,8.619607217,8.10990758,7.62990373,6.88002118,7.210052307
AT4G33730,5.340200243,5.468467375,3.480429366,5.709965343,5.439948014,4.630009306
AT4G29630,3.72990758,3.670385082,4.170023105,4.289861371,3.209927476,2.080029523
AT1G75140,6.810508308,7.140130928,7.310159809,8.140089852,8.839955074,8.139961171
AT5G59860,4.999507095,4.679561007,4.109774727,2.940077016,3.5400783,4.759999358
AT1G48070,2.827889752,1.461062826,2.839661128,1.079997433,1.060021821,1.400014761
AT1G75720,5.082048635,6.408190116,4.06028111,5.519930685,4.979969835,4.51003209
AT1G20010,9.469969193,9.449822862,9.220277259,10.66003337,10.91994095,9.999963417
AT1G66950,5.188598302,4.280354275,4.740102047,5.269971761,5.050016687,5.30993229
AT1G75050,3.810354275,4.040747059,5.009826713,4.110132211,5.139854953,2.880035941
AT2G12920,1.520246452,1.680300364,2.070182914,3.020037225,3.310003209,3.359972402
AT5G26280,6.979784354,6.839607217,6.330129002,7.000123226,7.960040434,8.589965022
AT4G29200,5.949306853,5.500415888,6.039568708,3.800200243,5.359998075,5.330016366
AT4G14180,3.151401698,4.058629109,2.280042359,2.500112957,3.379937103,2.400053911
AT2G16190,3.679306853,3.230947301,4.459549454,2.120246452,4.040001284,4.059986843
AT4G05580,2.767982172,1.461055124,2.829651501,1.020255438,3.009960208,2.390008343
AT2G15325,3.430246452,3.591409399,5.419655352,3.630132211,4.659918491,3.390014441
AT3G24280,4.087720316,2.609869072,2.440184839,3.399919133,2.770108465,4.459964059
AT1G10110,3.893096057,5.900115525,6.049976895,5.929970477,5.699982671,5.430017008
AT5G07740,6.138228624,4.989638023,4.520202168,5.570157884,6.799944805,5.939979462
AT3G56730,4.359029594,3.730477501,4.349795907,3.290205377,4.890037225,5.469986522
AT5G20960,7.848582899,6.930115525,7.080011552,7.140138629,8.220041075,8.859987806
AT2G44080,10.02873693,9.210177138,9.439986522,9.369833131,8.069992298,7.950024709
AT4G03050,4.387489267,2.761917707,5.249822862,4.329991015,4.260012194,4.450008343
AT1G72060,9.569722741,9.389614918,8.889870998,8.219976895,8.039965343,7.500049098
AT5G04500,3.958659915,3.091563432,5.119757398,3.860130928,4.879896028,3.260016687
AT5G62400,2.992633959,4.700392783,5.209822862,4.289984597,4.169951865,3.420009306
AT2G36390,8.930215646,9.069892177,8.930130928,9.610137346,10.67998588,10.45995122
AT1G33790,6.551247665,7.360292662,7.739959566,7.52990758,6.809915282,5.490052628
AT3G27370,2.640169436,2.749830564,2.529982671,2.440065464,2.950036583,3.520034016
AT5G28860,5.390446695,5.678636811,3.910279184,5.359996149,5.329945447,4.480054874
AT3G52070,8.478890965,7.759892177,7.620363902,9.510003851,9.539958283,8.889991657
AT2G31080,4.197874349,2.821070527,4.209921058,3.799902446,3.040071882,4.160028239
AT1G72240,7.388967981,6.719584112,6.179922984,5.779969193,5.539973686,5.130023426
AT1G36560,1.378675319,0.519707338,0.139842116,-0.67982928,0.650013478,0.860022784
AT3G59170,4.580677744,5.019661128,4.57969386,2.990282393,5.189919775,3.940029523
AT3G50200,2.960831777,3.50037738,3.98971889,2.530270841,4.639893461,2.979991336
AT5G25400,4.541540327,5.540284961,5.90997497,5.780028239,5.999996791,5.949941275
AT3G01190,4.387473864,2.750623832,3.55983634,2.710222064,4.439918491,3.169986522
AT3G16470,11.12040049,11.38083178,12.46017521,13.36982928,12.04003209,12.53997914
AT5G55750,3.839091207,3.250970406,4.510040434,4.71981131,3.250112316,4.999944484
AT2G42630,3.94919903,3.430438993,4.000308065,5.599856236,4.479973044,4.06003562
AT4G01330,10.3699846,10.35833645,8.20030614,9.790001284,9.799964701,9.250024709
AT3G15800,4.551078229,5.24919903,4.210271483,5.620103972,6.42994288,5.540009306
AT1G08500,5.670616131,6.069561007,5.500077016,5.90017457,7.259933894,6.229953469
AT4G17590,3.541093632,4.249453184,3.540317692,5.190043643,5.529937745,4.560001925
AT5G54170,10.84035428,11.07075476,12.0496438,10.19996534,9.930013478,10.13999872
AT2G43380,3.411524924,4.400207944,4.669959566,4.459970477,4.23010333,5.839977537
AT5G11820,4.469430079,4.09886786,2.630219497,3.77001797,3.910062897,4.889994545
AT5G59270,2.80249533,4.419722741,4.059828639,3.170112957,4.050059046,4.969982992
AT4G15310,3.70240291,5.258944876,3.889992298,3.850136062,4.909998075,4.880022463
AT5G38790,1.843665978,4.218937174,2.839992298,2.799958925,2.480053911,3.319971119
AT5G21110,3.100554518,3.461116737,4.91004621,5.149885759,4.259975611,3.879992298
AT4G01930,5.369969193,5.349414676,4.590236825,5.820025672,6.019996791,5.969936782
AT4G04170,5.137581687,3.571755973,5.849897953,5.320059046,5.779960208,5.159993582
AT2G01810,5.461062826,6.149853669,5.960152107,6.749992298,6.689937103,5.709963096
AT1G63190,2.837735719,1.371001213,2.670011552,2.729901162,1.960034657,2.500041717
AT4G05570,3.281139842,4.020269557,4.370136704,5.079876774,4.120048777,4.88002118
AT2G24800,4.920770164,5.418321044,3.24032732,4.94004621,5.300002567,5.339975932
AT3G52780,3.718937174,3.029676531,2.610240676,3.859948656,3.459901804,1.930008023
AT3G45700,4.751263068,5.568883263,4.120103972,4.660055195,5.090057762,5.990006739
AT1G65920,5.927612493,4.381455609,6.270036583,6.459965343,6.190020538,6.509999037
AT2G06925,8.20995379,8.18004621,8.240155958,9.050123226,10.00995251,9.269957962
AT1G06830,10.02060073,10.40976895,10.1096438,8.260079584,8.880035941,9.439995828
