,exp1,exp2,exp3
AT3G13860,10.34060073,10.73040819,11.26015211
AT1G58330,4.838197817,3.670885688,4.820119375
AT4G12330,7.387982172,6.080562219,6.809793981
AT1G79110,4.982187264,6.399922984,6.300059688
AT5G64330,8.789830564,8.680662341,9.540140555
AT4G33920,7.930908793,8.52080097,9.559946089
AT4G04750,6.710123226,6.789329958,5.919865221
AT1G69230,8.689445482,8.329183627,7.269994224
AT1G44890,3.812079442,5.159237538,4.170221422
AT2G44190,7.21075476,7.699145118,6.589886401
AT2G45180,9.079938387,9.04070855,9.96011745
AT1G04840,5.740246452,5.89948399,5.229813235
AT3G22920,6.089014191,5.449160522,4.360254154
AT2G07050,10.66978435,10.52989218,10.38974585
AT1G23580,4.112433717,5.688860158,4.210148256
AT3G29792,3.831463311,4.778914069,3.370292662
AT1G42650,5.941232262,6.738613706,4.940202168
AT4G26800,4.630662341,5.058713827,3.390267632
AT2G12350,4.072187264,5.489222135,4.480206019
AT4G39660,10.25901419,9.62070855,10.53968038
AT3G62780,8.050323469,8.261032019,9.599919133
AT2G31500,3.282171861,4.688983384,3.369940312
AT5G10040,8.129091207,7.539460886,6.83992876
AT5G19250,9.740446695,10.03003081,10.06969771
AT3G48610,8.55009242,8.60929145,7.689880625
AT1G54070,2.150107823,2.219784354,1.940311916
AT1G12130,1.900354275,2.130993511,3.419699636
AT1G26250,10.83078557,11.34040819,11.8696669
AT2G19400,5.468167011,4.280631534,5.100180988
AT5G39790,7.020492905,7.340269557,7.690198317
AT4G07580,3.580077016,3.629160522,2.540344648
AT1G22275,3.542772589,5.339322256,4.45997497
AT1G09400,2.82244912,4.409845967,4.210003851
AT1G35380,3.712387507,5.258790843,3.690121301
AT1G16220,7.460184839,7.579684233,7.169768951
AT1G30040,7.941879199,9.158659915,7.420103972
AT2G36430,7.388536689,6.440361977,6.909759324
AT5G51900,4.83924524,4.349406974,3.57992876
AT1G72520,5.507997575,4.210053911,4.280240676
AT2G13210,1.881524924,2.869329958,1.999820937
AT4G16820,5.031940812,6.288713827,4.620207944
AT3G30720,9.128028381,7.849645725,7.390148256
AT3G51290,7.080338872,7.299491692,6.639807459
AT5G55120,8.649768951,8.499607217,7.989813235
AT3G53240,7.879491692,7.549607217,7.03983634
AT4G28720,6.910677744,7.350408187,7.88014248
AT1G46696,2.121802183,3.288636811,1.520165585
AT1G29395,6.50080097,7.019029594,5.759926834
AT3G16470,12.13910661,11.55995379,11.49978435
AT5G38700,7.897227411,6.10070855,7.019986522
AT1G16190,7.959568708,7.67966883,7.249813235
AT2G33430,8.357797332,6.930408187,7.460192541
AT2G47660,-0.198921771,0.500508308,1.160055837
AT2G04400,10.67978435,10.53929145,9.619909506
AT5G17990,9.919876774,9.839229836,8.839922984
AT1G61610,2.620924196,3.220901091,4.38981131
AT4G11220,11.27040049,11.53071625,12.46006739
AT5G28870,4.56835185,3.499776653,3.209934536
AT1G20070,8.871340085,9.738621407,7.950144406
AT1G27550,0.671848392,1.868813948,0.330244527
AT1G53290,9.109630322,8.869853669,8.6797651
AT1G49810,5.82839806,4.790123226,4.949824788
AT1G68890,5.539799757,5.408860158,3.930229124
AT5G42220,9.950308065,10.15076246,11.14005969
AT1G71380,5.750877986,6.318991086,5.009938387
AT4G14280,4.711771376,5.858636811,4.090138629
AT5G38510,6.600169436,6.709222135,5.699899879
AT3G05140,6.610924196,7.208929473,5.819961492
AT3G27210,9.438875561,8.709422377,7.959982671
AT5G09630,6.969984597,6.959183627,5.899930685
AT5G46280,8.760077016,8.809768951,8.509757398
AT4G16680,5.200970406,5.82872923,4.180277259
AT2G37070,4.711848392,5.909391571,5.119817086
AT4G01700,9.750400485,10.00994609,9.939713114
AT5G20400,10.07029266,10.25979976,9.999741995
AT4G36600,4.601956215,5.8695302,5.260196392
AT1G68765,6.000523711,6.338975683,5.010329245
AT4G33370,5.610908793,6.198960279,4.849949939
AT5G63360,5.770631534,6.179260643,5.220335021
AT4G19850,1.120508308,1.450993511,2.739897953
AT4G01870,9.809614918,9.559853669,9.369767026
AT3G03840,1.100123226,1.178837053,-0.329720816
AT5G27680,6.210261856,6.379591813,5.849788205
AT5G43790,7.679507095,7.35929145,6.439942238
AT3G09290,7.540169436,7.649276046,6.70988255
AT5G01110,5.839368466,5.42915282,4.330028881
AT1G66310,2.502664766,4.229645725,3.769957641
AT3G10340,9.858967981,9.189699636,8.799867147
AT1G51915,3.389753548,3.229768951,2.929776653
AT5G24240,4.758567496,3.831070527,5.220053911
AT5G61370,6.960554518,7.319044997,6.079938387
AT3G58300,3.670955003,4.289098909,3.120323469
AT4G14815,6.141355488,7.018721529,5.360261856
AT5G47060,9.950723954,10.42015403,10.62020409
AT1G15380,12.33984597,12.23996149,12.18973237
AT1G78150,10.57032347,10.78063924,11.61010205
AT2G18115,4.591524924,5.578890965,4.14028111
AT4G10960,8.15915282,7.609822862,7.379813235
AT3G47160,10.41040049,10.67051601,11.34013478
AT1G03320,5.809229836,5.309922984,5.209782429
AT4G00340,7.150400485,7.408760037,5.80011745
AT1G66180,11.71983056,11.60968423,11.20032732
AT3G43420,3.509014191,2.869607217,2.360321543
AT1G53420,-0.077997575,1.219206732,0.190229124
AT4G39210,6.189861371,6.099584112,5.559815161
AT3G43800,10.61986137,10.5295071,9.88983634
AT1G58340,8.269337659,7.840300364,8.230248378
AT1G79820,9.239584112,8.970577623,9.720175212
AT2G15810,2.492295087,3.978890965,2.540179063
AT3G44720,9.589368466,9.1795302,8.569874848
AT3G10120,7.350431292,7.628837053,6.120298438
AT1G10060,5.959507095,5.638991086,4.33025993
AT3G20110,6.800446695,7.0895302,6.479795907
AT5G06490,5.598844755,4.849822862,4.619847893
AT3G30380,8.049507095,7.729768951,7.429795907
AT3G45820,4.650739357,5.129268345,4.179853669
AT2G17650,6.671263068,7.488629109,5.710190615
AT4G18750,5.039630322,4.799930685,4.709751622
AT2G01530,12.65767411,11.1509396,12.37006354
AT5G52140,4.001293875,4.840631534,5.659738144
AT5G33380,3.922695572,5.669437781,4.940028881
AT3G15360,9.039014191,8.399822862,8.169828639
AT1G15080,6.970646937,7.388721529,5.730115525
AT5G08390,9.24910661,8.669876774,8.509805534
AT2G35715,5.80750467,4.191001213,5.490013478
AT5G27460,8.680354275,8.910200243,9.170221422
AT3G22650,4.551401698,5.459491692,4.799788205
AT2G39680,4.982464523,6.579191328,5.529917207
AT2G34230,4.852141055,6.239252941,5.269867147
AT2G13350,6.039337659,5.610107823,5.749738144
AT4G30270,11.93024645,12.08987677,11.93028881
AT5G45680,5.687412251,4.011024318,5.339909506
AT1G68540,8.00004621,8.02948399,7.359830564
AT4G20430,8.2,8.199383869,7.399863296
AT3G61700,2.092510733,3.719591813,3.189863296
AT1G70290,8.941232262,9.740200243,10.00013478
AT4G14630,10.27040049,10.53053911,11.22966113
AT5G19610,3.121786779,4.279399272,3.5002349
AT1G23160,3.422433717,4.999830564,4.779849818
AT3G45560,4.789353063,4.370831777,5.449666904
AT1G26330,7.640261856,7.809329958,6.939861371
AT1G04980,9.260154033,9.360670042,10.2301059
AT2G33770,11.30909121,10.71973814,10.37984404
AT3G28550,9.388244027,8.251347786,9.999865221
AT1G62790,11.33961492,11.08957641,10.53983827
AT4G20460,9.249214433,8.739853669,8.549801683
AT2G03090,9.230400485,9.489168223,8.409905655
AT2G15325,3.511509521,4.490346574,4.940038508
AT3G43250,0.340415888,0.610177138,0.840221422
AT1G07150,6.2709396,6.87868302,5.170242602
AT5G49250,2.330200243,2.459322256,1.580340797
AT1G11580,13.27024645,13.42961492,12.92978628
AT3G12570,10.20943008,9.839738144,9.49981131
AT5G54020,8.57004621,8.598991086,7.290015403
AT5G13240,9.550107823,9.620223347,9.910231049
AT1G29150,11.71055452,12.07065464,12.92006739
AT1G61710,5.141540327,6.138706125,4.460065464
AT4G33610,4.64089339,5.220292662,5.600148256
AT4G24830,10.45015403,10.54993069,10.45972659
AT2G39380,10.63901419,9.999368466,9.180304215
AT4G17000,6.420723954,6.889776653,6.599738144
AT1G64560,2.172141055,3.558991086,2.249946089
AT3G18980,8.149892177,8.079229836,7.079926834
AT3G42920,5.472248878,6.928898666,5.500184839
AT1G53520,8.25080097,8.770438993,9.340113599
AT3G05330,6.810415888,7.079584112,6.53978628
AT3G55720,5.599122014,5.029861371,4.850309991
AT5G24165,10.83964572,10.60949169,9.949861371
AT5G62750,1.618552093,0.679383869,-0.119784354
AT1G11700,6.701078229,7.398883263,5.949980746
AT1G53390,9.359630322,9.119753548,8.799792056
AT3G51660,7.480646937,7.899399272,7.119822862
AT4G14465,10.08987677,10.00931455,9.119897953
AT5G54150,4.927951365,3.600192541,3.850221422
AT1G51060,11.6599846,11.64959181,11.11980746
AT5G49760,10.11075476,10.59941468,9.839815161
AT5G45200,6.800400485,7.059345361,6.209849818
AT1G18810,3.792233474,5.239345361,4.38985752
AT4G11200,5.770985809,6.409044997,5.169919133
AT2G26880,0.922202668,2.350146331,2.539892177
AT5G64590,4.777473864,3.140323469,3.55997497
AT3G15440,3.331524924,4.319145118,3.21028111
AT1G47220,5.728829351,4.969237538,3.980138629
AT1G32060,7.369507095,7.048967981,5.71016366
AT4G27930,5.178536689,4.230531413,4.920204093
AT3G22930,9.069845967,8.969684233,8.559793981
AT5G67510,12.00032347,12.20969964,11.8197651
AT1G68760,8.61995379,8.589507095,7.949832489
AT2G23440,5.470723954,5.938721529,4.280254154
AT1G64910,7.259799757,7.129137417,6.009976895
AT5G65970,9.049799757,8.919730443,8.56978628
AT3G02930,5.531016616,6.189329958,5.319830564
AT3G25290,10.10973814,9.939661128,9.499807459
AT3G10980,10.65206404,11.99025415,12.31987292
AT4G29590,7.690015403,7.699499394,7.049830564
AT5G50340,7.590385082,7.839745846,7.509753548
AT1G26540,6.210446695,6.49872923,4.850217571
AT3G07720,9.660061613,9.700485203,10.32966498
AT3G23270,3.960308065,4.158806247,2.610269557
AT2G20080,5.748783142,4.961209157,6.529976895
AT5G27860,7.820662341,8.249553305,7.670308065
AT2G39590,4.231925409,5.479329958,4.609840191
AT5G59845,6.919614918,6.670654639,7.520148256
AT3G13620,8.340446695,8.629314554,7.73985752
AT1G65120,5.138860158,4.400138629,4.579774727
AT2G16160,1.031509521,2.009345361,1.159824788
AT4G16030,3.338151608,2.141147544,3.630009627
AT3G01830,6.928567496,5.999653426,5.549949939
AT4G04260,5.987997575,4.689946089,4.620227198
AT4G04960,8.48080097,8.999915282,8.890244527
AT1G18090,7.060184839,7.178983384,5.860005776
AT3G18570,3.96160194,5.000454396,5.589955716
AT4G35690,6.520323469,6.72990758,6.610277259
AT3G32280,3.719938387,3.678852456,2.1902349
AT5G35490,4.141216858,4.929368466,4.109819012
AT1G30100,2.941817586,4.118806247,2.570013478
AT5G11320,4.372695572,6.119460886,5.419988448
AT3G04900,4.031617343,5.078713827,3.410067389
AT2G26440,7.780523711,8.119322256,7.239851744
AT2G24340,3.410554518,3.76872923,2.120140555
AT5G52500,4.138197817,2.969715039,2.600009627
AT5G18610,3.021293875,3.85966883,3.430244527
AT4G10440,4.34075476,4.830546816,5.540078942
AT5G28680,3.662310491,5.158813948,3.620080867
AT1G13150,4.739044997,4.119337659,3.260298438
AT5G39580,8.230662341,8.659383869,7.860321543
AT1G71690,6.41825943,5.290639236,6.119759324
AT3G03910,6.482017828,7.789175925,6.719884475
AT1G52720,10.60052371,10.93964572,10.47977088
AT2G40020,4.902556943,6.558975683,5.230078942
AT4G34240,8.459522499,8.150593026,8.920169436
AT3G62150,7.471632747,8.528960279,7.179942238
AT3G53550,3.66825943,2.540261856,2.880236825
AT1G35210,7.588983384,6.930300364,7.319736219
AT1G74090,11.46020024,11.58976125,11.27975932
AT4G14150,7.170415888,7.439499394,6.789809385
AT3G21770,11.75007702,11.79928375,10.8698941
AT3G32910,3.221971619,4.499715039,4.130148256
AT2G33870,4.31990758,4.258852456,2.770206019
AT5G58690,8.820446695,9.109306853,8.209861371
AT4G03570,2.768613706,1.869938387,1.790284961
AT2G23560,8.139830564,8.029507095,7.389844042
AT2G37140,2.422556943,4.079137417,2.959963417
AT3G02600,9.689630322,9.449876774,9.289767026
AT3G14460,3.352002425,4.650246452,4.969934536
AT4G30110,6.229322256,5.789853669,5.599795907
AT3G59050,8.679645725,8.449260643,7.489946089
AT5G60290,3.878844755,3.130184839,3.370265706
AT4G16660,9.700061613,9.740616131,10.54012708
AT3G16980,5.959584112,5.689884475,5.539768951
AT2G15040,4.431062826,5.119037296,3.869922984
AT5G35240,4.68835185,3.620931898,4.829732368
AT3G07600,8.780877986,9.349453184,8.639805534
AT1G49960,9.419399272,9.029545604,8.439872923
AT3G17620,3.729122014,3.159168223,2.080256079
AT2G25460,6.120877986,6.690831777,7.769905655
AT5G55730,9.041216858,9.830030807,9.869711189
AT3G27330,7.650261856,7.819707338,7.439768951
AT1G80380,10.36966113,10.1499769,10.11974585
AT1G79470,9.269614918,9.019607217,8.509834415
AT2G27190,9.589630322,9.350061613,9.429732368
AT5G02310,8.122002425,9.419892177,9.280094345
AT3G13680,4.461047422,5.140323469,5.560115525
AT3G22670,7.419322256,6.979468587,6.28990758
AT2G32770,2.640816373,3.169299151,2.259847893
AT1G09740,10.96887556,10.24070855,11.16015788
AT3G12170,7.860200243,7.989453184,7.279834415
AT5G45380,10.15989218,10.08960722,9.579813235
AT5G35150,4.022556943,5.679645725,5.219896028
AT1G74010,7.098228624,5.950492905,6.589784354
AT1G36100,4.45075476,4.938713827,3.270236825
AT2G13630,5.059014191,4.420269557,4.770252229
AT4G12690,6.390616131,6.790562219,7.520088569
AT4G30290,10.36832104,9.280908793,10.46010012
AT3G53260,11.92916822,11.38979976,11.12982479
AT1G67620,6.911201455,7.689445482,6.969803608
AT1G54820,5.239784354,5.098890965,3.660192541
AT5G04750,11.35944548,11.00057762,11.75017521
AT1G12900,7.538582899,6.619422377,5.870075091
AT4G24670,8.17830564,7.080269557,7.429815161
AT1G76670,10.57922984,10.07994609,10.00978435
AT5G52190,5.921155245,6.669129715,5.539890252
AT5G50560,9.319537902,9.020261856,9.359707338
AT4G31110,5.559553305,5.270284961,5.640238751
AT3G32080,3.038813948,2.269522499,1.650294588
AT3G47960,8.910138629,8.999491692,8.339828639
AT1G20490,7.209892177,7.139845967,6.939759324
AT4G38700,5.480616131,5.879599515,5.359780503
AT3G44190,10.53987677,10.46117065,11.9798633
AT1G51090,4.122556943,5.779368466,4.960082793
AT5G50990,4.781309278,5.629853669,5.439734294
AT3G56380,3.768428866,2.749453184,2.040136704
AT1G44170,10.9000154,10.90969964,10.51978435
AT1G03400,8.120523711,8.45962262,7.969778578
AT2G06110,0.759214433,0.249915282,0.140300364
AT5G58840,0.8823567,2.408883263,0.960129002
AT5G42490,2.861725166,3.979191328,2.929872923
AT5G07430,3.740508308,4.069738144,3.729755473
AT5G22270,9.320077016,9.36882165,7.84020987
AT1G19780,2.950138629,3.041055124,4.409724667
AT2G25080,9.330415888,9.600616131,10.40009049
AT2G31690,4.730246452,4.888783142,3.310204093
AT2G46570,5.717997575,4.419738144,4.080098196
AT1G49860,11.84077016,12.33976125,12.02974585
AT1G63240,3.538706125,2.700970406,3.959707338
AT1G62930,7.039414676,6.659014191,5.380194466
AT5G12280,7.409075804,6.809453184,6.099949939
ATCG00210,8.39155573,9.40004621,9.460125152
AT3G16560,8.73,8.728844755,7.230167511
AT1G50490,10.12027726,10.29979976,10.03975162
AT1G77260,9.699614918,9.44962262,8.959832489
AT2G28085,1.191124439,1.919815161,1.680231049
AT3G49190,7.88915282,7.340192541,7.589743921
AT1G31335,8.540693147,8.990662341,9.850036583
AT2G28790,11.1200154,11.12959952,10.60980938
AT1G02710,3.630831777,4.169268345,3.220315767
AT1G65470,7.340477501,7.649098909,6.479934536
AT5G26340,8.021540327,9.01872923,7.370227198
AT5G03980,4.152526136,5.789638023,5.320019254
AT3G53510,9.269414676,8.889353063,8.049942238
AT5G47120,11.95021565,12.09083178,13.17002696
AT5G19700,3.702556943,5.359122014,4.219982671
AT5G11420,8.058536689,7.110115525,7.259820937
AT2G01310,-0.297704913,1.190015403,1.20988255
AT1G34140,2.378505883,1.41122456,2.999753548
AT5G57220,8.069460886,7.719922984,7.619772802
AT1G60750,6.651047422,7.33080097,8.369838266
AT1G64780,11.45966113,11.23967653,10.81981516
AT1G33950,3.612002425,4.909422377,4.160192541
AT2G25440,5.699399272,5.3090604,4.090113599
AT1G50800,1.777473864,0.140292662,0.520094345
AT2G01820,10.35975355,10.19959181,9.669830564
AT1G44900,8.690431292,8.969561007,8.399797832
AT2G28970,7.749029594,7.119815161,6.879838266
AT4G25940,6.320077016,6.369507095,5.729830564
AT1G54860,2.358536689,1.41122456,2.999961492
AT1G42980,5.361155245,6.109322256,5.230292662
AT1G21820,7.121524924,8.110207944,8.380077016
AT1G29770,3.051324681,3.91009242,4.029715039
AT4G17245,4.550308065,4.749175925,3.679919133
AT3G50880,9.089044997,8.469645725,8.009886401
AT5G56490,2.280585324,2.659206732,1.630325394
AT5G07150,6.800523711,7.1395302,6.529801683
AT2G18260,1.8323567,3.359614918,2.859847893
AT1G10340,9.540138629,9.631016616,10.94971311
AT2G28755,6.20924524,5.719145118,4.610086643
AT5G26790,5.540723954,6.009830564,5.789736219
AT2G28760,10.07058532,10.4495379,9.849797832
AT3G23570,10.04007702,10.08966113,9.649792056
AT3G18460,5.280554518,5.638844755,4.140053911
AT4G08270,3.562248878,5.019745846,4.690075091
AT5G25520,9.180107823,9.250408187,9.780179063
AT3G60280,5.628028381,4.351078229,5.749782429
AT5G26270,9.977689509,8.480053911,8.55014248
AT3G16440,10.12827483,9.011309278,10.70985945
AT5G13930,13.1185829,12.19993069,12.1098633
AT5G04190,2.10084718,2.649252941,1.680313842
AT3G47010,8.440277259,8.61966883,8.189780503
AT3G09580,3.700277259,3.881055124,5.249865221
AT1G73655,8.599892177,8.530431292,9.090186765
AT3G48580,5.001771376,6.149391571,5.359828639
AT2G43800,9.390400485,9.649314554,8.759867147
AT5G47740,7.480246452,7.640585324,8.400115525
AT2G47050,4.208844755,3.459353063,2.620050061
AT4G36410,9.679845967,9.580238751,9.889699636
AT1G12490,2.660400485,2.919661128,2.480302289
AT3G13160,9.550215646,9.689591813,9.159801683
AT3G54900,9.519168223,8.979838266,8.769819012
AT1G04290,8.639691935,8.439784354,8.159788205
AT4G00920,4.218228624,3.071239963,4.679942238
AT5G62070,7.970631534,8.379715039,8.009759324
AT1G14100,5.112372104,6.648944876,5.28002118
AT5G64180,9.159876774,9.080269557,9.430225273
AT1G18970,10.44023105,10.58986137,10.40974392
AT5G27980,4.749522499,4.439183627,3.38030614
AT2G01890,10.94892177,10.24983056,10.03029844
AT5G53840,4.42254154,6.069137417,4.95009627
AT4G23610,5.560693147,6.009299151,5.09985752
AT2G48120,7.999938387,7.959869072,7.789755473
AT1G01900,6.418074591,5.169707338,4.790088569
AT1G03880,4.600030807,4.619083505,3.430317692
AT1G66830,3.918382657,2.870385082,3.369788205
AT1G51320,4.990739357,5.468852456,3.980032732
AT2G40300,8.640077016,8.690523711,9.370148256
AT3G20940,5.720200243,5.849715039,5.479774727
AT4G09080,2.700400485,2.9609396,4.179934536
AT5G22740,10.57978435,10.43977665,10.14978435
AT4G29360,8.539229836,8.040662341,8.900155958
AT2G18700,9.910662341,10.34003081,10.38022527
AT5G20480,4.638382657,3.589992298,3.58025993
AT1G69680,8.569584112,8.300200243,8.560250303
AT5G12460,5.247751122,3.791109035,5.229845967
AT4G29250,4.832572346,6.499237538,5.510078942
AT1G16330,7.520569921,7.889707338,7.509763175
AT5G09700,2.419630322,2.18037738,2.670211795
AT3G10640,9.290877986,9.860585324,10.62003658
AT5G66370,3.13249533,4.749522499,4.130059688
AT4G34980,9.699691935,9.499460886,8.799876774
AT5G60530,10.11801298,8.831193753,10.37981324
AT3G51180,7.399830564,7.288914069,5.88014248
AT2G25470,4.662633959,6.36929145,5.450034657
AT5G35790,6.86,6.859499394,6.209840191
AT2G11140,6.460508308,6.788883263,5.340038508
AT1G73290,5.471232262,6.268929473,4.879969193
AT2G10620,3.90839806,2.870438993,3.439778578
AT5G18290,7.520354275,7.749268345,6.799886401
AT1G13990,9.570354275,9.800277259,10.16019254
AT1G37000,4.122633959,5.829360764,5.000023105
AT1G52530,6.458752335,5.650338872,6.089757398
AT2G05390,6.120323469,6.328813948,4.790121301
AT3G25190,11.3804621,11.67970734,11.29976703
AT1G31230,9.809707338,9.619761249,9.309793981
AT3G15650,8.369645725,8.139368466,7.319913357
AT3G60760,4.757997575,3.46009242,3.580215646
AT3G12740,10.62117065,11.38032347,11.80009049
AT5G01790,6.939353063,6.51915282,5.420059688
AT4G30090,3.892418314,5.459853669,5.269932611
AT1G60230,6.198613706,5.301047422,6.660042359
AT2G20510,2.041078229,2.738736932,1.100090494
AT3G63100,2.190415888,2.460677744,3.340061613
AT1G02813,4.840400485,5.098875561,3.640283035
AT1G30760,7.659476289,7.319614918,6.819851744
AT1G04200,9.309661128,9.089892177,8.949768951
AT4G04060,2.369044997,1.749453184,1.039961492
AT4G16310,5.429306853,4.980762462,5.970121301
AT3G17140,2.042094845,3.399738144,3.060107823
AT5G60340,5.761509521,6.738752335,5.120063538
AT4G37980,4.292125651,5.669329958,4.799867147
