,exp1,exp2,exp3,exp4
AT2G20630,27.51662768,30.77472102,20.81204897,21.57481795
AT3G05250,2.317880875,6.892579933,11.41015057,13.75611382
AT5G47080,7.180453049,9.533207431,11.14931821,16.10718484
AT4G13840,17.16907132,7.154295743,9.457931969,8.397755601
AT2G42490,23.42583089,17.35492735,16.78919447,19.81936111
AT3G01560,14.48341685,16.64852808,20.76246248,27.96794471
AT4G26300,22.52361082,15.30992581,14.73180457,11.68683175
AT1G27520,13.16026609,14.5428613,21.25240344,27.53781298
AT1G47970,26.88699241,37.23252404,33.52524459,37.33559538
AT1G03230,0.703426728,8.112427184,11.44032231,16.46185296
AT5G63910,5.764759766,9.710683777,15.03740324,21.31971032
AT5G47770,30.29423267,21.11697677,20.93586939,18.90084982
AT4G28085,0.51426975,1.91534452,4.599265514,8.736200243
AT3G05350,29.10234126,20.48962204,25.33464996,19.88080236
AT4G15765,1.130908215,5.847629224,10.74932783,15.85690363
AT2G41190,2.400010069,7.644918748,7.012124702,8.955300877
AT1G31170,15.95283228,30.6590785,23.48126866,27.66676125
AT1G53280,54.08174868,47.5843295,50.15132026,55.14053309
AT2G04340,7.893311724,9.512511774,13.49937943,19.4110524
AT3G15970,5.280670235,8.7614173,12.01236544,17.70604281
AT4G29380,2.646499836,5.242452856,8.770244655,12.5821522
AT4G23880,0.852436683,3.120753733,8.992402924,15.26985543
AT2G29550,19.25486516,13.36141686,8.818805084,5.781987003
AT1G55590,3.610440726,5.899619982,10.72916263,13.26315984
AT5G48640,4.154168088,5.02762871,9.925528525,18.15984253
AT2G37970,33.70417835,39.82178686,30.37160106,24.1563501
AT4G22200,15.78978801,14.68960586,19.40946736,26.69051037
AT4G36640,9.199367888,5.916927605,5.353264872,9.480331908
AT3G04560,2.989595721,6.084063724,14.37011636,16.18293168
AT3G04620,11.10399043,16.24580163,6.910682821,1.969049002
AT2G06575,2.70E-05,0.140680054,5.438074321,6.596243725
AT1G80020,12.88645511,10.0569638,9.775554197,18.41015442
AT1G76730,30.07465266,28.27122206,30.00143611,36.7954776
AT4G35890,7.268388933,9.288535905,13.46351017,21.41187684
AT1G21590,15.50689815,14.97852885,19.09823939,22.82749808
AT5G20935,17.73845043,9.691855081,8.563088312,9.938725052
AT4G30330,14.30919812,15.33707234,8.110820167,5.308886465
AT5G02170,0.284346959,2.086865022,8.825168923,11.45706704
AT2G16660,2.172992548,7.326705027,5.029206917,8.25329908
AT4G29220,38.64935711,35.31130216,37.66525101,41.57551082
AT4G10110,18.55316327,19.40221596,28.87393088,27.7971111
AT2G40711,1.418991143,1.373111674,2.243334251,7.451236087
AT3G26980,9.802702524,8.258483534,12.02520679,15.24724568
AT3G20630,10.01592227,14.80547994,18.54408472,19.86418272
AT1G57680,7.811426671,10.02737687,12.96330383,17.69714158
AT1G73250,7.18918869,8.169307167,10.56204878,11.32233335
AT4G11110,7.130876831,11.68424902,13.62436429,19.30006925
AT1G06520,0.089013285,0.158203452,1.743137859,3.891323019
AT2G29140,3.645820994,7.909791086,14.07229979,18.74279437
AT2G33855,42.65459324,30.15812829,38.94722437,42.4426739
AT1G73880,2.274575697,5.264569408,9.700308515,14.50703854
AT2G46260,10.92696983,15.96344644,19.44076914,15.84434375
AT1G18590,14.76296908,4.216844555,3.006564915,11.80767974
AT3G23325,22.10576325,10.49154399,14.72887337,12.75580001
AT4G35470,3.041294067,9.761457991,13.32924754,17.18597619
AT3G09830,5.237901804,4.728058404,5.183261599,9.259292117
AT3G51720,4.312924524,3.92160368,8.624197804,11.70619793
AT3G22750,1.491977723,6.569273408,8.698797383,5.542370481
AT3G05160,2.966680247,6.499711631,12.04338868,18.09868654
AT1G69870,22.16208062,17.38751518,13.6113019,18.31533801
AT1G35160,28.61952596,26.15821115,27.8028803,25.93844471
AT4G30790,2.941661378,6.376213207,8.037254347,12.00019244
AT5G13420,25.56190612,14.68892529,14.10687966,12.23196605
AT1G07050,0.667910468,0.203069315,0.743836654,13.7786385
AT3G53950,1.683989468,6.822378279,9.769149348,12.09616093
AT4G39460,35.35356865,27.9226633,40.87877717,37.40670002
AT2G21370,15.42040274,12.31949149,16.14849323,23.83249798
AT3G03160,11.50837507,13.45655837,17.80596862,17.31729404
AT4G14340,5.99195379,5.752115781,6.654245682,10.48228531
AT3G59840,11.54260208,14.66937956,17.62658391,26.72378185
AT1G24580,14.48107831,9.694382714,4.885803993,1.831961203
AT2G31890,8.903711381,7.405535392,11.57650856,19.49951233
AT3G18750,16.21407003,11.38435101,6.328797383,3.171986939
AT3G53180,13.74809979,19.45870516,17.16223779,20.86726667
AT3G11670,39.83945049,36.98551018,33.16948996,25.22315236
AT1G77740,17.5280856,28.35783942,27.10708863,28.4881514
AT3G13800,7.99277569,6.828550153,11.11409845,12.64828069
AT5G62390,28.19433502,29.93250357,18.275926,17.12316639
AT5G49230,16.68834588,8.098843657,6.88090097,5.337860408
AT1G22350,1.579800585,5.73695931,5.420383927,11.40215467
AT2G38450,7.237997304,7.224711759,12.76954425,21.24873269
AT1G12000,16.2955947,14.19055241,10.70363507,5.017933766
AT2G41440,1.894427633,4.115201911,5.688413193,12.12611049
AT3G13360,11.57765033,25.3397126,23.10112258,25.01080749
AT5G13280,18.75947436,16.02943945,11.66266774,6.485974777
AT3G61960,3.63309396,4.121528846,8.241414091,14.69303629
AT1G16540,1.308332903,3.037047237,3.405179641,6.204304824
AT5G64740,28.80509704,29.30833727,24.14605731,25.03943537
AT5G60980,9.338829659,13.64741063,16.8464483,23.83058745
AT4G30720,19.69760023,12.42956812,16.85570027,27.76563372
AT2G02730,5.26508131,10.88052615,14.97899756,14.94118625
AT1G55150,6.053420894,8.239518962,12.28253244,20.57782161
AT2G04390,22.43907555,12.44641371,15.66872332,11.35786224
AT3G62590,1.378732618,5.182925037,4.599195429,7.644283869
AT4G39850,8.666036255,14.04736904,16.92237225,22.72196024
AT5G49530,3.11444631,5.432374043,8.34646197,15.5439974
AT2G09838,9.34E-05,0.485093061,1.210494124,8.909115428
AT5G09770,17.06134498,13.6609156,20.7931833,23.64915217
AT3G13772,5.688494638,8.257960394,15.73926641,19.88979709
AT2G26990,12.9982494,19.48634016,22.13618349,24.99509454
AT5G07270,8.96490758,8.485088826,9.177261021,13.24428108
AT5G48540,21.89641674,13.6747823,11.97873115,7.790013991
AT3G46450,24.89939074,16.54256434,13.1489149,11.82333817
AT5G64300,28.69653625,15.90299987,15.90204339,16.57820676
AT5G16610,2.983294973,4.515431933,7.880588277,17.04583169
AT5G26770,1.44258802,4.496198831,6.045291571,10.58817489
AT5G02425,1.150296513,2.690266092,4.763397918,10.96311411
AT3G57040,12.59232251,14.26610777,7.315751173,3.438922663
AT2G03820,22.42057383,30.59303235,30.84527861,35.1860653
AT2G26980,8.027060245,23.91685785,15.02015371,17.41493277
AT4G02970,16.69277762,15.5373193,10.23484552,7.827839613
AT5G35735,3.58419023,4.572080739,5.20151402,13.21009082
AT1G53840,11.87574147,15.72638405,18.71782819,16.04061668
AT3G03560,5.510322506,7.185325137,9.718549319,18.2769457
AT1G72510,14.99070418,23.84014081,24.93716725,27.54262108
AT3G22090,1.585739414,10.61883152,17.09532033,6.50607846
AT1G17420,2.298966113,2.123199857,3.680373786,9.504182625
AT3G63070,10.0494791,17.7298271,16.38311944,18.24424857
AT1G54340,12.1695472,15.01174334,20.80237982,26.71966742
AT4G24000,0.076184839,1.036426927,4.361892434,2.686370031
AT3G54760,7.938347016,14.93284918,13.75863718,23.68577948
AT3G19670,6.607617094,9.812381744,12.786518,20.85688172
AT1G29030,4.662434565,6.919806746,13.20422823,16.76000985
AT2G32540,24.58761371,17.38907163,17.94682825,15.27079164
AT2G37570,3.649697383,7.271334893,9.880582051,18.94874835
AT1G28070,0.495318848,2.15134529,4.841356265,10.39211533
AT5G04830,73.83115989,64.27559271,61.10333483,66.32023166
AT2G30110,33.90249662,41.67225622,28.0889715,27.64517441
AT5G25040,4.455426093,6.668346445,9.367635449,19.26772897
AT2G20060,15.3204232,17.5187373,23.26153546,16.02372463
AT5G63510,33.39889295,32.84239221,28.10779918,24.97883413
AT3G18790,9.756334116,16.68425711,18.68743078,25.39882466
AT3G48610,15.45915142,5.859806946,4.35591156,2.977929338
AT1G22040,6.960287386,18.83832373,21.35975259,17.50505757
AT3G17465,20.27119337,26.46801797,26.60811058,28.33056438
AT3G05290,5.485014055,5.558530129,9.688249405,13.57416729
AT2G23000,14.88117279,5.392799372,3.829886529,2.061947565
AT2G30350,3.743239771,10.18145684,13.74025319,17.68496878
AT4G16390,22.14472018,15.49938457,18.49476119,14.7737463
AT1G71790,6.021667924,9.490084205,10.14626449,14.26720993
AT1G14910,6.906666769,10.36950933,14.33725691,18.34007769
AT1G01480,0.040009435,0.08900783,0.150029459,0.609393233
AT3G54020,2.438288541,14.32202028,14.48003986,15.10103055
AT4G25910,25.93749964,28.53255696,32.87151017,40.81969668
AT5G25440,3.563371989,5.49564129,10.49095854,9.845267343
AT5G04490,6.128544235,19.33998498,19.22278666,15.89885476
AT1G17160,6.299109171,6.866550667,11.15615333,13.54521154
AT1G66150,6.920193753,13.11911321,14.00126731,18.16611992
ATMG01200,2.825863874,2.119137603,3.19123997,6.9302805
AT1G06640,13.92181709,12.97319902,22.3131876,25.2359303
AT3G44735,16.46615507,6.885881138,5.960001155,5.977840833
AT2G01670,20.27581258,29.68808729,30.36829042,34.89267066
AT4G25030,29.37659401,16.8828941,16.05813337,18.1361782
AT1G78580,15.47519955,6.125868687,5.102857841,2.887934536
AT1G04680,15.06300726,9.908085617,10.57458982,4.183890765
AT5G13570,4.258961934,9.254738844,15.01025011,18.90683182
AT5G08540,33.91821116,29.82330235,39.96829285,44.53077736
AT4G01290,7.983404971,15.27985937,21.9737015,17.32276719
AT1G76700,7.991092612,8.47232334,10.99120576,14.19724132
AT1G52347,2.148312686,3.772267632,5.857271098,10.08119431
AT4G09890,14.78798396,9.512635642,14.46372935,10.24669951
AT2G34600,0.000244142,1.268319875,3.760581217,12.81591393
AT4G31408,1.356386044,3.361332069,5.948251843,9.872179865
AT5G63840,13.55496919,13.3959328,20.66232315,25.69692077
AT3G10090,22.40201741,12.10773332,17.82051813,25.89295427
AT4G30350,9.615634365,7.716925294,7.13506187,8.099398784
AT1G33680,15.29060766,18.44626481,20.50942802,27.1780352
AT4G40050,4.650232974,5.860566455,10.27348193,17.78189978
AT4G35440,4.114855652,8.558556058,12.89041262,19.31873985
AT2G28470,14.95259022,7.631847764,6.445754575,2.621926161
AT4G03210,14.93987011,3.879948912,3.481936397,2.490947083
AT5G57100,12.37456183,15.29274603,21.10426102,25.17097105
AT5G19900,13.23265156,16.61621077,18.25826808,22.43517085
AT5G35480,11.5184775,13.99798447,13.87657596,7.269789296
AT5G19150,10.33494532,10.05176875,16.04027418,20.31206399
AT3G22845,22.46625955,23.81487863,30.65925011,34.55597372
AT3G02180,21.29594488,15.81666575,13.2129104,11.81681263
AT2G15950,0.000118028,0.6136694,5.828516651,13.87776629
AT4G11330,5.808787242,4.704268145,6.793144085,9.038306429
AT5G66030,11.30262191,14.53303433,22.59013465,24.68773182
AT1G53590,5.913444634,13.41554797,17.68409608,19.18099227
AT4G27680,35.33173352,33.9479407,33.48535582,23.44904538
AT1G53410,5.128563047,13.24506303,13.73627289,17.98804756
AT3G13490,27.25982454,21.15631243,23.58980489,20.54972919
AT1G08450,17.45951794,20.14893415,19.63598697,19.43259698
AT1G09240,3.12583428,7.459129702,16.25870163,11.61013305
AT2G39990,29.56529318,25.89613368,34.72683711,32.18927399
AT1G08560,15.48012713,21.33203332,13.80187228,11.81243123
AT1G29390,30.58674348,24.06300943,31.92551069,24.30180143
AT1G04350,27.82525242,29.13534741,24.0518633,21.92177919
AT1G54150,5.899717407,9.625711118,15.16508074,16.42311084
AT1G28140,32.38491599,26.7568853,33.65298813,33.46759335
AT1G15260,16.51326636,7.511333224,10.10702471,10.49169851
AT3G05090,7.208141575,13.13645042,16.64527495,20.92896675
AT5G24810,19.60990618,13.92958886,10.72675701,6.940966626
AT2G47970,10.08574167,13.93708472,14.59717059,17.25524989
AT4G39100,30.55366817,39.21682343,45.63076869,42.02692395
AT4G30210,59.02821867,54.97144541,58.44034241,48.19547667
AT4G32270,7.174694438,5.588680183,10.88757461,19.83966074
AT5G27950,5.37115563,11.37280687,17.65794647,16.82368465
AT2G17560,19.66503724,9.473389703,12.50915589,14.93827132
AT4G38860,6.687569016,14.83450183,10.95368282,6.011808422
AT5G59400,10.89635106,17.91195199,17.53803395,18.06727286
AT5G12310,27.67257466,41.04134818,35.9636884,31.10892263
AT1G16020,15.78279566,9.528862654,8.458783006,5.077862012
AT1G63840,7.89881054,6.915273665,9.047223412,12.5282589
AT5G56290,32.84283101,37.15844246,40.60533983,45.89998604
AT1G33350,14.60617895,5.150011039,5.235766705,1.600963834
AT1G12840,43.24846693,30.09659141,42.49281587,39.62410753
AT1G36070,2.426151145,3.211346702,5.912253833,9.867194691
AT2G40600,14.17601906,14.27602624,22.27029183,26.81666941
AT4G12230,6.09695302,5.853642958,10.86227514,15.14910705
AT5G37130,7.243845775,6.44344554,9.914563375,18.69193226
AT5G10940,10.08952987,12.84131846,15.3224716,22.66997606
AT3G54230,8.928554325,11.80707881,12.42143957,19.27009284
AT3G52560,51.02176587,49.80632604,52.34550754,44.67349271
AT2G05215,2.114018484,2.210037225,2.500161349,5.014322795
AT1G67480,20.11324299,21.37452353,17.66269245,12.87084228
AT2G05790,14.65611714,4.878969707,4.642839806,2.146941724
AT1G79970,11.98279404,16.10640472,19.25950317,27.0987402
AT5G14105,7.827854054,7.070662341,12.23056273,20.99771051
AT2G35790,27.81558207,15.26082446,21.68250581,13.98316183
AT3G51980,9.011925872,8.626953405,8.264430329,14.96919203
AT1G63000,20.30402877,10.06813542,11.12287806,9.222875137
AT2G14045,16.19932795,23.09554592,27.34820717,30.57589211
AT3G07080,17.1375607,4.471123226,5.430935242,4.422015018
AT5G61030,17.100415,8.870114241,9.759818819,6.936834864
AT5G22250,0.774349654,2.590036839,2.877531926,11.16505369
AT1G11270,7.435470513,4.687161407,13.73430518,18.48884953
AT3G19030,32.34475168,36.24656133,25.04095256,39.88182366
AT2G40700,5.07973102,3.683194466,5.198718883,16.39886538
AT1G57540,3.858966305,3.68436172,6.502277708,10.82918968
AT5G18680,6.335979398,6.229316537,8.695560936,17.43497115
AT3G18210,3.431442266,5.728509848,9.700469607,17.01688239
AT3G10930,0.530330015,2.244132853,3.279364159,8.953157691
AT1G27150,5.888618056,9.099002239,16.90614704,19.19673702
AT1G31440,23.71855209,16.19998935,16.11692683,14.97678182
AT2G46630,15.5072113,6.218924524,5.630851936,3.323927091
AT1G50732,24.00774508,22.68494871,30.07483936,27.57161659
AT2G26920,6.23566157,9.671346445,12.37023163,15.97914315
AT5G49660,5.618654639,9.018752706,14.88214113,17.08060404
AT2G41950,16.08224249,6.955803223,5.422970798,4.967882935
AT1G10900,14.71227693,21.34204923,13.9357979,10.78685823
AT1G79210,30.78170021,29.22411637,22.34084321,19.89796027
AT5G47310,16.18809402,21.86921257,23.52533996,28.82202715
AT3G54480,6.729110191,12.49439882,15.60121706,18.98304852
AT4G23170,1.30353199,4.066279698,6.245593989,15.49981731
AT5G27710,2.629745518,6.501379434,9.457416209,15.94194943
AT2G35736,5.687820552,4.7561738,6.110578136,15.11802481
AT1G11870,16.83130718,8.041137217,9.109738979,5.042910148
AT4G18040,38.53158912,36.39703999,28.91883352,26.32504637
AT5G19780,22.52886676,21.83736185,24.65542398,15.6808632
AT4G19490,10.31765137,13.70064001,18.68635036,24.14488348
AT1G54773,1.067158461,1.890342209,4.556647515,14.64477392
AT2G47900,8.375848143,12.7805318,16.92339169,23.02582203
AT5G64190,0.126426863,2.344180532,11.53997856,11.20598229
AT3G51260,46.05100778,35.70663166,40.62699153,40.49471456
AT1G75270,23.81076029,22.56568937,20.14534844,9.994243821
AT1G25540,3.606488476,6.143254282,8.124340412,13.42811581
AT5G13640,22.96188756,22.37809268,23.09961428,17.08978795
AT3G61700,9.246374742,16.38538457,19.3807918,16.1366841
AT5G11670,18.83607388,14.02705019,14.41884468,27.57868205
AT1G53541,14.76544157,6.67267974,4.177893076,2.511944805
AT3G16530,16.03110482,6.190173287,7.53996085,6.92980348
AT4G09900,15.78101689,10.67602002,10.83173173,6.651822798
AT4G08330,1.824582436,4.84972973,10.53417727,13.29603799
AT1G27840,4.435636925,7.743175084,9.107419611,15.64505587
AT4G38280,5.882547009,8.723694174,14.13138207,20.08370307
AT3G52526,1.182197932,2.210380589,5.175400036,11.40806213
AT3G07890,9.111596877,12.21185937,18.90618035,21.71594882
AT5G51700,3.811745133,7.681747315,13.50315711,15.95100594
AT2G24820,46.7629185,41.14726211,43.18976079,55.04263732
AT3G15090,16.51983994,10.49576998,8.703716002,4.278951897
AT5G18065,12.50810178,23.42063296,12.7717495,8.869149572
AT1G01970,16.23029164,12.55189937,11.7677461,7.811810508
AT4G15790,16.36124769,7.261805405,5.745931006,4.670917143
AT4G31670,3.494605598,11.83264129,16.82790797,15.3940086
AT2G39080,43.1632792,29.03582818,35.48680521,32.45219305
AT1G65590,5.977851666,15.59309062,16.29870901,11.76476378
AT1G08190,23.13553809,20.73607927,13.56399448,13.47789718
AT4G37320,9.669768373,8.46709319,9.193287464,13.6722522
AT1G13560,19.48542122,16.48080816,22.77581997,19.9706353
AT1G12360,10.92145921,13.30625942,15.32707753,16.53527777
AT3G47295,16.22281349,20.44832866,30.79755472,23.85989593
AT5G20165,10.76510364,16.49664399,21.51314505,23.77296878
AT1G11790,14.3794528,11.53774045,9.515641425,3.928913966
AT5G67510,22.73177018,11.15304711,11.51999448,11.43392626
AT3G60370,22.19772717,20.7818812,27.64644432,34.56872942
AT5G37600,12.45267769,10.77930229,13.13421032,16.41125669
AT3G57560,14.19293775,8.677539371,12.87844754,4.270913838
AT2G47840,27.61824749,18.51873243,24.22353129,16.92092343
AT5G02040,3.410139977,4.137467233,7.777323276,12.81409524
AT5G03900,22.12119551,12.75096509,12.47901527,12.71682187
AT3G24030,20.68822728,11.48296444,11.2058176,8.363948495
AT2G22425,14.68884231,13.86990617,13.13903851,13.73938913
AT5G17270,8.106463118,15.70466748,20.90404428,21.59383316
AT4G12730,13.90438997,5.544289581,7.799633274,2.085935178
AT3G28460,16.91625269,7.842986651,7.738912137,6.369864291
AT5G23150,6.996565878,9.935564402,14.33225589,18.31904326
AT1G33120,42.16474615,51.23113177,44.46770901,39.93390501
AT3G54363,1.226588983,4.285436426,7.68537584,13.54098514
AT4G11740,21.94824978,28.43837096,31.32794891,30.532203
AT5G03910,24.54412933,20.02301682,20.15390488,18.67171722
AT1G68310,13.21430416,9.601706368,15.10449656,22.8409243
AT5G43190,5.570522421,13.4759914,13.40902965,13.87122155
AT2G46940,13.66812432,9.120495158,5.187815032,2.305933862
AT3G53670,7.878313457,9.506083691,10.15854303,18.61901694
AT3G13570,21.89160581,14.65194994,14.26190944,12.85080608
AT3G23410,14.05806714,9.21351377,5.425864644,3.316899141
AT4G14510,5.925747251,9.806288811,12.05654881,20.60672592
AT4G11420,33.19130504,39.9671034,32.98275926,29.2318803
AT5G43900,7.101040626,7.3121394,8.398351836,13.88017967
AT1G63120,4.968403566,7.065117507,15.7699991,15.75569046
AT2G41200,3.013147294,3.77847211,7.45620865,10.70717255
AT5G54300,5.192873038,14.91866331,12.2961041,13.91819707
AT2G14285,20.64087556,14.80191913,14.17272402,25.45258771
AT3G48760,8.257151202,14.23481285,12.77730364,17.50816414
AT5G22580,16.2374718,8.301968552,8.057008793,8.193771326
AT4G15258,0.320552592,3.191016231,11.10700186,11.1360225
AT3G01280,81.42986514,91.11442443,86.63071741,82.227834
AT2G07050,17.65083422,16.79010564,17.61265067,12.16977604
AT1G80460,13.66356362,21.7824976,17.86926269,21.96219649
AT1G53450,2.525470955,4.971593668,9.596382001,15.54761848
AT4G25280,16.23266088,9.278470513,5.15391156,3.775991336
AT5G13980,17.22699403,17.19591053,16.49905526,17.35960722
AT5G19390,19.29349067,11.45586368,10.39416026,12.89072637
AT5G07920,3.543943065,8.441040562,8.757050638,9.546281334
AT5G61960,14.46272607,18.23335248,20.97908035,22.23121436
AT2G13970,3.003691222,6.593233488,8.412303765,13.14510837
AT5G18340,16.56147365,19.02063571,16.18347603,23.60016716
AT3G52530,0.733166548,1.598316922,4.067440726,10.93404262
AT1G06390,20.30331488,11.55324132,13.43291663,12.13378153
AT4G14680,15.34912465,5.61073378,3.537099608,5.088885663
AT1G65870,12.91785972,1.804099351,2.577859253,0.384988961
AT3G01790,15.6998579,14.96168667,12.52063315,6.804892594
AT4G39400,6.176016231,11.45320281,13.03347911,20.49764463
AT1G79880,5.407996977,10.58580777,16.87803902,17.48569899
AT3G10270,15.17115994,10.8092245,12.55845754,19.68653678
AT1G80940,20.47669758,24.09994756,31.48073262,27.31520162
AT3G07860,3.114963032,2.923131826,3.950495151,11.66508003
AT4G09620,18.20539767,9.884800271,8.328947308,7.507880753
AT1G22950,6.74582498,5.837528332,9.953560615,18.68784892
AT1G80410,14.41411572,15.01593549,22.30325095,26.21292234
AT4G26160,7.237632169,15.71358006,20.23166023,14.93780236
AT5G39340,16.72947719,8.821834158,7.529957834,6.872843432
AT3G42150,3.178423975,5.380502532,9.295243372,13.0870972
AT3G12981,0.162003466,0.18026545,2.248640776,12.23185874
AT3G20000,21.59424634,12.48825531,14.4769423,13.57777951
AT3G23540,4.362890117,8.985069315,9.525240355,13.2701711
AT1G55850,25.8138151,19.66066613,17.05989121,15.36487751
AT2G39870,2.39529478,3.926436298,7.325467104,14.60293556
AT5G42820,1.31613035,1.993503944,5.919413578,12.36299159
AT3G55380,6.33096463,11.34055631,15.67408189,16.95009666
AT1G27480,19.04061313,11.83904518,12.19133053,17.34062108
AT1G79020,2.978068737,3.335402154,6.46816321,9.011223412
AT3G25140,11.46015615,12.27230799,22.4608968,20.85272868
AT4G25710,2.608958989,2.396332454,4.986156921,7.431252774
AT1G58025,5.235256079,6.565255566,8.556333481,13.75213362
AT5G17290,6.063271925,12.66837943,15.62387709,13.70922518
AT4G24040,0.389623447,3.627438993,7.047214683,10.39210834
AT1G71865,2.711111481,3.290308964,5.697263075,9.796181438
AT1G67440,13.2623024,25.21764149,22.42494583,21.58076388
AT4G23460,8.287070277,8.652024132,8.840176496,11.59029603
AT1G20110,19.71691097,29.6397402,27.61606739,28.66618227
AT4G37310,22.81414083,13.16017085,14.49122367,17.97624164
AT4G16790,5.32788151,15.0982702,17.20311604,19.01086792
AT4G36390,35.94639787,27.62753424,31.78866883,26.62885222
AT3G18190,19.45289248,29.28037314,32.18645395,23.67894166
AT1G43900,17.46450421,14.89050022,18.78759322,28.02986689
AT3G11530,5.940704892,9.601513186,13.59922656,17.12905141
AT2G26975,8.846507845,21.86855331,18.38911161,20.12779559
AT1G79090,7.417429366,9.647248378,11.58240376,17.8730558
AT3G46460,11.78956382,19.91064681,24.94892042,23.70897144
AT3G21390,15.20920436,5.884892819,5.049858547,2.845973108
AT5G00985,7.481591735,15.74681991,14.34351268,6.750892305
AT1G04520,13.13906554,3.094074321,3.672798089,0.526987709
AT2G31150,4.683244719,5.954419739,9.224429687,15.91898973
AT4G36630,4.59066985,8.06924273,9.960212052,13.26416623
AT4G22000,20.34213274,10.64619062,12.13087915,10.24786198
AT3G07100,14.77867909,18.30551922,22.35024555,26.17603549
AT5G12320,17.86682286,16.94678602,15.27981015,12.32175897
AT2G39100,2.098767661,6.085498296,9.967201975,13.11406396
AT2G39630,6.099240484,7.348457349,10.91152917,19.15582989
AT5G05610,14.3927237,12.95845375,16.49359566,25.77385091
AT1G69220,8.398612473,11.57903235,11.83129671,16.45417557
AT1G21250,7.581964765,7.398921443,6.787621458,16.46953335
AT1G05205,15.0220527,10.10301502,10.21968545,5.318869746
AT3G21215,6.182524674,8.907455423,12.45518792,15.38313298
AT4G30750,7.052208714,8.136791471,14.3023288,19.42488733
AT1G76570,28.99063585,21.90755118,26.20072743,21.9537806
AT5G38290,9.986663246,8.238550539,12.52746203,19.72556341
AT1G17360,14.77778295,8.457574228,5.14086843,3.090950228
AT4G35600,8.144951807,2.702121429,3.64807477,4.813347312
AT3G03630,15.06731186,11.49458301,16.03629279,20.59754997
AT4G22330,11.34965291,14.7404929,18.58026744,22.74703122
AT1G54030,7.619772224,6.43758879,11.02456087,19.76268516
AT4G12060,37.70501529,27.39991547,34.53127835,38.86766687
AT3G56590,15.2748538,9.323052371,9.730728582,5.501862526
AT5G21280,0.621343685,2.406026827,2.615300043,7.290201237
AT1G28230,0.648031962,0.814644884,5.838462034,13.03684552
AT5G07240,12.67888217,12.06639979,7.390753034,3.542908254
AT5G53940,20.19894199,14.70578454,20.81726442,24.93657712
AT5G02050,19.90029492,16.24041672,27.27554843,20.23977906
AT1G62560,12.97409346,3.073753676,1.155369422,6.91078214
AT3G20930,10.1197445,8.793889025,15.71919363,18.73559002
AT3G06660,9.284568053,17.42749085,21.25109088,22.66687847
AT2G41500,5.089895315,9.739616644,14.54309576,16.03506319
AT1G51310,11.72754951,14.58123926,16.44559123,25.65674973
AT5G48240,7.177990758,7.13070547,12.62646479,19.86776051
AT5G64650,6.534766063,5.320804949,11.59136262,17.24093553
AT1G60640,11.43254753,9.083354275,11.84369032,22.59870756
AT1G07187,3.447519918,11.34004891,11.72138585,17.73287389
AT5G07460,12.62822631,3.417852899,2.272446759,9.232706022
AT1G12280,5.093280147,6.548196392,8.078467874,15.3680327
AT5G35330,11.37120885,7.26348071,11.00820647,14.22522498
AT5G57340,1.224826,5.514871055,12.30005,13.07871199
AT2G43180,6.512634422,9.807708807,15.32921642,18.70096043
AT4G24370,4.904791343,9.014217956,10.71239233,16.82500517
AT5G06265,3.86299018,3.812538216,8.005549255,16.5627547
AT5G51430,27.3133014,18.49303607,18.77364085,13.1781136
AT3G06470,4.666528967,12.60616777,13.91315538,16.33405959
AT3G13790,9.324592948,22.7885379,19.18876683,15.55614668
AT4G15660,16.30975574,4.656306012,7.039929466,5.940906682
AT5G27920,0.167192348,1.166030807,1.406061806,2.369333994
AT4G34250,0.432167818,11.68919062,13.17384796,10.80484905
AT5G07890,3.710618441,6.922210255,8.560366662,14.27306258
AT5G48580,16.35725987,12.51392709,11.94600302,11.99269011
AT3G11820,11.79194705,11.51679681,9.933956807,9.2614087
AT4G09720,17.74217182,8.249013863,8.356961556,7.757867243
AT2G18510,35.44641833,32.42741287,43.43266203,38.16720749
AT1G08880,20.73823985,16.79232353,27.10218465,29.97881385
ATCG00010,13.47570792,11.9585198,8.218474421,15.60957628
AT5G39030,0.686681595,4.226388291,7.251172966,9.946136223
AT4G22260,29.93833471,21.29173063,26.98327649,31.29062429
AT3G22270,5.23964944,8.612086772,9.28841146,15.69906235
AT5G55660,15.70535491,22.74024254,16.84056453,25.63559942
AT2G42160,3.57979943,7.731545661,11.98218439,14.85503992
AT4G35220,9.075984982,8.99857082,13.44552313,21.59567936
AT3G62450,5.966976567,11.03832937,13.60443155,20.32773888
AT5G67080,0.030053141,0.306150439,1.478085809,2.815310023
AT5G62070,13.45785636,12.71147334,8.608703359,3.986928599
AT1G29330,5.574621715,8.802766384,6.982987228,6.784370384
AT3G07640,5.201256079,6.531489824,10.34750702,18.2468108
AT2G47920,1.214294588,2.744183042,4.170450802,11.19404666
AT5G51180,3.407701426,7.05063025,11.96031827,16.91883942
AT2G35660,20.54471883,13.89189372,13.06384911,10.7128598
AT5G50160,2.549274178,3.97344862,7.468452022,14.51059634
AT2G31960,9.729232397,10.93704331,19.06416295,21.60286211
AT3G60240,10.18547365,12.64504454,12.99246505,20.23805552
AT1G11650,87.75896003,77.16722417,86.70236089,76.74520037
AT3G12110,12.65412625,8.116558054,4.67376587,1.025972884
