,exp1,exp2,exp3
AT3G16830,9.679815161,9.559784354,9.279703487
AT3G51760,5.248120801,4.030685446,4.919680382
AT3G49380,4.540908793,5.128359552,3.000252229
AT3G16320,6.289460886,5.939892177,5.799703487
AT4G21720,5.56249533,7.17924524,6.200254154
AT1G63740,6.371016616,7.02835185,4.890200243
AT1G18220,3.048505883,2.081340085,3.820050061
AT3G21390,10.24993839,10.20935306,9.369801683
AT3G54070,4.591925409,5.840523711,6.519990373
AT5G02550,7.450200243,7.57919903,6.539828639
AT5G22470,5.027581687,3.460415888,4.000269557
AT5G25370,4.219738144,4.048944876,2.679965343
AT3G20580,4.46835185,3.400654639,4.250256079
AT3G48720,8.909892177,8.83966883,8.409724667
AT2G42980,4.920924196,5.51844427,3.500335021
AT3G11160,4.649168223,4.108944876,2.740363902
AT5G09630,4.728536689,3.780107823,3.920348499
AT1G60180,3.09759709,1.540531413,2.230254154
AT3G19590,8.339969193,8.319453184,7.609772802
AT3G63480,6.400246452,6.559730443,6.20969386
AT2G30290,4.609630322,4.370585324,5.130240676
AT3G48210,6.889661128,6.669183627,5.609880625
AT4G14690,9.229861371,9.140300364,9.529616844
AT2G12920,2.259938387,2.22131698,3.929940312
AT1G22110,5.287966768,3.971563432,5.999942238
AT1G08650,6.422433717,8.000385082,8.49988255
AT4G30230,4.681340085,5.550993511,6.839822862
AT5G35460,9.740169436,9.851263068,11.48993646
AT5G14890,4.289537902,3.990955003,5.229582186
AT1G02370,6.420077016,6.469252941,5.500419739
AT1G51880,3.728983384,3.071355488,4.830017329
AT2G20610,10.72899879,10.07916822,8.999973044
AT3G07530,6.557874349,5.179406974,4.410154033
AT4G21980,9.240184839,9.360685446,10.25017521
AT1G43660,2.608536689,1.659052699,0.430202168
AT2G35030,4.111894602,5.338359552,3.210121301
AT1G33813,4.457612493,2.91155573,4.92992876
AT3G07710,2.11665749,-0.04919903,0.990048135
AT4G39670,3.092248878,4.550523711,5.229813235
AT4G30020,9.950123226,10.02923754,9.039824788
AT5G09250,7.630569921,7.999738144,7.659682308
AT2G14030,3.71249533,5.32957641,4.780192541
AT1G07190,1.612572346,3.280154033,3.479984597
AT5G44620,6.569645725,6.338667617,4.610169436
AT1G43940,5.160154033,5.259892177,5.11966883
AT5G45780,6.249368466,5.841239963,7.450040434
AT3G59570,6.480415888,6.749353063,5.909774727
AT2G34880,6.118413463,5.089353063,4.250350424
AT4G17660,4.537181201,2.710546816,3.42020987
AT2G32770,5.760477501,6.068451971,4.060283035
AT1G20500,3.711755973,4.848621407,3.059965343
AT3G10340,7.619661128,7.399630322,6.919751622
AT5G64570,10.04983056,9.939122014,8.799888326
AT1G49650,7.550184839,7.669545604,7.080396634
AT5G49140,2.831340085,3.700593026,4.47007124
AT1G60540,4.567443057,2.910870285,4.039745846
AT4G28740,10.01020024,10.13960722,9.629724667
AT3G26190,1.162757185,2.948482778,0.980150182
AT5G09430,2.742310491,4.240361977,4.709955716
AT1G33500,4.478844755,3.731432504,5.589984597
AT1G12150,0.489738144,0.321263068,1.959992298
AT4G23940,10.03939927,9.649707338,9.269753548
AT1G70870,4.877134992,3.020862583,4.140150182
AT2G37140,2.140646937,2.558929473,1.170410112
AT3G60720,7.490862583,8.050885688,9.20002118
AT5G45690,5.126934749,3.14122456,4.730009627
AT4G28310,8.359876774,8.27948399,7.609774727
AT1G05370,3.072248878,4.528428866,2.490080867
AT2G20080,3.377766526,1.931447907,3.809707338
AT1G01660,2.832510733,4.460300364,4.849788205
AT5G35340,1.672141055,3.060462098,3.659716965
AT5G61720,1.502433717,3.078844755,1.580286886
AT3G59700,4.340107823,4.41009242,4.529639949
AT5G49760,9.970862583,10.52893717,9.149878699
AT5G36810,3.398582899,2.481378593,4.269636098
AT2G19370,4.037181201,2.210431292,2.770217571
AT5G42070,11.11972274,10.93975355,10.61972082
AT1G21850,4.87839806,3.841540327,5.839942238
AT1G65370,9.899383869,9.499422377,8.749834415
AT5G13320,3.289584112,3.019329958,2.149844042
AT2G16870,3.302957428,5.219252941,4.250159809
AT5G48690,4.288644512,3.411632747,5.529720816
AT1G75590,4.181632747,5.240408187,5.770090494
AT5G02900,2.701355488,3.580446695,4.160119375
AT1G33950,4.118921771,3.421540327,5.41966883
AT4G30280,4.182279684,5.660485203,6.289826713
AT1G12160,5.670462098,5.969992298,5.959645725
AT4G08780,6.070015403,6.080107823,6.219641874
AT5G25410,4.051001213,4.70089339,5.859990373
AT4G22510,2.397843542,1.001586537,3.059905655
AT1G22370,7.69924524,7.209984597,7.190361977
AT5G36260,2.599337659,2.171578835,4.219780503
AT1G12000,9.959722741,9.779830564,9.559705412
AT3G16970,4.331540327,5.330300364,5.720140555
AT2G34490,9.269784354,9.129930685,9.039682308
AT5G01610,6.490523711,6.829599515,6.309715039
AT5G54970,9.229599515,8.969430079,8.229813235
AT3G47050,5.608089994,4.369468587,3.680023105
AT2G47490,9.970231049,10.11875234,8.500007702
AT1G20450,9.410970406,10.04077016,11.04005199
AT3G12890,5.42684233,3.380947301,4.610075091
AT5G17030,3.207612493,1.661548029,3.6697651
AT1G49250,3.248906368,2.541463311,4.439645725
AT3G60360,7.660446695,7.950631534,8.77016366
AT2G41380,5.41080097,5.929445482,5.20974007
AT3G12570,8.959599515,8.699445482,7.979809385
AT5G45830,3.661817586,4.839345361,3.990313842
AT5G20770,5.758921771,5.059252941,4.090383156
AT4G17160,4.961139842,5.700931898,6.909936462
AT4G39830,4.970508308,5.300277259,5.659611067
AT2G15960,10.21036968,10.45014633,10.64029266
AT1G76520,9.980200243,10.10949169,9.449755473
AT1G19650,8.589922984,8.539122014,7.399884475
AT5G46710,7.97910661,7.400816373,8.460196392
AT5G19850,10.05947629,9.71957641,9.169784354
AT2G28120,7.047858945,5.660947301,6.890171361
AT3G05600,8.639645725,8.409376168,7.599826713
AT5G11950,10.03963032,9.799522499,9.17978628
AT5G61650,2.611355488,3.490747059,4.459992298
AT5G62750,-0.440231049,-0.590284961,-0.959614918
AT4G39190,6.259722741,6.078744633,4.450348499
AT2G38930,2.769830564,2.661232262,4.259990373
AT3G29732,-0.460369678,-0.698998787,0.600107823
AT1G01110,4.617689509,3.119853669,2.929948014
AT4G30450,8.650955003,9.270770164,10.27005199
AT1G49100,3.360508308,3.69070855,4.610130928
AT4G18560,4.397335234,2.671501819,4.619901804
AT2G27120,1.173065251,3.15877544,1.570146331
AT3G17260,3.189383869,2.790231049,3.089655352
ATCG00280,12.86978435,12.73127077,14.37997497
AT4G12330,3.928105398,2.701509521,4.659695785
AT2G41040,10.15943008,9.789537902,9.189799757
AT2G34590,10.25118605,11.0204929,11.66012323
AT5G17270,6.669276046,6.200685446,7.090223347
AT5G38210,6.010770164,6.508783142,4.929948014
AT5G59310,3.759014191,3.119661128,2.680388933
AT3G42480,4.37825943,3.249260643,2.290119375
AT1G28630,4.179476289,3.840924196,5.039591813
AT4G11330,9.249845967,9.149337659,8.289822862
AT5G50180,9.359799757,9.229145118,8.119890252
AT5G28780,4.078629109,3.191209157,4.760084718
AT5G24120,10.6795071,10.35947629,9.67981131
AT3G23670,6.450539114,6.799707338,6.419695785
AT5G14560,-0.209414676,0.171247665,1.789813235
AT5G15300,5.438998787,4.789406974,4.019888326
AT4G08590,6.849722741,6.670808672,7.72016366
AT4G19720,5.379969193,5.359930685,5.269676531
AT3G10750,3.457258218,1.681471012,3.589897953
AT3G27800,2.632757185,4.418844755,2.91992876
AT1G21430,2.020924196,2.620831777,3.700026956
AT4G07610,2.967088782,1.080107823,1.22016366
AT4G30340,7.980215646,8.119468587,7.429763175
AT2G41460,8.249568708,7.969761249,7.659734294
AT3G29330,4.90169436,5.998829351,4.479896028
AT1G20680,5.798706125,4.959283748,4.030361977
AT3G03950,8.989661128,8.770400485,9.290273408
AT5G06530,10.66969193,10.46915282,9.369899879
AT1G72450,10.49799757,9.199368466,8.380190615
AT1G05440,6.600030807,6.61924524,5.639838266
AT5G38170,4.718890965,4.001540327,5.999682308
AT1G15870,4.372387507,5.920223347,6.209990373
AT3G23730,9.498952578,8.820130928,8.990338872
AT5G48480,9.910723954,10.38089339,11.54002888
AT2G24370,3.932556943,5.58919903,4.5502349
AT5G26625,4.877227411,3.080254154,3.409924909
AT2G47050,5.658706125,4.819630322,4.339853669
AT3G48010,3.501755973,4.638459673,2.640069315
AT5G16510,7.581725166,8.699822862,8.469678457
AT5G66150,4.172279684,5.649730443,5.29971889
AT1G20730,3.891401698,4.79990758,4.680254154
AT2G20720,5.420385082,5.670762462,6.660121301
AT1G03420,8.910169436,9.01962262,8.529730443
AT3G20760,3.001755973,4.14009242,4.260165585
AT1G21230,3.669568708,3.389129715,2.26040241
AT4G18630,5.710138629,5.799476289,5.119767026
AT3G56610,3.301201455,4.07957641,3.53033117
AT1G35290,4.821124439,5.551055124,6.919776653
AT5G43450,9.768844755,9.019845967,8.820369679
AT3G17030,7.520123226,7.600138629,7.780304215
AT2G20540,5.260246452,5.418636811,3.650084718
AT5G24540,4.537366041,2.831170649,4.349755473
AT4G05570,4.089476289,3.751001213,5.049595664
AT3G60440,8.269584112,7.999938387,7.919697711
AT5G15000,2.422895815,4.299784354,4.019813235
AT1G11660,8.879645725,8.650877986,9.790144406
AT1G76780,2.428983384,1.771278471,3.430036583
AT4G13880,5.120138629,5.209969193,5.169664979
AT1G02670,4.357766526,2.911186052,4.450090494
AT5G57670,3.738829351,2.981578835,5.029861371
AT3G30775,10.38861371,9.489792056,9.219819012
AT2G24762,9.129214433,8.619052699,7.390371604
AT4G16870,9.010785567,9.519730443,9.169688084
AT2G29150,5.74674991,3.640646937,4.480013478
AT3G13680,4.639784354,4.501109035,5.94004621
AT3G02330,2.952125651,4.329014191,3.05030614
AT3G11640,3.831755973,4.970716252,5.899734294
AT2G24300,4.261817586,5.439969193,5.40018869
AT1G65810,4.577011765,2.640785567,3.65985752
AT1G13730,8.969044997,8.348883263,6.900231049
AT3G62600,10.31007702,10.36070085,11.27016751
AT5G01280,2.999229836,2.50131698,4.21
AT5G51570,6.071309278,6.920084718,7.030221422
AT4G05310,2.951324681,3.810454396,4.400111674
AT4G33290,4.939306853,4.48882165,2.960155958
AT3G29750,3.441571134,4.458721529,2.80035235
AT5G39520,5.790585324,6.168644512,4.410363902
AT1G74490,4.172926621,6.069861371,5.889853669
AT2G24950,4.949183627,4.420069315,4.509701562
AT1G62250,10.90978435,10.76958411,10.2297651
AT2G29690,8.319537902,8.01995379,7.959699636
AT4G07420,3.219075804,2.620985809,3.899609142
AT4G10880,3.429938387,3.389792056,3.120365828
AT3G29030,9.542218071,10.97946089,10.27975355
AT4G13840,10.54064694,10.95949169,10.299742
AT4G11590,5.457104185,3.581370891,5.35990373
AT3G49660,6.010446695,6.299830564,6.080338872
AT3G63200,7.959460886,7.608790843,6.040138629
AT1G74190,4.287951365,2.96089339,4.11969386
AT3G50320,2.890077016,2.938598302,1.120296513
AT4G23030,4.749229836,4.248921771,2.850090494
AT1G20180,2.97929145,2.521301576,4.21
AT2G11680,3.980354275,4.210593026,4.97959759
AT2G44480,3.437396847,1.750546816,2.459819012
AT1G30350,5.857473864,4.220785567,5.240180988
AT2G10620,1.359969193,1.340523711,2.020223347
AT1G55300,8.501124439,9.230947301,10.45991143
AT5G23530,7.269768951,7.119614918,6.619759324
AT4G28130,2.990631534,3.399653426,2.950354275
AT1G65740,4.028521286,3.071494117,5.009944163
AT4G38820,4.177088782,2.290100121,2.420115525
ATMG00850,1.031879199,2.249091207,1.070323469
AT4G10390,5.467489267,3.841062826,5.220111674
AT1G56360,4.950261856,5.118567496,3.260154033
AT4G39210,7.979707338,7.789399272,7.009822862
AT5G61010,8.769892177,8.698875561,7.240001925
AT3G30320,5.197181201,3.371401698,5.189874848
AT4G32570,10.38024645,10.53944548,9.819772802
AT5G44400,9.859137417,9.299537902,8.69983634
AT1G78650,7.739445482,7.379553305,6.799801683
AT1G53970,3.997535477,2.401309278,4.099743921
AT5G25110,5.110354275,5.338521286,3.420263781
AT4G27110,4.252664766,5.978675319,4.260001925
AT5G49370,4.141324681,5.000254154,5.330171361
AT3G46030,10.20033887,10.41929145,9.499809385
AT5G44380,5.170877986,5.739468587,5.049741995
AT1G15660,8.46,8.459607217,7.949747771
AT1G21130,9.478906368,8.769006489,7.480123226
AT2G10500,4.347335234,2.620670042,3.48981131
AT3G02470,14.06992298,14.01965343,13.569742
AT5G56310,3.987704913,2.499815161,2.259976895
AT2G27840,10.01919903,9.499507095,8.859840191
AT2G29170,5.240785567,5.750169436,5.969630322
AT4G08850,9.090585324,9.469075804,8.269861371
AT1G18280,6.279799757,6.14872923,4.500111674
AT2G12350,4.788028381,3.511532625,5.499919133
AT2G02660,0.109815161,-0.010731655,-0.960144406
AT1G36110,4.729984597,4.718852456,3.230003851
AT4G11730,2.393019041,4.349745846,4.01992876
AT4G27860,5.31750467,3.699899879,3.569998075
AT3G01180,9.980138629,10.06965343,9.619730443
AT1G21670,8.799599515,8.539545604,7.950392783
AT1G80170,7.51919903,6.998860158,5.520173287
AT3G30240,4.289229836,3.79117835,5.319614918
AT3G19010,9.359830564,9.249075804,8.049922984
AT5G43880,8.769861371,8.67924524,7.699859445
AT2G30870,11.76018484,11.87970734,11.49971696
AT1G79610,8.439568708,8.159845967,7.959722741
AT5G34450,3.202865008,5.059753548,4.739817086
AT5G25550,4.280107823,4.349252941,3.38040241
AT5G11940,6.519075804,5.919776653,5.629778578
AT5G17330,3.602818799,5.42995379,5.369847893
AT1G22480,4.467797332,3.040492905,3.679768951
AT5G60950,3.600446695,3.891239963,5.499845967
AT3G24360,5.75009242,5.808675319,4.090336947
AT5G44610,5.80759709,4.251478714,6.169778578
AT3G10950,1.15240291,2.710077016,2.810038508
AT3G59610,5.878089994,4.641139842,6.119674606
AT1G78170,8.971663553,10.04839036,7.960175212
AT2G30640,4.379414676,4.000908793,5.18014248
AT4G23510,3.682202668,5.110215646,5.389713114
AT1G64300,6.020154033,6.118752335,4.500365828
AT1G21740,3.991494117,4.960107823,5.10018869
AT2G04020,3.472741782,5.250015403,5.269936462
AT1G64210,4.588937174,3.901463311,5.799930685
AT4G23110,1.339614918,1.091463311,2.989716965
ATMG00840,5.03919903,4.521239963,6.130030807
AT3G29375,8.389137417,7.82915282,6.729982671
AT4G35070,4.910385082,5.158675319,3.440356201
AT2G38810,8.140077016,8.189915282,8.079682308
AT1G14940,3.560616131,3.960562219,4.690155958
AT5G06040,2.117766526,0.671186052,2.210080867
AT1G64930,3.232787992,5.039468587,4.350132853
AT3G47420,8.771586537,9.799630322,9.319709263
AT3G43240,6.022079442,7.36962262,6.880225273
AT5G66660,4.572079442,5.920354275,6.379998075
AT5G54050,3.541571134,4.559168223,3.480340797
AT4G38400,7.808213221,6.650130928,6.820315767
AT1G74940,8.610431292,8.890184839,9.130269557
AT3G18130,11.69958411,11.42963032,10.9497728
AT1G19780,3.357119588,1.490623832,2.299870998
AT2G35190,8.699876774,8.619807459,8.369713114
AT5G36080,1.000739357,1.480723954,2.419611067
AT3G20200,7.628937174,6.939591813,6.409845967
AT4G12380,3.370061613,3.410100121,3.540308065
AT2G21650,10.20130928,11.04943008,10.30974585
AT2G07560,2.282295087,3.769684233,3.360179063
AT1G13420,2.730539114,3.079645725,2.620356201
AT5G05480,7.890693147,8.340731655,9.290088569
AT1G68585,9.339414676,8.960916495,10.15013863
AT5G32202,3.80919903,3.288852456,1.800211795
AT4G34320,4.578274834,3.460246452,3.780304215
AT3G51500,8.409892177,8.340284961,8.710279184
AT2G31900,5.249568708,4.96872923,3.320236825
AT1G10010,5.947304428,4.201424803,6.049853669
AT1G24170,10.6976279,9.160123226,9.320269557
AT4G07880,5.357381444,3.661370891,5.439967268
AT4G26860,11.9595225,11.64969193,11.24976317
AT1G53700,4.770785567,5.278983384,3.959884475
AT3G53930,7.360138629,7.44924524,6.469840191
AT1G30850,3.458767738,2.660069315,2.750336947
AT2G03890,8.83240291,10.39012323,10.55001348
AT2G46380,7.959768951,7.808844755,6.310044284
AT2G11230,4.916903943,2.911055124,4.280007702
AT1G79080,7.700354275,7.929638023,7.459726592
AT3G32250,3.49839806,2.460146331,2.6497651
AT1G44990,4.479014191,3.841540327,5.839847893
AT5G13710,11.42979976,11.29968423,10.88974585
AT5G53520,2.89990758,2.838798545,1.280050061
AT4G04930,5.047489267,3.421062826,4.799751622
AT5G03240,8.520154033,8.620385082,9.120240676
ATMG00120,6.251786779,7.40957641,6.860267632
AT2G33530,9.929460886,9.579537902,8.979809385
AT4G24280,11.86027726,12.04098581,13.32003466
AT1G09930,3.96160194,5.00080097,6.039801683
AT3G17840,8.142033232,9.459098909,8.289830564
AT5G54640,8.692587749,10.36876774,8.769963417
AT1G62680,5.730215646,5.868713827,4.200057762
AT5G11340,9.42995379,9.40080097,10.4401367
AT5G37620,3.511447907,4.450308065,4.849643799
AT3G31460,1.440585324,1.821186052,3.359844042
AT1G05950,4.669322256,4.229437781,3.499853669
AT1G73780,3.998428866,2.979276046,2.040078942
AT5G11100,6.500246452,6.660839478,7.75009627
AT5G47280,4.16839806,3.129206732,2.100175212
AT1G11610,0.213003638,2.159645725,1.699994224
AT4G33900,2.271401698,3.180854882,4.289870998
AT4G04560,1.808505883,0.840877986,1.979653426
AT2G27500,9.708752335,8.900616131,9.700240676
AT3G15990,5.828659915,4.959453184,4.249936462
AT3G24470,7.409753548,7.249607217,6.739768951
AT5G63660,5.120061613,5.158790843,3.590034657
AT4G08370,4.719892177,4.648652214,2.900261856
AT5G16430,5.351124439,6.079383869,5.279761249
AT3G22670,6.999537902,6.698898666,5.270055837
AT2G04675,3.860569921,4.228559794,2.360311916
AT3G52340,9.860338872,10.07971504,9.709713114
AT1G70130,2.583096057,4.589453184,3.880019254
AT3G47960,10.32896798,9.659183627,8.600003851
AT2G45750,6.309984597,6.299322256,5.419830564
AT1G04060,2.942710976,4.699838266,4.490034657
AT5G38580,4.976996362,3.031024318,4.359867147
AT5G57080,4.11080097,4.630130928,4.799639949
AT4G03010,5.699861371,5.608690722,3.910152107
AT2G31850,3.169029594,2.541486416,4.469892177
AT1G78260,7.499661128,7.279707338,6.900373529
AT5G17180,1.787427654,0.121324681,1.839990373
AT2G36970,7.9490604,7.339129715,6.210015403
AT3G56950,8.939969193,8.919322256,8.039832489
AT4G24300,3.291463311,4.240700849,5.149963417
AT5G64410,9.160308065,9.359476289,8.679768951
AT2G27240,1.770585324,2.150962704,3.399998075
AT2G16230,2.640431292,2.921201455,4.479691935
AT3G50310,4.378875561,3.650385082,4.150284961
AT3G08490,4.300369679,4.540770164,5.540105897
AT4G13660,3.98755088,2.400438993,2.970231049
AT2G23360,7.789584112,7.519299151,6.609874848
AT1G63090,9.009430079,8.640346574,9.09028111
AT5G20220,9.698937174,9.009468587,8.319892177
AT4G32920,7.621016616,8.279453184,7.569749697
AT2G25500,4.689707338,4.498706125,2.820211795
AT3G53770,4.896965556,2.930508308,3.589967268
AT1G56510,9.569229836,9.069191328,8.019959566
AT1G66090,7.599661128,7.381424803,9.229715039
AT3G50930,6.287134992,4.431247665,6.049851744
AT2G48120,8.890231049,9.039561007,8.469753548
AT2G40580,6.437612493,4.891062826,6.26974007
AT3G21520,5.649691935,5.450554518,6.169618769
AT5G43500,8.03990758,7.979599515,7.459763175
AT1G63190,2.719969193,2.699591813,2.169761249
AT5G61570,7.808552093,6.869206732,5.840100121
AT1G76430,4.699229836,4.201293875,5.879992298
AT3G03230,5.061940812,6.320508308,6.979732368
AT5G40770,10.7504775,11.06057762,11.81015788
AT3G06070,10.48750467,8.869853669,8.68020987
AT4G28480,9.17075476,9.661062826,11.03968423
AT3G29570,5.457258218,3.680184839,3.919973044
AT5G62480,3.96244912,5.550207944,5.819930685
AT3G51550,8.962171861,10.36979206,10.10016559
AT5G63980,10.27986137,10.18937617,9.379826713
AT1G07090,7.780554518,8.138544391,6.250288811
AT1G07490,3.711987022,4.998798545,3.43992876
AT2G02620,3.891663553,4.970747059,5.939788205
AT3G43600,8.629830564,8.519545604,7.929782429
AT5G50780,6.500554518,6.86080097,7.90007124
AT5G03140,9.419091207,8.829160522,7.739998075
AT2G29800,4.931447907,5.87080097,6.909890252
AT1G05990,3.041786779,4.198713827,2.530317692
AT5G47970,8.609645725,8.379345361,7.529855594
AT5G01850,8.249414676,7.869329958,6.999884475
AT5G55580,7.899091207,7.309206732,6.279976895
AT2G25030,3.069969193,3.051239963,4.659655352
AT5G12340,4.877627896,3.341309278,5.040009627
AT2G25730,6.980862583,7.54033117,7.970190615
AT5G35600,4.947828139,3.541186052,5.079715039
AT1G13630,5.580169436,5.68877544,4.100036583
AT5G01820,9.070184839,9.188613706,7.390283035
AT4G37210,8.959707338,8.76957641,8.219784354
AT1G11670,7.939553305,7.649345361,6.799865221
AT5G23730,9.469969193,9.44962262,8.959755473
AT5G25920,4.137720316,2.660123226,2.819878699
AT3G07700,10.35941468,9.979753548,9.659763175
AT4G25870,8.239768951,8.089537902,7.48979013
AT5G48950,6.210308065,6.409630322,5.929736219
AT1G13790,5.619861371,5.530100121,5.660309991
AT4G14300,9.770569921,10.14067774,11.0201136
AT2G05500,-1.009029594,-0.380177138,-0.609705412
AT4G34050,12.38958411,12.11962262,11.62978243
