"GeneID","X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"6367","AT1G55650",0.081,0.114,0.082,0,0.078,0.062,0.126
"6368","AT1G08063",0,0,0,0,0,0,0
"6369","AT1G55660",0,0,0,0.01,0,0,0
"6370","AT1G55670",195.171,253.109,211.165,165.213,53.512,32.267,26.833
"6371","AT1G55673",0,0,0,0,0,0,0
"6372","AT1G55675",14.277,14.683,16.157,16.038,17.39,17.691,20.06
"6373","AT1G55680",62.563,56.777,62.414,63.148,70.482,76.505,79.794
"6374","AT1G55690",21.178,14.732,13.056,11.626,11.008,8.475,8.325
"6375","AT1G55700",0.193,0.103,0.057,0.109,0.096,0.136,0.047
"6376","AT1G55710",0,0.104,0,0.076,0,0,0
"6377","AT1G55720",0.015,0,0,0,0,0,0
"6378","AT1G55730",12.383,11.119,11.19,9.834,8.77,8.675,9.03
"6379","AT1G55740",3.529,3.569,3.582,3.176,3.404,3.401,2.893
"6380","AT1G55750",5.389,5.852,5.127,4.839,5.444,5.294,4.726
"6381","AT1G55755",0.055,0,0.119,0,0,0,0
"6382","AT1G55760",5.059,5.768,5.144,4.492,3.083,3.04,2.184
"6383","AT1G55770",0.036,0,0.033,0.034,0.032,0,0.033
"6384","AT1G55775",0.135,0.056,0.234,0.197,0.534,0.323,0.682
"6385","AT1G55790",0,0.028,0.016,0,0,0,0
"6386","AT1G55800",0.299,0.244,0.552,0.404,0.494,0.632,0.738
"6387","AT1G55803",0.289,0.161,0.368,0.244,0.256,0.477,0.484
"6388","AT1G55805",22.513,26.008,29.188,29.763,31.075,32.799,32.303
"6389","AT1G55810",22.155,30.522,43.192,51.043,91.234,123.495,144.898
"6390","AT1G55820",3.974,4.748,4.341,5.239,6.697,7.793,10.559
"6391","AT1G55830",6.561,6.569,6.407,6.845,8.607,7.757,7.825
"6392","AT1G55840",55.611,67.398,67.294,62.932,53.73,48.95,39.572
"6393","AT1G55850",20.926,26.323,28.25,28.467,31.325,32.898,36.463
"6394","AT1G55860",22.136,23.108,21.907,21.608,26.215,23.023,24.988
"6395","AT1G08073",0,0,0,0,0,0,0
"6396","AT1G55865",0.952,0.635,0.683,0.494,0.342,0.152,0.124
"6397","AT1G55870",4.378,3.832,3.742,3.845,3.438,3.349,4.6
"6398","AT1G55880",6.092,7.885,8.008,7.636,7.764,8.361,9.515
"6399","AT1G55890",7.816,8.794,8.488,8.261,7.726,6.917,7.652
"6400","AT1G55900",6.274,5.979,5.777,6.29,5.787,4.723,5.756
"6401","AT1G55910",3.442,1.866,2.047,1.633,1.554,1.217,1.535
"6402","AT1G55915",0.818,0.808,1.036,0.752,0.63,0.59,0.58
"6403","AT1G55917",0.132,0.23,0,0.124,0,0,0.397
"6404","AT1G55920",18.18,20.3,21.663,22.225,28.026,30.998,34.802
"6405","AT1G55928",0,0,0,0,0,0,0
"6406","AT1G55930",3.932,4.302,3.443,3.364,3.258,2.968,4.111
"6407","AT1G55940",0.043,0.034,0.068,0.046,0.016,0.027,0.057
"6408","AT1G55945",0,0,0,0,0,0,0
"6409","AT1G55947",0.038,0.069,0.122,0.086,0.083,0.042,0.083
"6410","AT1G08077",0,0,0,0.06,0,0.08,0
"6411","AT1G55950",0,0,0.056,0.02,0,0,0
"6412","AT1G55960",25.007,12.506,12.991,13.611,16.133,18.218,21.913
"6413","AT1G55964",0.432,0.309,0.476,0.43,0.392,0.314,0.444
"6414","AT1G55970",3.565,3.353,2.874,3.034,4.202,3.574,4.008
"6415","AT1G55980",0.185,0.292,0.233,0.235,0.362,0.526,1.047
"6416","AT1G55990",1.019,0.882,0.726,1.609,1.021,1.591,7.684
"6417","AT1G56000",3.522,3.524,3.459,3.919,3.878,4.045,3.566
"6418","AT1G56010",8.255,10.767,12.581,14.7,18.777,21.716,24.628
"6419","AT1G08087",0,0,0,0,0,0,0
"6420","AT1G56020",4.446,4.219,3.402,3.752,2.7,2.329,2.204
"6421","AT1G56030",0,0,0,0,0,0,0
"6422","AT1G56040",0,0,0,0,0,0,0
"6423","AT1G56045",144.499,133.332,119.096,112.632,90.168,67.279,53.716
"6424","AT1G56050",30.295,22.02,17.382,11.979,6.362,3.618,2.336
"6425","AT1G56060",0.548,0.346,0.21,0.675,1.341,1.078,1.586
"6426","AT1G56070",260.568,236.406,239.927,228.154,210.075,215.156,258.813
"6427","AT1G56080",2.536,2.443,2.479,2.163,1.535,1.72,1.353
"6428","AT1G56085",0.051,0.089,0.047,0.165,0,0.047,0
"6429","AT1G56090",6.005,7.81,8.745,8.395,11.509,13.259,15.32
"6430","AT1G56100",0.018,0,0,0.054,0,0,0
"6431","AT1G56105",0,0,0,0,0,0,0
"6432","AT1G56110",24.887,23.663,19.041,18.723,15.561,12.698,14.786
"6433","AT1G56120",0.358,0.332,0.445,0.407,0.379,0.367,0.354
"6434","AT1G56130",0.636,0.52,0.537,0.54,0.651,0.568,0.7
"6435","AT1G56140",7.466,7.93,8.05,9.037,10.271,12.042,15.166
"6436","AT1G56145",6.952,8.652,8.569,9.508,9.86,10.758,12.467
"6437","AT1G56150",3.907,3.724,3.266,2.914,1.767,1.526,2.053
"6438","AT1G56160",0,0,0,0,0,0,0
"6439","AT1G56165",0.138,0.126,0.118,0.105,0.148,0.218,0.262
"6440","AT1G56170",0,0,0,0,0,0,0
"6441","AT1G56180",6.929,7.996,8.281,8.64,9.48,8.779,10.638
"6442","AT1G56190",60.998,62.119,59.6,55.245,29.564,22.919,13.093
"6443","AT1G56200",111.653,116.261,132.628,140.738,179.931,193.832,189.854
"6444","AT1G56210",8.481,10.706,10.492,11.178,12.745,12.742,10.231
"6445","AT1G56220",117.246,367.625,465.792,586.442,768.877,793.449,729.601
"6446","AT1G56225",0,0,0,0,0,0,0
"6447","AT1G56230",9.248,9.797,10.531,9.128,8.841,10.278,10.336
"6448","AT1G56233",0,0,0,0,0,0,0
"6449","AT1G08093",0,0,0,0,0,0,0
"6450","AT1G08097",0,0,0,0,0,0,0
"6451","AT1G08103",0,0,0,0,0,0,0
"6452","AT1G08107",0,0,0,0,0,0,0
"6453","AT1G08113",0,0,0,0,0,0,0
"6454","AT1G08117",0,0.513,0,0.188,0,0,0
"6455","AT1G08123",0,0,0,0,0,0,0
"6456","AT1G56240",0,0,0,0,0,0,0
"6457","AT1G56242",0,0,0,0,0,0,0.02
"6458","AT1G08127",0,0,0,0,0,0,0
"6459","AT1G56250",0.052,0.132,0.165,0.123,0.13,0.146,0.242
"6460","AT1G56260",3.315,2.737,2.24,2.302,1.76,1.493,1.607
"6461","AT1G56270",0.07,0.036,0,0,0.069,0.036,0
"6462","AT1G56280",290.09,343.347,379.101,455.707,634.189,854.019,1191.856
"6463","AT1G56290",4.986,5.441,5.505,6.401,8.16,8.448,8.741
"6464","AT1G56300",3.176,4.346,6.518,5.966,7.383,6.232,5.934
"6465","AT1G56310",4.292,4.855,4.941,4.114,4.183,3.985,3.592
"6466","AT1G56320",0.4,0.508,0.493,0.403,0.434,0.368,0.314
"6467","AT1G56330",147.162,125.764,124.159,114.296,83.16,69.918,64.633
"6468","AT1G56340",66.521,60.859,50.062,48.514,34.892,30.475,25.712
"6469","AT1G56345",2.556,2.055,2.29,1.888,1.55,1.536,1.576
"6470","AT1G56350",2.909,2.757,2.505,2.231,2.625,2.176,2.367
"6471","AT1G56360",0.016,0.014,0,0,0,0,0
"6472","AT1G56380",0,0,0,0,0,0,0
"6473","AT1G56385",0,0,0,0,0,0,0
"6474","AT1G56390",0,0,0,0,0,0,0
"6475","AT1G56400",0,0,0,0,0,0,0
"6476","AT1G56410",0,0,0,0,0,0,0
"6477","AT1G56415",0,0,0,0,0,0,0
"6478","AT1G56418",0,0,0,0,0.067,0,0
"6479","AT1G56420",6.243,4.706,5.505,4.71,3.946,3.422,2.856
"6480","AT1G56423",14.176,12.942,14.152,13.279,10.739,10.221,8.696
"6481","AT1G56430",2.672,1.827,1.292,0.872,0.686,0.474,0.25
"6482","AT1G56440",3.922,3.019,3.125,3.301,3.462,4.364,5.32
"6483","AT1G56450",45.035,44.192,41.888,36.338,29.508,27.588,24.571
"6484","AT1G56460",11.123,15.331,17.045,18.101,22.412,23.686,22.875
"6485","AT1G56470",0.188,0.084,0.181,0.144,0.18,0.229,0.139
"6486","AT1G56480",0,0,0,0,0,0,0
"6487","AT1G56490",0,0,0,0,0,0,0
"6488","AT1G56500",17.377,18.715,17.041,14.756,10.162,8.366,8.584
"6489","AT1G56510",3.263,1.811,1.684,1.065,0.87,0.292,0.678
"6490","AT1G56520",0.718,0.631,0.55,0.525,0.475,0.382,0.511
"6491","AT1G56530",0,0,0,0,0,0,0
"6492","AT1G56540",0.928,0.89,0.988,1.044,1.224,0.952,1.405
"6493","AT1G56550",4.204,5.2,5.938,6.329,7.476,7.834,8.152
"6494","AT1G56553",0,0,0,0,0,0,0.068
"6495","AT1G56555",0.212,0.384,0.174,0.274,0.246,0.134,0.409
"6496","AT1G56560",8.932,8.395,8.126,7.898,8.063,8.293,8.827
"6497","AT1G56570",1.073,0.858,1.055,0.818,0.487,0.526,0.511
"6498","AT1G56580",0,0,0,0,0,0,0
"6499","AT1G56590",17.133,16.436,17.34,14.637,13.094,11.409,11.639
"6500","AT1G56600",3.101,2.628,2.639,2.74,4.559,2.534,2.432
"6501","AT1G56605",0,0,0,0,0,0,0
"6502","AT1G56610",2.163,1.978,2.124,1.707,2.289,2.035,2.689
"6503","AT1G56612",4.131,4.361,5.615,5.055,7.223,8.521,8.192
"6504","AT1G56620",0,0,0,0,0,0,0
"6505","AT1G56630",0.52,0.551,0.318,0.234,0.183,0.219,0.173
"6506","AT1G56640",0,0,0,0,0,0,0
"6507","AT1G56650",11.496,2.418,1.573,0.626,0.758,0.302,0.023
"6508","AT1G56660",44.058,33.593,47.215,52.546,63.672,40.064,26.627
"6509","AT1G56670",3.553,1.252,1.483,1.262,1.356,1.024,0.772
"6510","AT1G56675",0,0,0,0,0,0,0
"6511","AT1G56680",1.256,1.412,0.706,0.716,0.43,0.217,0.068
"6512","AT1G56690",0.824,0.468,0.374,0.313,0.461,0.29,0.546
"6513","AT1G56700",65.736,77.431,80.573,78.686,75.102,80.225,79.367
"6514","AT1G56710",0.228,0.371,0.316,0.292,0.391,0.434,0.427
"6515","AT1G08133",0,0,0,0,0,0,0
"6516","AT1G08137",0,0,0,0,0,0,0
"6517","AT1G56720",23.97,24.977,21.483,19.535,15.444,14.792,11.05
"6518","AT1G08143",0,0.092,0,0.093,0.106,0.19,0.207
"6519","AT1G08147",0.078,0.072,0.147,0.106,0.152,0.594,0.527
"6520","AT1G56730",0,0,0,0,0,0,0
"6521","AT1G56740",0,0,0,0,0,0,0
"6522","AT1G56750",0,0,0,0,0,0,0
"6523","AT1G56760",0,0,0,0,0,0,0
"6524","AT1G56770",0,0,0,0,0,0,0
"6525","AT1G56780",0,0,0,0,0,0,0
"6526","AT1G56790",0,0,0,0,0,0,0
"6527","AT1G56800",0,0,0,0,0,0,0
"6528","AT1G56810",0,0,0,0,0,0,0
"6529","AT1G56820",0,0,0,0,0,0,0
"6530","AT1G56830",0,0,0,0,0,0,0
"6531","AT1G56840",0,0,0,0,0,0,0
"6532","AT1G56850",0,0,0,0,0,0,0
"6533","AT1G56860",0,0,0,0,0,0,0
"6534","AT1G56870",0,0,0,0,0,0,0
"6535","AT1G56880",0,0,0,0,0,0,0
"6536","AT1G56890",0,0,0,0,0,0,0
"6537","AT1G56900",0,0,0,0,0,0,0
"6538","AT1G56910",0,0,0,0,0,0,0
"6539","AT1G56920",0,0,0,0,0,0,0
"6540","AT1G56930",0,0,0,0,0,0,0
"6541","AT1G56940",0,0,0,0,0,0,0
"6542","AT1G56950",0,0,0,0,0,0,0
"6543","AT1G56960",0,0,0,0,0,0,0
"6544","AT1G56970",0,0,0,0,0,0,0
"6545","AT1G56980",0,0,0,0,0,0,0
"6546","AT1G56990",0,0,0,0,0,0,0
"6547","AT1G57000",0,0,0,0,0,0,0
"6548","AT1G57010",0,0,0,0,0,0,0
"6549","AT1G57020",0,0,0,0,0,0,0
"6550","AT1G57030",0,0,0,0,0,0,0
"6551","AT1G57040",0,0,0,0,0,0,0
"6552","AT1G57050",0,0,0,0,0,0,0
"6553","AT1G57060",0,0,0,0,0,0,0
"6554","AT1G57070",0,0,0,0,0,0,0
"6555","AT1G57080",0,0,0,0,0,0,0
"6556","AT1G57090",0,0,0,0,0,0,0
"6557","AT1G57100",0,0,0,0,0,0,0
"6558","AT1G57110",0,0,0,0,0,0,0
"6559","AT1G57120",0,0,0,0,0,0,0
"6560","AT1G57130",0,0,0,0,0,0,0
"6561","AT1G57140",0,0,0,0,0,0,0
"6562","AT1G57150",0,0,0,0,0,0,0
"6563","AT1G57160",0,0,0,0,0,0,0
"6564","AT1G57170",0,0,0,0,0,0,0
"6565","AT1G57180",0,0,0,0,0,0,0
"6566","AT1G57190",0,0,0,0,0,0,0
"6567","AT1G57200",0,0,0,0,0,0,0
"6568","AT1G57210",0,0,0,0,0,0,0
"6569","AT1G57220",0,0,0,0,0,0,0
"6570","AT1G57230",0,0,0,0,0,0,0
"6571","AT1G57240",0,0,0,0,0,0,0
"6572","AT1G57250",0,0,0,0,0,0,0
"6573","AT1G57260",0,0,0,0,0,0,0
"6574","AT1G57270",0,0,0,0,0,0,0
"6575","AT1G57280",0,0,0,0,0,0,0
"6576","AT1G57290",0,0,0,0,0,0,0
"6577","AT1G57300",0,0,0,0,0,0,0
"6578","AT1G57310",0,0,0,0,0,0,0
"6579","AT1G57320",0,0,0,0,0,0,0
"6580","AT1G57330",0,0,0,0,0,0,0
"6581","AT1G57340",0,0,0,0,0,0,0
"6582","AT1G57350",0,0,0,0,0,0,0
"6583","AT1G57360",0,0,0,0,0,0,0
"6584","AT1G57370",0,0,0,0,0,0,0
"6585","AT1G57380",0,0,0,0,0,0,0
"6586","AT1G57390",0,0,0,0,0,0,0
"6587","AT1G57400",0,0,0,0,0,0,0
"6588","AT1G57410",0,0,0,0,0,0,0
"6589","AT1G57420",0,0,0,0,0,0,0
"6590","AT1G57430",0,0,0,0,0,0,0
"6591","AT1G57440",0,0,0,0,0,0,0
"6592","AT1G57450",0,0,0,0,0,0,0
"6593","AT1G57460",0,0,0,0,0,0,0
"6594","AT1G57470",0,0,0,0,0,0,0
"6595","AT1G57480",0,0,0,0,0,0,0
"6596","AT1G57490",0,0,0,0,0,0,0
"6597","AT1G57500",0,0,0,0,0,0,0
"6598","AT1G57510",0,0,0,0,0,0,0
"6599","AT1G57520",0,0,0,0,0,0,0
"6600","AT1G57530",0,0,0,0,0,0,0
"6601","AT1G57540",5.111,6.364,5.884,5.944,6.579,6.351,5.498
"6602","AT1G57550",0,0,0,0,0.04,0.044,0.046
"6603","AT1G57560",0.799,0.485,0.184,0.082,0.094,0.074,0.089
"6604","AT1G08153",0,0,0,0,0,0,0
"6605","AT1G57565",0,0,0,0,0,0,0
"6606","AT1G57570",1.711,2.037,2.771,2.448,1.914,1.81,1.213
"6607","AT1G57580",0,0,0,0,0,0,0
"6608","AT1G57590",0.442,0.372,0.124,0.054,0.066,0.055,0
"6609","AT1G57600",5.45,6.029,5.925,5.101,4.668,4.634,4.688
"6610","AT1G57610",12.775,8.236,8.002,5.572,3.673,3.329,2.545
"6611","AT1G57613",0,0,0,0,0,0,0
"6612","AT1G57620",19.245,20.758,19.046,18.336,14.709,10.264,9.911
"6613","AT1G57630",0.031,0.028,0.034,0,0.27,0.034,0.131
"6614","AT1G57640",0,0,0,0,0,0,0.016
"6615","AT1G57650",0.01,0.017,0.018,0,0.019,0,0
"6616","AT1G57660",99.634,78.589,68.806,66.252,46.868,34.639,31.946
"6617","AT1G57670",0.182,0.323,0.202,0.176,0.23,0.157,0.221
"6618","AT1G57680",83.16,81.691,87.953,87.341,69.254,82.879,109.263
"6619","AT1G57690",0,0,0,0,0,0,0
"6620","AT1G57700",3.47,3.633,3.568,2.979,2.482,2.466,1.938
"6621","AT1G08173",0.282,0.304,0.145,0.129,0,0,0.052
"6622","AT1G57720",126.254,128.363,124.556,126.428,115.914,109.723,110.526
"6623","AT1G57730",0,0,0.032,0,0,0,0.037
"6624","AT1G57740",0,0,0,0,0,0,0
"6625","AT1G57750",0.203,0.124,0.086,0.09,0.012,0,0
"6626","AT1G57760",0,0,0,0,0,0,0
"6627","AT1G57765",30.891,25.739,26.123,21.706,15.448,13.809,14.857
"6628","AT1G57770",13.082,12.191,9.386,6.447,3.013,1.949,1.085
"6629","AT1G57775",0,0,0,0,0,0,0
"6630","AT1G57777",0,0,0,0,0,0,0
"6631","AT1G57780",0,0,0,0,0,0,0
"6632","AT1G57790",7.204,8.484,7.896,6.8,5.798,5.094,4.578
"6633","AT1G08177",0,0,0,0,0,0,0
"6634","AT1G57800",0.068,0.08,0.066,0.072,0.068,0.144,0.066
"6635","AT1G57810",0,0,0,0.024,0,0,0
"6636","AT1G57820",8.002,6.155,6.419,6.242,4.469,3.298,2.419
"6637","AT1G57830",0,0.036,0,0.041,0,0,0
"6638","AT1G08183",0,0,0,0,0,0.08,0
"6639","AT1G57835",0.04,0.074,0.076,0,0,0,0
"6640","AT1G57840",0.073,0.136,0.038,0.038,0,0.038,0.042
"6641","AT1G57850",0,0.02,0,0.017,0,0,0
"6642","AT1G57860",54.922,42.103,40.586,35.032,24.341,19.598,16.678
"6643","AT1G57870",10.627,11.515,11.695,11.752,11.079,10.357,10.698
"6644","AT1G57906",0,0,0,0,0,0,0
"6645","AT1G57943",0.018,0.138,0.21,0.13,0.08,0.119,0.143
"6646","AT1G57980",2.055,2.661,2.319,1.915,1.858,2.474,5.021
"6647","AT1G57990",67.924,61.017,64.188,60.531,47.698,56.284,78.237
"6648","AT1G58007",0.523,0.369,0.41,0.201,0.228,0.152,0.098
"6649","AT1G58010",0,0,0,0,0,0,0
"6650","AT1G58020",0,0,0,0,0,0,0
"6651","AT1G58025",9.442,8.514,8.035,7.756,9.494,8.018,8.979
"6652","AT1G58030",110.15,143.594,163.183,180.265,242.14,287.75,385.34
"6653","AT1G58037",0.233,0.26,0.194,0.14,0.062,0.033,0
"6654","AT1G08193",0,0,0.062,0,0,0,0
"6655","AT1G58040",0,0,0,0,0,0,0
"6656","AT1G58050",0,0,0,0.006,0.011,0.006,0.006
"6657","AT1G58055",0,0,0,0,0,0,0
"6658","AT1G58060",6.425,8.069,8.177,7.871,9.652,8.793,9.249
"6659","AT1G58070",12.149,12.555,13.64,14.745,17.903,20.224,19.727
"6660","AT1G58080",65.125,61.053,51.257,44.59,32.629,26.081,22.138
"6661","AT1G58090",0,0,0,0,0,0,0
"6662","AT1G58100",22.465,23.071,24.611,26.89,29.788,36.797,43.23
"6663","AT1G58110",25.591,31.228,26.916,22.974,25.339,25.421,23.52
"6664","AT1G58120",0,0.01,0,0.022,0.01,0.046,0
"6665","AT1G58130",0,0.03,0,0,0.035,0,0
"6666","AT1G58140",0,0,0,0,0,0,0
"6667","AT1G58150",20.27,20.395,20.337,18.727,19.439,16.71,16.038
"6668","AT1G58160",7.279,9.743,11.334,9.04,10.995,10.843,10.893
"6669","AT1G58170",1.943,1.026,1.359,0.811,0.554,0.477,0.253
"6670","AT1G58180",31.163,64.252,83.518,96.709,159.398,174.65,146.802
"6671","AT1G58190",1.192,2.006,2.214,3.175,4.441,6.253,9.838
"6672","AT1G58200",17.787,25.224,23.934,23.091,27.407,24.709,22.691
"6673","AT1G58210",4.807,5.379,4.487,4.763,5.582,5.021,5.456
"6674","AT1G58215",0.038,0.012,0.03,0.049,0.021,0.032,0.022
"6675","AT1G58220",2.487,2.804,2.95,3.369,4.139,4.043,4.406
"6676","AT1G58223",0,0,0,0,0,0,0
"6677","AT1G58225",0.028,0,0,0.021,0,0,0.032
"6678","AT1G58230",9.2,9.361,8.984,8.142,8.711,8.044,8.752
"6679","AT1G58235",21.32,24.455,26.922,24.684,29.02,30.694,39.627
"6680","AT1G08207",0.046,0,0.05,0.034,0,0,0
"6681","AT1G58242",0,0,0,0,0,0,0
"6682","AT1G58245",0,0,0,0,0,0,0
"6683","AT1G58248",0,0,0,0,0,0,0
"6684","AT1G58250",13.397,13.292,13.046,12.217,13.887,11.816,11.954
"6685","AT1G58260",0,0,0,0,0,0,0
"6686","AT1G58265",0.052,0.089,0,0,0.046,0.047,0.054
"6687","AT1G58270",143.733,133.452,126.202,110.873,110.499,95.516,63.323
"6688","AT1G08213",0.048,0.292,0.186,0.17,0.138,0.405,0.228
"6689","AT1G08217",0,0.048,0,0.083,0.156,0.098,0.154
"6690","AT1G08223",0,0,0,0,0,0,0
"6691","AT1G08227",0,0,0,0,0,0,0
"6692","AT1G58280",1.129,0.798,0.648,0.529,0.468,0.585,0.302
"6693","AT1G58290",240.356,144.594,118.073,94.129,58.505,43.656,42.639
"6694","AT1G58300",0.188,0.334,0.188,0.3,0.501,0.613,0.621
"6695","AT1G58310",0.029,0.013,0.078,0.037,0.072,0.062,0.046
"6696","AT1G58320",0.248,0.216,0.678,0.844,1.927,0.602,0.82
"6697","AT1G58330",0,0.021,0,0,0,0,0
"6698","AT1G08237",0,0.052,0,0.044,0.069,0,0.068
"6699","AT1G58340",3.9,1.811,1.971,1.776,1.66,1.748,1.554
"6700","AT1G58350",14.805,15.159,15.535,14.832,13.632,12.529,10.423
"6701","AT1G58360",59.897,51.138,49.066,43.832,53.105,54.397,59.658
"6702","AT1G58370",5.503,5.776,5.694,5.216,4.316,4.463,2.973
"6703","AT1G58380",19.68,16.639,16.002,15.726,12.197,10.464,11.46
"6704","AT1G58390",0.008,0,0.008,0,0,0,0.008
"6705","AT1G58400",3.438,4.889,3.974,4.237,4.673,4.145,4.83
"6706","AT1G58410",2.072,2.473,2.686,2.424,3.027,3.006,3.116
"6707","AT1G58420",1.663,0.854,0.852,0.625,0.957,0.491,0.645
"6708","AT1G08247",0,0,0,0,0,0,0
"6709","AT1G58430",0,0,0,0,0,0,0
"6710","AT1G58440",35.971,31.517,29.426,30.621,23.77,26.132,25.57
"6711","AT1G58450",0,0,0,0,0,0,0
"6712","AT1G58460",1.57,1.001,0.672,0.576,0.188,0.111,0.07
"6713","AT1G58470",2.886,2.984,2.966,2.662,3.467,3.576,4.721
"6714","AT1G58525",0,0,0,0,0,0,0
"6715","AT1G58520",11.595,5.851,6.03,5.236,5.361,4.468,3.557
"6716","AT1G58590",8.33,8.155,6.507,4.301,2.806,2.844,2.462
"6717","AT1G58602",14.782,13.561,11.375,9.978,6.146,4.176,3.586
"6718","AT1G58561",0.784,0.922,0.975,0.833,0.509,0.29,0.216
"6719","AT1G58643",0,0,0,0,0,0,0
"6720","AT1G58684",0,0,0,0,0,0,0
"6721","AT1G58725",0,0,0,0,0,0,0
"6722","AT1G58766",0,0,0,0,0,0,0
"6723","AT1G58807",0,0,0,0,0,0,0
"6724","AT1G58808",0,0,0,0,0,0,0
"6725","AT1G58848",0.264,0.165,0.162,0.164,0.184,0.137,0.134
"6726","AT1G58889",0.029,0.028,0.025,0.032,0.019,0.026,0.02
"6727","AT1G58936",0,0,0,0,0,0,0
"6728","AT1G58983",0,0,0,0,0,0,0
"6729","AT1G59030",0,0,0,0,0,0,0
"6730","AT1G59077",0,0,0,0,0,0,0
"6731","AT1G59124",0,0,0,0,0,0,0
"6732","AT1G59171",0,0,0,0,0,0,0
"6733","AT1G59218",0.01,0.014,0.016,0,0.005,0.01,0
"6734","AT1G59265",0.056,0.024,0.016,0.03,0.02,0.031,0.016
"6735","AT1G59312",0,0,0,0,0,0,0
"6736","AT1G59359",0,0,0,0,0,0,0
"6737","AT1G59406",0,0,0,0,0,0,0
"6738","AT1G59453",0,0,0,0,0,0,0
"6739","AT1G59460",0,0,0,0,0,0,0
"6740","AT1G59470",0,0,0,0,0,0,0
"6741","AT1G59500",0,0.022,0,0,0,0,0
"6742","AT1G08253",0,0,0,0,0,0,0
"6743","AT1G59510",2.042,1.8,1.655,1.068,1.12,1.244,1.019
"6744","AT1G59520",15.274,17.726,17.389,16.341,16.596,16.708,16.738
"6745","AT1G59530",0,0.038,0,0,0,0,0
"6746","AT1G59540",2.141,1.979,1.575,1.388,0.916,0.74,0.48
"6747","AT1G59550",0,0,0,0,0,0,0
"6748","AT1G59560",2.946,3.123,2.677,2.854,1.548,1.32,1.123
"6749","AT1G59570",0,0,0,0,0,0,0
"6750","AT1G59580",23.894,32.993,35.308,35.618,31.291,32.486,31.974
"6751","AT1G59590",7.8,9.044,11.452,11.82,13.79,16.067,19.344
"6752","AT1G59600",6.757,6.823,6.981,6.774,5.481,5.172,4.68
"6753","AT1G59610",37.387,42.099,39.954,39.782,43.432,42.83,44.863
"6754","AT1G08257",0,0,0,0,0,0,0
"6755","AT1G59620",3.22,3.709,3.797,3.034,3.7,3.043,3.414
"6756","AT1G59630",0,0,0,0,0,0,0
"6757","AT1G59640",2.557,1.96,1.627,1.728,2.535,2.427,2.148
"6758","AT1G59650",18.299,14.604,15.505,14.305,15.139,16.566,16.444
"6759","AT1G59660",2.67,2.163,1.746,2.282,3.2,2.811,2.622
"6760","AT1G59670",0,0,0,0,0,0,0
"6761","AT1G59675",0,0,0,0,0,0,0
"6762","AT1G59680",0,0,0,0,0,0,0
"6763","AT1G59690",0,0,0,0.038,0,0,0
"6764","AT1G59700",19.945,14.876,16.791,16.675,18.592,16.146,16.709
"6765","AT1G59710",23.38,20.659,19.537,17.493,16.968,18.437,20.798
"6766","AT1G59720",2.718,2.687,2.51,2.236,1.734,1.562,1.228
"6767","AT1G59722",0,0,0,0,0,0,0
"6768","AT1G59723",0,0,0,0,0,0,0
"6769","AT1G59724",0,0,0,0,0,0,0
"6770","AT1G59725",0.219,0.058,0.108,0.098,0.014,0,0.047
"6771","AT1G59730",2.665,0.766,0.806,0.795,0.184,0.286,0.231
"6772","AT1G59740",1.136,0.685,0.637,0.803,0.877,1.085,1.387
"6773","AT1G59750",35.627,36.526,37.616,35.742,41.236,42.352,42.563
"6774","AT1G59760",10.032,11.012,9.938,10.489,11.393,10.528,11.16
"6775","AT1G59770",0.02,0,0,0,0,0.022,0
"6776","AT1G59780",1.113,1.139,1.16,1.072,0.719,0.645,0.472
"6777","AT1G59790",0,0.033,0,0.013,0,0,0
"6778","AT1G59800",0,0,0,0,0,0,0
"6779","AT1G08263",0,0,0,0,0,0,0
"6780","AT1G59810",0.05,0,0.025,0,0,0.026,0
"6781","AT1G59820",14.5,13.658,13.029,12.689,14.154,13.759,16.474
"6782","AT1G59830",28.633,39.403,43.133,45.632,49.206,45.473,48.074
"6783","AT1G59833",0,0,0,0,0,0,0
"6784","AT1G59835",0,0,0,0,0,0,0
"6785","AT1G59840",9.755,7.942,7.165,5.967,5.274,3.814,3.08
"6786","AT1G08267",0,0.082,0,0,0,0,0.106
"6787","AT1G59850",0.76,0.69,0.762,0.869,1.028,0.544,0.477
"6788","AT1G08273",0.089,0,0.094,0.046,0.053,0,0.046
"6789","AT1G59860",4.72,2.891,2.933,2.299,2.515,1.926,2.007
"6790","AT1G59865",0.45,0.353,0.316,0.152,0.306,0.096,0.324
"6791","AT1G59870",62.858,98.707,95.728,92.512,101.963,111.273,172.884
"6792","AT1G59880",0,0,0,0,0,0,0
"6793","AT1G59885",0,0.051,0,0,0,0,0.066
"6794","AT1G59890",12.231,12.872,11.344,10.405,11.474,10.379,10.589
"6795","AT1G59900",118.558,141.603,164.724,184.124,222.438,226.829,215.243
"6796","AT1G59910",8.705,8.985,9.095,9.87,11.712,12.659,15.169
"6797","AT1G59920",0,0,0,0,0,0,0
"6798","AT1G59930",0,0,0,0,0,0,0
"6799","AT1G59940",1.566,1.512,1.312,1.124,0.805,0.633,0.204
"6800","AT1G59950",0,0,0,0,0,0,0
"6801","AT1G59960",5.638,6.114,6.106,5.029,3.662,3.421,2.712
