GeneID,60mins,180mins,360mins,720mins,1440mins
AT5G08485,0,0,0,0,0
AT5G56325,0.017,0,0,0,0
AT5G56330,0,0,0,0,0
AT5G56340,17.571,18.977,17.553,17.583,16.952
AT5G56350,17.283,28.242,53.925,76.38,82.451
AT5G56360,10.319,9.548,9.986,10.819,10.436
AT5G56365,0,0,0,0,0
AT5G08495,0.654,0.241,0.374,0.413,1
AT5G08515,0.626,0.588,0.444,0.192,0.519
AT5G08525,0.33,0,0.442,0.206,0.278
AT5G56367,0,0,0,0,0
AT5G56368,0,0,0,0,0
AT5G56369,0,0.04,0,0,0
AT5G56370,0.946,0.77,0.633,1,1.778
AT5G56380,4.264,2.273,1.594,1.298,2.313
AT5G56390,0,0,0,0,0
AT5G56400,0,0,0,0,0
AT5G56410,0,0,0,0,0
AT5G56420,2.418,2.341,2.008,2.586,3.189
AT5G56430,0,0,0,0,0
AT5G56440,0,0,0,0,0
AT5G56450,2.369,2.029,2.52,2.038,2.984
AT5G56452,0,0,0,0,0
AT5G56460,7.792,6.571,5.408,6.153,5.253
AT5G56470,0,0,0,0,0
AT5G56480,0,0,0,0,0
AT5G56490,0.55,0.19,0.156,0.28,0.22
AT5G56500,9.384,6.682,5.125,5.17,12.154
AT5G56510,0.006,0,0,0.006,0.018
AT5G08575,0,0,0,0,0
AT5G56520,3.006,3.243,3.184,6.86,9.876
AT5G08585,0.07,0,0,0,0
AT5G56530,6.165,5.117,3.856,3.538,3.659
AT5G56540,1.2,1.552,1.496,0.63,0.631
AT5G56544,0.056,0.033,0,0,0.018
AT5G56550,1.77,1.139,2.206,4.942,3.542
AT5G08595,0.238,0.074,0,0.073,0
AT5G56555,0.071,0.09,0,0.088,0
AT5G56560,0,0,0,0,0
AT5G56570,0,0,0,0,0
AT5G56580,1.185,1.284,1.097,0.946,0.703
AT5G56590,6.125,3.229,1.709,1.878,3.032
AT5G56600,89.737,91.934,81.576,64.046,63.12
AT5G56605,0,0,0,0,0
AT5G56610,2.295,1.874,1.654,1.377,1.402
AT5G56620,0.064,0.03,0.044,0.045,0.034
AT5G08605,0,0.072,0,0,0
AT5G56630,10.535,15.951,65.767,57.868,36.41
AT5G56640,0,0,0,0,0
AT5G56650,15.094,11.232,9.206,9.888,13.805
AT5G56660,5.415,4.559,5.242,4.682,6.567
AT5G08615,0,0,0,0,0
AT5G56670,113.609,159.729,116.882,161.877,247.691
AT5G56680,14.896,20.681,35.672,50.322,57.003
AT5G56690,0,0,0,0,0
AT5G56700,0.331,0.278,0.254,0.145,0.314
AT5G56710,115.251,150.796,121.796,172.596,277.158
AT5G56720,2.421,2.362,2.236,2.607,2.888
AT5G56730,4.954,4.583,5.143,4.857,6.09
AT5G56740,7.319,7.378,6.096,7.768,12.192
AT5G56745,0,0,0,0,0
AT5G56747,2.784,1.786,2.737,2.396,3.662
AT5G56750,7.559,9.697,8.93,6.454,11.266
AT5G56760,27.337,35.966,55.933,52.339,41.61
AT5G56770,0.019,0,0,0,0
AT5G56780,2.536,2.71,2.86,3.23,2.3
AT5G56790,6.44,4.793,5.47,5.885,7.678
AT5G56795,0.45,0.78,1.365,2.191,4.027
AT5G56800,0,0,0.054,0,0
AT5G56810,0.186,0.239,0.288,0.256,0.356
AT5G56820,0,0,0,0,0
AT5G56830,0,0,0,0,0
AT5G56840,1.422,1.881,1.663,1.272,0.167
AT5G56850,70.95,34.55,13.068,9.887,16.974
AT5G56860,32.71,23.091,18.216,34.472,18.054
AT5G08645,0,0,0,0,0
AT5G08635,0,0,0,0,0
AT5G08655,0,0,0,0.072,0
AT5G08665,0,0.21,0,0,0.092
AT5G56870,0.395,0.292,0.492,0.367,0.081
AT5G56880,0,0,0,0,0
AT5G56890,14.399,22.366,20.97,15.774,11.756
AT5G56900,12.437,10.741,8.618,9.052,12.137
AT5G56910,11.135,10.413,11.764,14.397,18.72
AT5G56920,0,0,0,0,0
AT5G56930,4.043,2.516,2.772,3.263,3.075
AT5G56940,12.53,13.375,10.095,15.355,20.851
AT5G56950,12.647,20.523,23.173,28.38,30.34
AT5G56960,0.02,0.053,0.142,1.505,0.247
AT5G08675,0,0,0,0,0
AT5G56970,0,0.011,0,0.01,0.018
AT5G08685,0,0,0,0,0
AT5G56975,0,0,0,0,0
AT5G56980,8.952,7.398,6.246,4.886,3.638
AT5G56985,0,0,0,0,0
AT5G56990,4.434,2.844,1.763,2.403,3.122
AT5G57000,3.618,4.552,3.434,2.527,2.902
AT5G57010,0.18,0.109,0.344,1.801,0.84
AT5G57015,17.184,17.906,15.259,13.084,15.05
AT5G57020,15.694,16.412,21.616,28.298,28.579
AT5G57030,84.731,63.497,51.008,44.864,51.531
AT5G57035,5.777,4.955,6.421,8.711,6.777
AT5G57040,166.726,172.75,181.284,165.126,224.421
AT5G57050,14.552,10.648,8.952,39.119,47.014
AT5G57060,1.949,3.243,5.024,5.928,6.53
AT5G57070,3.548,4.044,2.582,3.526,4.899
AT5G57080,1.192,1.802,1.373,1.341,2.997
AT5G57090,0,0,0,0,0
AT5G57100,5.819,5.651,6.058,7.597,8.178
AT5G57110,3.85,16.335,361.898,446.543,112.502
AT5G57120,13.646,22.013,27.105,39.294,34.913
AT5G57123,0.033,0.349,0.903,0.2,0.042
AT5G08705,0,0,0,0,0
AT5G57126,0,0,0,0,0
AT5G57130,4.37,3.391,2.729,2.649,2.597
AT5G57140,3.383,3.138,4.452,3.463,4.072
AT5G57150,3.502,4.423,10.424,4.423,3.064
AT5G57160,2.959,2.235,2.407,2.835,4.389
AT5G57170,12.071,11.78,7.958,7.103,8.006
AT5G57180,17.821,33.384,12.407,4.42,16.56
AT5G57190,3.053,2.69,3.127,1.345,1.095
AT5G57200,0,0,0,0,0.004
AT5G57210,7.07,7.119,6.841,5.62,5.691
AT5G57220,0.534,0.882,4.707,9.494,0.778
AT5G57230,2.996,3.25,2.724,2.466,6.753
AT5G57240,0.072,0.067,0.052,0.016,0.02
AT5G57250,3.344,2.087,2.022,1.763,2.144
AT5G57260,0.009,0.01,0,0,0
AT5G57270,9.375,6.36,6.229,6.598,10.651
AT5G57280,4.848,6.331,6.94,17.301,26.13
AT5G57290,123.003,156.007,116.082,163.422,219.567
AT5G57300,10.857,11.432,9.293,9.612,11.282
AT5G57320,0.526,0.485,0.23,0.298,0.399
AT5G57330,47.944,45.562,38.71,32.075,37.715
AT5G57340,4.996,5.738,5.948,3.192,4.811
AT5G57345,202.039,206.835,172.765,153.224,136.025
AT5G57350,164.38,150.249,166.069,158.861,194.606
AT5G57360,23.148,21.255,17.714,19.849,18.855
AT5G57370,8.61,7.764,7.676,10.242,13.636
AT5G57380,0,0.009,0.424,0.437,0.184
AT5G57390,1.402,1.72,0.93,1.241,1.752
AT5G57400,0,0,0,0.086,0.034
AT5G57410,2.052,1.976,2.436,2.592,1.802
AT5G57420,0.146,0.115,0.056,0,0.035
AT5G57440,12.857,12.575,10.346,9.722,8.252
AT5G57450,0.12,0.214,0.088,0.397,0.816
AT5G57460,10.849,13.004,16.126,19.733,18.072
AT5G57480,0.36,0.808,0.341,0.787,0.426
AT5G57490,17.581,19.198,19.074,18.477,15.611
AT5G57500,0.448,0.966,2.009,0.985,0.387
AT5G57510,0,0,0.028,0.06,0
AT5G57520,0.052,0,0.016,0,0.012
AT5G57530,0,0,0,0,0
AT5G57535,0,0,0,0,0
AT5G57540,0,0,0,0,0
AT5G57550,0.14,0.248,0.067,0,0
AT5G57560,245.111,21.119,8.256,0.704,0.584
AT5G08715,0,0,0,0,0
AT5G57565,2.159,2.643,2.014,2.305,2.298
AT5G57569,0,0,0.139,0.056,0
AT5G57567,0.11,0.193,0.153,0.264,0.426
AT5G57570,0.552,0.401,0.416,0.333,0.479
AT5G57580,16.646,21.099,32.035,31.68,23.18
AT5G57590,2.006,1.456,0.776,0.641,0.967
AT5G57610,22.766,15.487,11.414,13.51,17.988
AT5G57620,0,0,0,0,0
AT5G57625,0,0,0,0,0
AT5G57630,3.031,20.791,91.404,16.898,21.002
AT5G08725,0,0,0,0,0
AT5G57640,0.355,0.484,1.841,1.703,0.771
AT5G57650,0.091,0.054,0,0,0.133
AT5G57655,11.291,9.876,23.017,37.819,24.598
AT5G08735,0,0,0,0,0
AT5G57660,79.026,213.652,342.847,392.123,198.212
AT5G08745,0,0,0,0,0
AT5G08755,0,0,0,0,0
AT5G57670,0.762,0.558,0.404,0.296,0.378
AT5G57685,2.091,1.707,1.372,0.481,1.111
AT5G08765,0,0,0,0,0
AT5G57690,0.028,0.045,0,0.008,0.03
AT5G57700,4.412,3.695,3.133,2.24,1.49
AT5G57710,47.437,49.028,68.089,67.157,45.795
AT5G57720,0,0.014,0,0.014,0.035
AT5G57735,0,0,0,0,0
AT5G57740,4.385,2.895,2.633,3.465,4.388
AT5G57750,0,0,0,0,0
AT5G57760,5.742,32.825,16.605,8.026,12.64
AT5G57770,0.246,0.792,0.776,0.518,0.908
AT5G57780,0.87,0.696,0.51,0.12,0.105
AT5G08775,0,0,0,0,0
AT5G57785,0.66,0.268,0.048,0,0.01
AT5G57790,1.003,0.493,0.306,0.166,0.548
AT5G57800,36.603,47.529,23.945,16.454,29.415
AT5G57810,0.52,0.128,0.068,0.051,0.1
AT5G57815,39.802,39.569,36.341,33.645,41.657
AT5G08785,0,0.09,0,0,0.06
AT5G57820,0.042,0.03,0.064,0.048,0.182
AT5G57830,1.243,2.975,5.306,2.834,2.014
AT5G57840,2.397,1.102,1.178,1.184,1.151
AT5G57850,26.36,24.983,22.165,20.617,17.931
AT5G57860,7.494,7.714,6.888,8.293,12.911
AT5G57870,38.94,45.885,52.416,73.776,87.752
AT5G08805,1.456,1.411,1.173,1.692,2.8
AT5G57880,1.353,1.155,0.723,0.488,1.032
AT5G57885,0,0,0,0,0.137
AT5G57887,0.796,23.94,31.948,14.577,10.126
AT5G57890,3.954,3.108,2.673,3.036,2.498
AT5G08810,0.075,0,0,0,0
AT5G57900,12.114,6.256,5.523,6.486,8.631
AT5G57910,3.378,1.43,0.89,0.996,2.497
AT5G57920,0.178,0.07,0.029,0.012,0.06
AT5G57930,107.256,90.007,81.55,84.445,87.676
AT5G57940,22.895,25.104,23.488,18.761,14.495
AT5G57950,8.244,8.597,9.806,14.251,17.03
AT5G57960,32.02,31.806,27.093,27.317,35.279
AT5G57970,2.208,2.704,1.867,1.512,1.532
AT5G57980,0.137,0.022,0,0.118,0.069
AT5G57990,26.094,23.418,24.658,36.108,46.867
AT5G08815,0,0,0,0,0
AT5G58000,3.553,2.315,2.854,2.521,2.709
AT5G58003,4.925,5.558,5.606,5.359,6.389
AT5G58005,13.965,13.573,12.681,13.793,17.135
AT5G58010,0.01,0,0,0,0
AT5G58020,26.279,32.7,37.528,47.729,57.71
AT5G58030,20.025,20.608,23.63,28.117,38.943
AT5G58040,14.752,11.863,12.306,18.947,17.879
AT5G58050,0.068,0.078,0.076,0.101,0.065
AT5G58060,31.084,32.176,38.108,38.939,47.145
AT5G58070,64.4,189.467,562.632,773.426,490.281
AT5G58080,0.034,0.038,0.019,0.042,0.036
AT5G58090,20.587,14.508,9.956,7.139,7.496
AT5G58100,15.41,14.192,13.133,13.8,16.913
AT5G58110,66.227,55.891,46.758,34.925,34.412
AT5G58120,28.196,9.189,3.494,5.582,4.493
AT5G58130,4.812,5.133,6.09,9.393,9.23
AT5G08820,0,0,0,0,0
AT5G58140,73.262,50.977,37.341,29.815,49.841
AT5G58150,0,0,0,0,0
AT5G58160,7.088,6.563,4.453,3.796,7.725
AT5G58170,0,0,0,0,0.005
AT5G58180,0.074,0.096,0.06,0.078,0.028
AT5G58190,4.495,4.002,3.756,4.302,4.636
AT5G58200,23.886,21.907,20.91,19.712,23.985
AT5G58210,2.644,2.041,2.112,3.286,5.485
AT5G58220,18.104,17.646,14.771,17.245,18.738
AT5G58230,11.232,10.98,13.854,20.701,24.7
AT5G58240,15.71,18.394,15.386,14.439,18.941
AT5G58250,68.356,66.237,50.949,62.137,66.124
AT5G58260,96.335,85.729,72.86,66.679,53.483
AT5G58270,20.252,18.39,16.464,18.349,19.101
AT5G58280,0.061,0.032,0,0.014,0.011
AT5G58290,24.495,34.12,63.944,83.79,76.555
AT5G58300,7.284,5.556,3.591,5.623,7.31
AT5G58310,18.126,14.828,12.54,10.697,6.261
AT5G08825,0,0,0,0,0
AT5G58320,5.466,8.694,5.557,4.795,3.577
AT5G08830,0,0,0,0,0
AT5G58330,343.273,321.274,285.215,236.065,212.216
AT5G58340,9.28,5.461,1.942,0.85,2.316
AT5G58350,24.05,11.871,6.421,2.979,5.079
AT5G58360,0.33,0.156,0.116,0.03,0.115
AT5G58370,6.902,4.909,4.672,11.338,16.803
AT5G58375,14.341,10.48,6.079,7.78,9.064
AT5G58380,16.206,19.441,13.71,21.076,19.642
AT5G58390,0.445,0.268,0.152,0.116,0.026
AT5G58400,0,0,0,0,0
AT5G58410,5.656,4.506,5.066,6.878,6.292
AT5G58412,0,0,0,0,0
