GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT1G04390,4.297,4.123,4.795,4.55,4.948,5.416,6.018
AT1G04400,76.53,98.722,102.31,101.99,114.588,115.497,131.805
AT1G04410,479.992,474.946,509.156,435.912,298.38,292.545,272.899
AT1G04420,70.912,49.076,44.27,31.544,23.816,17.865,17.394
AT1G04425,4.715,2.776,2.92,1.864,1.449,0.258,0.223
AT1G04430,75.103,59.683,52.386,46.452,42.764,47.118,54.105
AT1G04440,41.712,47.148,44.307,46.084,45.213,51.02,55.447
AT1G04445,0.14,0.158,0.237,0.182,0.152,0.401,0.38
AT1G04450,0,0,0,0,0,0,0.026
AT1G04455,0,0,0,0,0,0,0
AT1G04457,0,0,0,0,0,0,0
AT1G04470,0.028,0.01,0,0.03,0.025,0,0
AT1G04263,0.496,0.223,0.852,0.421,2.381,0.95,1.754
AT1G04480,101.213,54.128,49.861,43.877,29.024,27.661,25.673
AT1G04267,0.682,0.711,0.615,0.621,1.131,1.33,1.526
AT1G04273,2.936,2.588,1.645,2.207,2.476,3.155,1.003
AT1G04277,3.483,1.891,1.68,2.253,0.952,1.571,1.024
AT1G04490,0.47,0.466,0.378,0.414,0.384,0.354,0.336
AT1G04500,0.138,0.034,0.044,0.098,0.106,0.098,0.13
AT1G04510,21.206,19.264,22.438,20.952,25.942,25.833,27.545
AT1G04520,18.253,8.193,6.544,6.247,4.599,3.548,2.748
AT1G04530,38.167,24.384,20.651,19.072,17.357,15.69,15.475
AT1G04540,1.718,1.404,1.038,1.186,1.144,0.976,0.881
AT1G04550,20.294,9.942,10.727,9.45,8.231,8.425,7.418
AT1G04555,5.76,4.859,5.149,4.917,5.925,6.075,5.524
AT1G04560,61.775,243.794,223.175,297.928,302.609,315.644,290.413
AT1G04570,0.482,0.683,0.746,0.526,0.72,0.626,0.728
AT1G04580,0.02,0.039,0.052,0.052,0.044,0.05,0.02
AT1G04590,9.767,7.718,8.031,8.199,8.876,8.066,7.302
AT1G04600,0.114,0.13,0.098,0.09,0.038,0.063,0.05
AT1G04610,2.554,2.202,2.014,2.456,2.794,1.941,1.093
AT1G04620,22.992,17.151,20.055,16.523,22.639,17.797,17.303
AT1G04625,0,0,0,0,0,0.032,0
AT1G04630,28.656,26.95,26.353,24.157,18.011,16.716,13.64
AT1G04635,1.856,0.833,0.891,0.728,0.613,0.57,0.464
AT1G04640,13.206,8.425,8.667,6.609,4.081,2.737,1.493
AT1G04645,0,0,0,0,0,0,0
AT1G04650,0.652,0.572,0.496,0.342,0.272,0.156,0.152
AT1G04283,0,0,0,0,0,0,0
AT1G04660,0.996,1.934,2.817,3.082,2.705,2.547,2.067
AT1G04670,0,0,0,0.058,0,0,0.036
AT1G04680,101.334,72.407,54.897,55.983,46.115,39.255,35.968
AT1G04690,60.805,61.395,55.817,50.115,41.52,41.971,42.861
AT1G04700,0.654,0.74,0.482,0.36,0.486,0.274,0.147
AT1G04710,13.35,9.667,9.218,8.633,5.973,5.597,4.829
AT1G04720,0,0,0,0,0,0,0
AT1G04730,2.715,1.624,1.448,1.238,0.842,0.576,0.374
AT1G04750,50.519,54.736,50.013,52.096,40.422,39.835,38.284
AT1G04287,0,0,0,0,0.068,0,0
AT1G04760,1.28,1.163,1.043,1.026,0.736,0.749,0.452
AT1G04770,9.68,3.031,3.504,3.606,2.614,2.095,1.681
AT1G04778,1.18,0.838,1.04,1.045,1.081,0.582,0.678
AT1G04780,16.233,21.714,19.995,21.626,27.864,30.747,33.477
AT1G04790,11.027,10.422,10.986,11.479,11.918,10.98,11.588
AT1G04800,26.548,27.87,27.94,18.667,17.481,9.461,7.173
AT1G04810,25.989,29.456,31.65,30.009,36.995,39.636,41.086
AT1G04820,467.996,402.257,358.829,355.378,298.394,295.283,256.856
AT1G04830,22.959,40.147,35.534,40.047,45.013,48.022,47.555
AT1G04840,0.401,0.401,0.334,0.264,0.57,0.466,0.677
AT1G04850,42.367,47.076,48.887,51.736,56.968,56.873,52.709
AT1G04860,10.98,11.119,11.264,11.636,12.45,12.24,12.957
AT1G04870,9.896,6.598,6.845,7.719,7.96,10.317,12.452
AT1G04880,0.148,0.152,0.22,0.254,0.1,0.121,0.07
AT1G04890,0,0,0,0,0,0,0
AT1G04293,0,0,0,0,0,0,0
AT1G04895,0,0,0,0,0,0,0
AT1G04900,3.697,2.098,2.111,1.97,2.07,1.909,2.362
AT1G04297,0.038,0.03,0,0,0.066,0,0
AT1G04910,20.718,19.787,18.982,20.247,20.898,20.953,19.812
AT1G04303,0.793,0.446,0.814,0.808,1.122,1.095,0.606
AT1G04920,3.88,3.535,2.161,2.922,2.848,2.627,2.532
AT1G04930,1.876,1.872,1.885,2.057,2.099,2.465,3.085
AT1G04945,1.008,0.722,0.964,1.186,1.458,1.884,2.199
AT1G04940,3.341,2.125,2.246,1.29,1.149,1.119,1.165
AT1G04950,10.815,11.711,13.584,13.516,16.383,15.568,15.601
AT1G04960,17.23,17.117,15.093,15.798,14.542,15.571,14.578
AT1G04970,25.175,31.354,34.277,35.858,37.264,37.725,38.38
AT1G04980,11.198,6.49,5.243,3.965,2.686,2.267,2.411
AT1G04985,11.098,12.188,13.817,15.378,21.449,21.386,22.518
AT1G04990,20.847,22.474,21.564,19.483,18.768,17.505,14.449
AT1G05000,2.264,1.765,2.804,3.289,4.072,3.739,4.229
AT1G05005,0,0,0,0,0,0,0
AT1G04307,0,0,0,0,0,0,0
AT1G05010,66.903,101.331,135.434,160.861,215.207,285.423,347.138
AT1G05020,0.401,1.035,1.312,1.462,1.841,2.196,2.83
AT1G05030,5.207,5.139,5.819,5.365,5.793,5.709,6.099
AT1G04313,0,0,0,0,0,0,0
AT1G05035,0,0,0,0,0,0,0.074
AT1G04323,0,0,0,0,0,0,0
AT1G05040,0,0,0,0,0,0,0
AT1G05055,5.905,4.62,5.284,4.967,4.035,3.61,3.561
AT1G05060,10.739,10.875,12.28,12.744,16.004,17.629,19.671
AT1G05061,0.215,0.207,0.17,0.129,0.164,0.241,0.166
AT1G05065,1.897,1.34,1.201,1.157,0.624,0.439,0.373
AT1G05070,16.218,13.432,14.771,16.055,17.41,16.605,17.349
AT1G05080,0,0.014,0,0.03,0.018,0,0.057
AT1G05085,0,0,0,0,0,0,0
AT1G04327,0,0,0,0,0,0,0
AT1G04333,0,0,0,0,0,0,0
AT1G05087,2.104,1.742,1.554,1.359,2.087,1.649,1.406
AT1G05090,0.614,0.63,0.725,0.647,0.53,0.708,0.557
AT1G05100,17.306,21.941,8.412,7.965,4.465,5.592,4.287
AT1G05120,10.556,13.224,12.924,14.067,14.808,14.518,13.814
AT1G05135,94.127,64.73,41.781,44.679,46.816,42.057,48.39
AT1G05136,0,0,0,0,0,0,0.15
AT1G05140,41.925,32.778,34.267,29.809,27.233,23.602,21.047
AT1G05150,41.35,36.812,36.872,32.776,24.934,20.564,18.955
AT1G05160,5.081,5.489,6.067,6.64,7.489,6.662,6.668
AT1G05170,17.221,13.451,11.795,10.957,7.504,7.157,6.825
AT1G04337,0,0,0,0,0,0.067,0
AT1G05180,13.188,11.4,12.605,12.124,13.46,14.488,15.029
AT1G05190,399.955,301.394,295.701,247.786,183.53,134.803,105.144
AT1G05200,2.991,3.583,4.035,4.12,4.763,4.705,5.168
AT1G04343,0,0,0,0,0,0,0
AT1G05205,12.61,10.503,9.106,8.767,5.295,4.968,4.343
AT1G04347,0.476,0.328,0.052,0.212,0.274,0.22,0.351
AT1G05210,7.572,3.591,3.718,2.413,1.439,1.442,1.073
AT1G05220,1.246,0.896,0.931,0.522,0.192,0.256,0.314
AT1G04353,0,0,0,0,0,0,0
AT1G05230,6.263,6.575,6.45,6.641,7.641,8.252,6.644
AT1G05240,0.01,0.017,0.017,0.044,0.009,0.019,0.011
AT1G04357,0.098,0,0.084,0.08,0.045,0.092,0
AT1G04363,0,0,0,0,0,0,0
AT1G04367,0.034,0.091,0.064,0.09,0,0.037,0.032
AT1G05250,0,0,0,0,0,0,0.014
AT1G05260,143.243,183.879,193.127,190.508,177.688,138.639,88.918
AT1G05270,21.84,24.136,26.011,28.7,36.28,38.365,36.228
AT1G05280,0.609,0.428,0.365,0.306,0.216,0.077,0.112
AT1G04373,0,0,0,0,0,0,0
AT1G05290,0,0,0,0,0,0,0
AT1G05291,0,0,0,0,0,0,0
AT1G04377,0,0,0,0,0,0,0
AT1G04383,0,0,0,0,0,0,0
AT1G04387,0,0,0,0,0,0,0
AT1G05300,1.184,0.598,0.83,0.775,1.039,1.007,1.309
AT1G05310,2.432,3.909,4.657,4.495,5.319,6.158,3.082
AT1G05320,15.019,14.581,10.65,10.823,8.912,8.285,6.732
AT1G05330,0.277,0.462,0.094,0.348,0.588,0.578,0.66
AT1G05340,70.596,461.863,297.903,371.91,468.281,660.729,757.566
AT1G05350,19.089,17.834,15.642,14.608,11.259,11.691,9.498
AT1G05360,12.072,11.335,10.654,10.404,11.311,9.343,6.768
AT1G05370,0.793,0.794,0.816,0.893,1.001,0.809,0.728
AT1G05380,15.559,18.248,18.349,19.884,24.649,25.794,28.175
AT1G05385,16.669,13.994,13.057,11.868,10.884,9.808,10.577
AT1G05390,0,0,0,0,0,0,0
AT1G05400,0.772,1.11,1.038,1.377,1.788,1.859,1.963
AT1G05410,6.26,6.388,7.396,7.23,7.778,7.553,7.591
AT1G05420,5.624,4.565,3.954,3.662,3.87,3.381,3.376
AT1G05430,22.248,20.66,19.733,18.683,15.099,15.06,13.732
AT1G05440,1.064,0.553,0.452,0.542,0.29,0.202,0.016
AT1G05450,0.078,27.105,2.276,2.234,1.258,5.05,5.223
AT1G05460,2.473,2.589,2.317,2.321,2.266,2.056,1.882
AT1G05470,3.131,2.474,2.431,2.132,2.053,2.069,1.738
AT1G05490,1.352,1.415,1.073,1.195,1.159,1.22,0.966
AT1G05500,27.952,29.952,28.368,25.035,19.987,21.306,18.947
AT1G05510,8.377,27.052,32.246,43.298,47.406,49.076,48.587
AT1G05520,19.628,21.021,22.054,21.898,25.127,24.388,25.275
AT1G05530,0.473,0.308,0.258,0.175,0.133,0.057,0.012
AT1G05540,0.29,0.181,0.307,0.181,0.21,0.175,0.226
AT1G05550,0.143,0.076,0.058,0.078,0.036,0.026,0.029
AT1G05562,0,0,0,0,0,0,0
AT1G05560,0,0,0,0,0,0,0
AT1G05570,14.168,5.812,4.732,5.426,7.861,7.431,8.514
AT1G04397,0,0,0,0,0,0,0
AT1G05575,0.464,0.516,0.698,0.801,0.822,0.95,1.095
AT1G05577,0.046,0.068,0.056,0,0.015,0.032,0.053
AT1G05580,0,0,0,0,0,0,0
AT1G05590,14.401,10.575,9.261,7.867,6.51,5.563,5.01
AT1G05600,5.341,4.138,4.389,4.154,3.479,3.702,3.949
AT1G05610,0.386,0.36,0.384,0.376,0.273,0.184,0.214
AT1G05615,0,0.037,0,0,0,0,0
AT1G05620,23.759,20.299,17.3,14.806,11.871,11.067,10.887
AT1G05630,4.659,3.891,3.483,3.23,2.816,2.98,2.707
AT1G05640,3.64,2.143,1.934,1.703,1.526,1.331,0.947
AT1G05650,1.204,0.135,0.273,0.069,0,0,0
AT1G04403,0,0,0,0,0,0,0
AT1G05660,2.163,0.655,0.505,0.18,0,0,0
AT1G05670,2.463,1.918,1.946,2.07,1.957,1.719,1.63
AT1G05675,0.291,0.271,0.216,0.158,0.312,0.288,0.214
AT1G05680,10.17,12.543,13.713,19.263,18.524,13.487,8.306
AT1G05690,0.601,0.624,0.662,0.401,0.355,0.382,0.402
AT1G05700,0.345,0.033,0.028,0.014,0.014,0.014,0.016
AT1G04407,0,0,0,0,0,0,0
AT1G05710,2.992,1.622,1.772,1.668,2.396,2.475,2.995
AT1G05720,12.846,12.351,13.044,12.012,7.785,8.331,9.029
AT1G04413,0,0.054,0.24,0.124,0.064,0.122,0
AT1G05730,0.325,0.242,0.236,0.143,0.195,0.312,0.256
AT1G04417,0,0,0,0.056,0.181,0,0
AT1G05740,0,0,0,0.125,0,0,0.052
AT1G05750,1.209,1.22,1.195,1.405,1.264,1.298,1.536
AT1G05760,0,0,0,0,0,0,0
AT1G05770,1.155,2.085,2.852,2.184,1.781,1.04,0.946
AT1G05780,12.608,9.365,8.77,7.699,6.284,6.918,6.684
AT1G05783,0.215,0.152,0.118,0.383,0.244,0.851,0.7
AT1G04427,0,0,0.071,0.14,0.143,0.154,0.266
AT1G05785,4.306,5.37,5.22,5.599,4.63,5.928,5.282
AT1G05790,17.626,20.168,23.313,23.673,29.802,28.334,29.636
AT1G05800,0,0,0,0,0,0,0
AT1G05805,15.024,18.071,16.85,17.314,23.006,20.466,19.544
AT1G05810,24.601,29.375,28.661,26.763,28.617,25.669,24.324
AT1G05820,1.676,1.371,1.249,1.226,1.201,1.286,1.192
AT1G05830,13.782,14.499,15.845,18.346,23.375,22.121,21.451
AT1G05835,0.444,0.692,0.431,0.504,0.22,0.233,0.186
AT1G04433,0,0,0,0,0,0,0
AT1G05840,16.308,22.404,31.595,32.983,38.541,40.62,44.337
AT1G04437,0,0,0.084,0,0.09,0,0.105
AT1G05850,396.181,393.735,339.983,354.036,335.573,325.178,284.078
AT1G05860,5.255,4.42,5.497,5.97,7.604,6.963,6.66
AT1G05870,64.805,54.575,44.696,39.751,23.328,20.085,15.383
AT1G05880,0.041,0.492,0.566,0.556,0.038,0.012,0.061
AT1G05890,35.142,47.897,62.906,78.203,127.988,138.012,149.696
AT1G05894,0.332,0.244,0.42,0.446,0.746,0.318,0.476
AT1G05900,10.657,9.632,10.989,10.869,9.828,9.267,8.949
AT1G05910,6.858,6.19,5.728,5.656,5.027,5.057,4.874
AT1G05920,0,0,0,0,0,0,0
AT1G05930,0,0,0,0,0,0,0
AT1G05940,15.724,16.545,17.491,18.285,18.591,22.105,23.044
AT1G05950,2.623,1.719,1.667,1.643,1.292,1.005,0.801
AT1G05960,39.429,42.951,43.005,45.377,50.776,47.323,46.67
AT1G05970,4.223,4.091,5.241,4.253,4.351,4.015,3.633
AT1G05980,0.348,0,0,0,0,0,0
AT1G05990,0.032,0.028,0,0,0,0,0
AT1G06002,0,0,0,0,0,0,0
AT1G06000,0,0,0,0,0,0,0
AT1G06010,10.611,7.134,8.307,8.447,6.085,5.242,4.569
AT1G06020,0.223,0.552,0.508,0.448,0.672,0.72,0.471
AT1G06030,0.02,0,0.018,0,0,0,0.018
AT1G06040,100.528,46.142,51.154,66.302,42.261,59.262,59.945
AT1G06045,0,0,0,0,0,0,0
AT1G06050,5.027,4.32,4.161,4.43,4.183,4.093,4.651
AT1G06060,25.61,25.95,29.226,28.737,32.052,36.323,35.692
AT1G06070,11.2,10.407,10.898,12.61,14.5,16.744,17.72
AT1G04443,0,0,0,0,0,0,0
AT1G06080,13.424,31.459,23.264,24.536,12.615,19.942,16.555
AT1G06090,3.655,4.588,4.114,4.694,4.287,6.514,2.447
AT1G06100,0.024,0.024,0,0.091,0.024,0.023,0
AT1G06110,25.268,32.778,41.944,45.739,56.014,56.088,57.992
AT1G06120,1.021,0.884,0.82,0.399,0.078,0.118,0.018
AT1G06130,10.527,11.256,14.293,15.356,16.467,15.351,14.825
AT1G06135,0,0.04,0,0.036,0,0.044,0
AT1G06137,0,0,0,0,0,0.06,0
AT1G06140,0.278,0.215,0.145,0.211,0.251,0.23,0.211
AT1G06143,1.304,1.184,1.037,0.772,0.498,0.812,0.658
AT1G06150,22.582,14.464,14.412,13.149,15.113,13.398,12.095
AT1G06148,0,0.047,0,0.029,0.02,0.022,0.022
AT1G06160,0,0,0,0,0,0.02,0
AT1G06170,0.057,0.111,0.189,0.06,0.078,0.098,0.032
AT1G04447,0,0,0,0,0,0,0
AT1G06180,3.684,2.926,2.8,3.103,4.036,2.83,3.578
AT1G06190,48.212,27.493,25.001,20.513,20.748,17.994,17.78
AT1G06200,32.942,33.997,39.838,39.533,49.302,54.169,61.529
AT1G06210,21.957,23.938,18.977,20.105,19.265,18.621,16.392
AT1G06220,18.55,14.563,15.342,14.686,14.924,14.591,15.083
AT1G06225,0,0.059,0,0.053,0,0,0
AT1G06230,19.71,21.869,22.007,24.931,32.84,32.594,36.172
AT1G06240,7.117,5.575,5.057,4.256,3.728,3.804,3.288
AT1G06250,1.752,1.497,1.526,1.551,1.908,2.091,1.907
AT1G06265,1.733,1.913,2.793,2.768,4.568,4.013,4.567
AT1G06260,0,0,0,0,0,0,0
AT1G06270,1.965,1.456,1.664,1.946,2.04,2.595,2.725
AT1G06280,0,0,0,0,0,0,0
AT1G06290,57.061,48.942,46.011,43.086,37.522,32.948,31.582
AT1G06310,0.219,0.098,0.165,0.072,0.018,0.03,0
AT1G06320,0.29,0.337,0.064,0,0.032,0,0
AT1G06330,1.02,0.754,0.377,0.3,0.14,0.102,0.028
AT1G06340,0.641,0.391,0.236,0.282,0.187,0.254,0.059
AT1G06350,21.378,12.061,8.816,7.743,2.872,1.795,1.046
AT1G06360,153.276,118.845,111.373,89.235,59.769,51.62,34.17
AT1G06370,2.256,2.311,2.942,3.436,4.751,4.591,5.274
AT1G06380,2.519,1.838,2.184,2.385,2.701,3.123,3.516
AT1G06390,48.995,53.365,54.441,56.419,62.748,60.338,61.758
AT1G06400,46.462,57.046,64.584,71.924,93.338,102.972,108.853
AT1G04453,0,0,0,0.048,0,0,0.046
AT1G06410,61.564,61.84,53.678,51.106,46.029,47.468,50.895
AT1G06420,1.418,1.298,1.085,0.69,0.498,0.394,0.149
AT1G06430,26.277,24.835,30.539,29.865,29.484,32.011,39.367
AT1G06440,0.855,0.471,0.519,0.49,0.455,0.412,0.853
AT1G06450,0.308,0.272,0.328,0.321,0.309,0.3,0.44
AT1G04463,0,0,0,0,0,0,0
AT1G06460,8.553,10.206,15.481,12.068,16.989,12.34,17.207
AT1G04467,0,0.088,0.091,0.262,0.098,0.099,0.045
AT1G06470,9.637,8.854,8.872,7.88,6.877,6.588,6.438
AT1G06475,0,0,0,0,0,0,0
AT1G06480,0,0,0,0,0,0,0
AT1G06490,1.447,1.778,1.276,1.175,1.175,0.969,1.208
AT1G06500,5.957,6.564,6.902,6.626,6.42,6.824,6.223
AT1G04473,0.6,0.498,0.18,0.314,0.327,0.247,0.266
AT1G06515,14.448,14.309,13.138,12.534,11.691,10.684,10.324
AT1G04477,1.202,1.262,0.672,0.806,0.648,0.72,0.737
AT1G06510,12.649,9.722,9.973,9.665,9.502,8.37,7.354
AT1G06520,0.856,0.571,0.977,1.667,3.129,4.414,7.255
AT1G06530,0,0,0,0,0,0,0
AT1G06540,0.259,0.16,0.09,0.065,0.046,0.05,0.064
AT1G06550,39.941,30.084,24.245,20.303,15.934,13.142,10.595
AT1G06560,4.696,2.889,2.921,3.279,5.008,5.408,7.707
AT1G04483,0.33,0,0.095,0.392,0.703,1.47,1.196
AT1G06570,61.518,129.613,175.667,251.441,506.745,517.186,582.597
AT1G06580,1.39,1.394,1.568,1.871,2.212,1.562,1.794
AT1G06590,3.98,3.3,3.486,3.13,3.153,2.922,3.868
AT1G06610,0,0,0,0,0,0,0
AT1G06620,12.827,8.217,6.017,6.342,5.444,4.579,3.588
AT1G06630,8.304,8.849,10.785,10.752,13.153,13.969,14.706
AT1G06640,36.066,38.196,34.708,36.076,32.572,36.227,31.749
AT1G06645,6.714,6.492,7.453,7.496,7.957,8.07,7.942
AT1G04487,0,0,0,0,0,0,0
AT1G06650,12.418,10.997,12.936,11.678,12.422,12.406,13.988
AT1G06660,1.427,0.854,0.83,0.818,0.564,0.282,0.236
AT1G06670,10.776,8.992,8.387,9.729,11.101,10.851,10.381
AT1G06680,901.299,883.708,978.874,883.309,400.31,275.568,180.83
AT1G06690,30.7,22.541,25.452,20.593,17.753,14.389,13.144
AT1G06700,67.92,89.738,96.945,104.189,119.999,127.37,124.255
AT1G06710,0.816,0.588,0.543,0.676,0.846,1.012,1.075
AT1G04493,0,0,0,0,0,0,0
AT1G04497,0,0,0,0,0,0,0
AT1G06720,4.317,2.417,2.974,3.471,5.32,6.111,6.548
AT1G06730,9.418,6.542,6.694,6.234,6.541,6.599,7.385
AT1G06740,0.904,0.889,0.983,0.936,1.369,1.129,1.299
AT1G06750,0.022,0.016,0.046,0.028,0.086,0.088,0.044
AT1G06760,45.647,68.523,69.004,69.543,53.755,46.085,40.114
AT1G04503,0,0,0,0,0,0,0
AT1G06770,2.811,3.123,3.165,2.973,3.189,3.003,3.492
AT1G06780,9.95,10.363,8.515,8.203,8.87,8.309,8.255
AT1G06790,2.907,1.91,2.236,1.636,1.536,1.494,1.507
AT1G04507,0,0,0,0,0,0,0
AT1G06800,2.156,2.606,2.581,2.975,3.205,3.237,3.452
AT1G04513,0,0,0,0,0,0,0
AT1G06810,0.04,0.031,0.104,0.036,0.109,0.036,0
AT1G06820,19.054,15.64,14.369,12.508,10.307,9.518,8.54
AT1G06830,1.236,0.31,0.156,0.188,0.369,0.175,0.34
AT1G06840,14.188,13.099,12.431,12.338,13.404,13.604,16.123
AT1G06850,16.108,17.61,17.453,17.64,17.61,15.727,14.656
AT1G04517,0,0,0,0,0,0,0
AT1G06860,0,0,0,0,0,0,0
AT1G04523,0,0,0,0,0,0,0
AT1G06870,13.473,11.335,10.788,10.082,8.576,8.575,7.865
AT1G04527,0,0,0,0,0,0,0
AT1G06880,0,0,0,0,0,0,0
AT1G06890,42.328,43.23,44.299,43.114,42.102,42.285,42.966
AT1G06900,20.486,20.402,21.63,20.612,22.276,21.785,23.361
AT1G06910,3.578,3.103,2.805,3.464,3.013,2.611,2.668
AT1G06920,0.06,0,0.053,0.051,0,0.036,0
AT1G06923,0.231,0.051,0.132,0.151,0.026,0,0
AT1G04533,0.081,0.08,0.115,0.115,0.041,0,0
AT1G06925,0,0,0,0.052,0,0,0
AT1G06930,1.706,1.836,2.192,1.924,1.004,1.058,0.438
AT1G06950,93.559,49.876,45.606,39.258,41.765,40.1,43.192
AT1G06960,7.529,6.941,7.775,7.868,6.876,5.186,4.638
AT1G06970,0.067,0.064,0.038,0.044,0.038,0.056,0.042
AT1G06980,16.127,21.918,21.715,23.141,18.618,16.453,12.882
AT1G06990,0,0,0,0.018,0,0,0
AT1G07000,3.881,3.769,3.368,3.788,4.292,5.215,5.864
AT1G07010,23.73,12.822,17.559,14.027,6.878,6.338,4.594
AT1G04537,0,0,0,0,0,0,0
AT1G07020,5.334,5.719,5.625,5.868,7.146,6.832,5.545
AT1G04547,0,0.262,0.751,0.47,0.267,0.574,1.186
AT1G07025,0,0,0.086,0,0.046,0,0
AT1G07030,11.681,13.108,13.208,14.364,17.817,16.875,17.325
AT1G07040,20.209,63.322,81.745,90.809,150.8,127.972,148.203
AT1G07050,1.923,2.017,1.524,1.167,1.444,0.812,0.624
AT1G07060,0.074,0.044,0.048,0,0.05,0,0.037
AT1G04557,0,0,0,0,0,0,0
AT1G07070,17.747,11.787,11.11,7.873,6.613,4.564,5.034
AT1G07080,119.975,177.735,176.11,171.985,178.904,188.582,183.185
AT1G07090,8.648,7.2,7.511,7.846,10.729,11.23,8.902
AT1G07100,0,0,0,0,0.31,0,0
AT1G07110,52.422,53.626,65.038,66.439,80.054,69.215,68.594
AT1G07119,0.09,0.07,0.036,0.13,0.125,0.077,0.1
AT1G07120,0.07,0.028,0.08,0.081,0.082,0.067,0.091
AT1G04563,0.283,0.322,0,0.35,0.184,0.099,0.302
AT1G07128,0.062,0,0.055,0.019,0.056,0.084,0.211
AT1G07130,0,0,0,0,0,0,0
AT1G07135,10.604,9.288,9.578,11.61,12.631,10.483,13.194
AT1G07140,88.422,71.135,68.856,74.164,72.536,80.999,83.831
AT1G07150,10.887,9.631,8.371,7.992,10.531,8.512,9.381
AT1G07160,0.292,0.156,0.14,0.209,0.146,0.262,0.205
AT1G07170,7.213,7.245,7.406,8.011,8.77,10.11,9.389
AT1G07175,1.066,0.314,0.464,0.31,0.112,0.028,0
AT1G07180,1.696,1.192,0.943,1.004,0.948,0.97,1.168
AT1G07190,0,0,0,0,0.139,0.282,0.164
AT1G07200,11.619,14.134,14.071,13.669,15.209,14.149,13.621
AT1G07210,16.096,9.29,9.137,9.302,10.192,11.726,13.535
AT1G07220,4.247,3.83,4.29,4.684,4.994,5.678,5.272
AT1G04567,0.19,0.057,0.108,0.112,0.164,0.118,0.16
AT1G07230,13.247,17.616,21.677,25.306,37.41,39.858,45.176
AT1G07240,9.932,10.561,13.449,14.797,18.021,21.456,21.642
AT1G07250,10.864,16.85,17.921,20.751,25.472,28.91,29.703
AT1G07260,3.481,4.343,4.503,4.377,4.218,3.918,3.296
AT1G07270,1,0.522,0.471,0.234,0.092,0.048,0.084
AT1G07280,4.09,6.062,6.99,7.015,7.966,7.037,7.702
AT1G04573,0,0,0,0,0,0,0
AT1G07290,1.304,1.602,1.461,1.501,1.504,1.546,1.204
AT1G07300,1.414,1.401,1.377,2.019,2.907,3.175,3.479
AT1G07310,22.829,31.078,35.852,40.479,62.097,71.755,91.135
AT1G07320,217.964,163.508,171.319,138.346,107.962,78.285,61.745
AT1G07330,0.074,0.008,0.036,0.081,0.054,0.032,0.049
AT1G07340,0,0,0,0.012,0,0,0
AT1G07350,40.281,28.407,26.141,29.235,33.449,43.466,50.707
AT1G07360,26.763,22.55,23.208,22.912,27.63,27.041,28.616
AT1G07370,12.683,5.442,4.61,3.299,1.373,1.22,1.223
AT1G07380,7.296,7.18,7.181,7.194,7.787,7.793,7.761
AT1G07390,0.72,0.473,0.572,0.768,1.01,1.108,1.772
AT1G07400,7.79,7.848,7,8.819,10.472,8.959,5.508
AT1G07410,4.117,4.342,3.562,3.385,2.391,3.11,2.391
AT1G07420,23.008,28.209,28.221,24.886,21.186,21.635,20.333
AT1G07430,8.539,31.74,23.267,28.444,30.245,40.891,42.909
AT1G07440,13.812,15.076,18.378,22.289,20.569,21.301,16.986
AT1G07450,0.166,0.149,0.066,0.042,0,0,0
AT1G07460,0,0.017,0,0.106,0,0,0
AT1G07470,20.175,21.309,21.757,21.762,24.413,22.696,22.188
AT1G04577,0.698,0.621,0.362,0.425,0.182,0.208,0.356
AT1G07473,0.106,0,0.093,0.046,0.122,0.077,0.128
AT1G04583,0,0,0,0,0,0,0
AT1G07476,0.064,0.026,0.029,0.03,0.029,0,0
AT1G07480,13.765,13.338,14.552,16.389,20.082,17.608,17.249
AT1G04587,2.187,1.81,1.849,1.76,2.463,1.77,2.024
AT1G07485,0,0.034,0,0.064,0,0,0
AT1G07490,0,0,0,0,0,0,0
AT1G07510,5.098,5.495,5.187,5.624,5.61,5.467,5.556
AT1G07500,0,0,0,0,0,0,0
AT1G07520,0,0,0,0,0,0,0
AT1G07530,15.939,19.436,22.084,23.203,30.097,33.09,40.245
AT1G07540,0.071,0.46,0.324,0.333,0.1,0.126,0.126
AT1G04593,0,0,0,0,0,0,0
AT1G07550,0.118,0.195,0.076,0.036,0.008,0,0
AT1G07560,0.826,0.656,0.386,0.266,0.2,0.125,0.102
AT1G07570,23.383,16.841,18.774,18.647,16.765,14.941,16.356
AT1G04597,0,0,0,0,0,0,0
AT1G07580,0,0,0,0,0,0,0
AT1G07590,71.126,59.57,42.499,36.31,17.311,19.201,18.045
AT1G07600,0,0,0,0,0,0,0
AT1G04603,0,0,0,0,0,0,0
AT1G07610,80.325,38.531,20.407,18.256,6.53,3.378,2.676
AT1G07615,3.279,1.968,2.224,2.494,3.271,3.422,3.701
AT1G07620,0.652,0.139,0.136,0.114,0.14,0.138,0.092
AT1G04607,0,0,0,0,0,0,0
AT1G07630,10.582,9.997,10.669,10.409,12.008,11.721,13.28
AT1G07640,7.578,7.214,8.412,8.637,11.639,10.609,11.389
AT1G07650,30.565,29.578,26.705,28.642,34.314,35.505,37.316
AT1G07645,3.514,7.329,9.107,17.672,32.01,36.005,30.078
AT1G07660,29.375,28.338,28.086,25.291,18.569,20.694,22.274
