GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT1G34418,34.575,30.291,32.651,35.673,27.424,28.56,38.447
AT1G34420,0.614,0.925,0.899,0.753,1.118,1.642,2.939
AT1G34430,56.152,63.475,64.809,62.73,44.924,39.015,38.334
AT1G34440,0,0,0.018,0.043,0.053,0.017,0
AT1G34460,0.921,1.183,1.237,1.362,1.835,2.272,2.117
AT1G06757,0.134,0.263,0,0.114,0.126,0.07,0.204
AT1G06773,0.393,0.432,0.677,0.91,0.54,0.772,0.975
AT1G34470,10.873,10.782,10.108,9.246,7.572,7.344,7.969
AT1G34480,0.141,0.153,0.164,0.134,0.113,0.085,0.1
AT1G34490,0.021,0.022,0.046,0,0,0,0
AT1G34500,0.23,0.209,0.205,0.159,0.183,0.255,0.097
AT1G34510,0.762,0.738,0.426,0.457,0.123,0.078,0.018
AT1G34520,0.11,0.154,0.066,0.074,0.024,0.172,0.374
AT1G34530,0,0,0,0,0,0,0
AT1G34540,0,0.042,0,0.014,0,0,0.016
AT1G34545,0.016,0.015,0,0.017,0.04,0,0
AT1G06777,0,0,0,0,0,0,0
AT1G06783,0,0,0,0,0,0,0
AT1G34550,19.614,16.458,15.633,14.372,11.936,11.456,11.023
AT1G34560,0,0,0,0,0,0,0
AT1G34570,5.609,4.128,3.262,2.748,2.141,1.593,1.055
AT1G34575,0,0,0,0,0,0,0
AT1G34580,0.342,0.212,0.259,0.276,0.274,0.126,0.152
AT1G34590,0,0,0,0,0,0,0
AT1G34600,0,0,0,0,0,0,0
AT1G34610,0,0,0,0,0,0,0
AT1G34620,0,0,0,0,0,0,0
AT1G34630,19.184,23.306,23.193,24.692,24.248,22.053,21.936
AT1G06787,0,0,0,0,0,0,0
AT1G34640,29.679,21.88,17.998,13.546,8.332,7.473,8.595
AT1G34650,0,0,0,0,0.022,0.011,0.01
AT1G34660,0,0,0,0,0,0,0
AT1G34670,0.257,0.211,0.29,0.294,0.2,0.134,0.355
AT1G34680,0,0,0,0,0,0,0
AT1G34690,0,0,0,0,0,0,0
AT1G34700,0.008,0,0,0,0.009,0,0
AT1G34710,0,0,0,0,0,0,0
AT1G34720,0,0,0,0,0,0,0
AT1G34730,0,0,0,0,0,0,0
AT1G34740,0,0,0.006,0,0,0,0
AT1G34750,7.403,6.098,6.94,7.26,7.419,8.817,11.038
AT1G34760,23.554,29.952,35.056,36.357,41.086,42.272,48.302
AT1G34770,4.412,3.898,3.633,2.446,1.454,1.626,1.797
AT1G34780,12.216,13.227,15.643,15.09,15.401,14.083,13.984
AT1G34844,0.757,0.641,0.638,0.639,0.553,0.615,0.679
AT1G34842,0.02,0,0,0,0,0,0
AT1G34904,0,0,0,0.016,0,0,0
AT1G34967,0.012,0,0,0,0,0,0
AT1G34790,0,0,0,0,0,0,0
AT1G34792,0,0,0,0,0,0,0
AT1G06797,0,0,0,0,0,0,0
AT1G34795,0,0,0,0,0,0,0
AT1G34797,0,0,0,0,0,0,0
AT1G34800,0,0,0,0,0,0,0
AT1G34803,0,0,0,0,0,0,0
AT1G34805,0,0,0,0,0,0,0
AT1G34807,0,0,0,0,0,0,0
AT1G34808,0,0,0,0,0,0,0
AT1G34810,0,0,0,0,0,0,0
AT1G34812,0,0,0,0,0,0,0
AT1G34813,0,0,0,0,0,0,0
AT1G34815,0,0,0,0,0,0,0
AT1G34817,0,0,0,0,0,0,0
AT1G34818,0,0,0,0,0,0,0
AT1G34820,0,0,0,0,0,0,0
AT1G34822,0,0,0,0,0,0,0
AT1G34823,0,0,0,0,0,0,0
AT1G34825,0,0,0,0,0,0,0
AT1G34827,0,0,0,0,0,0,0
AT1G34828,0,0,0,0,0,0,0
AT1G34830,0,0,0,0,0,0,0
AT1G34836,0,0,0,0,0,0,0
AT1G34840,0,0,0,0,0,0,0
AT1G34850,0,0,0,0,0,0,0
AT1G34855,0,0,0,0,0,0,0
AT1G34860,0,0,0,0,0,0,0
AT1G34910,0,0,0,0,0,0,0
AT1G34930,0,0,0,0,0,0,0
AT1G35030,0,0,0,0.036,0,0,0
AT1G35035,0,0,0,0,0,0,0
AT1G35040,0,0,0,0,0,0,0
AT1G35050,0.012,0,0,0,0,0,0.036
AT1G35060,0,0,0,0,0,0,0
AT1G35080,0,0,0,0,0,0,0
AT1G35090,0,0,0,0,0,0,0
AT1G35100,0,0,0,0,0,0,0
AT1G35110,0,0,0,0,0,0,0
AT1G35112,1.865,1.702,1.776,2.076,2.686,3.336,3.021
AT1G35115,14.964,14.995,14.997,14.43,18.614,17.147,18.79
AT1G35120,0,0.13,0,0,0.066,0.074,0.078
AT1G35130,0.04,0.01,0.03,0.007,0.053,0.08,0.011
AT1G35140,5.776,1.791,1.474,2.191,3.165,4.787,27.185
AT1G35143,0,0,0,0,0,0,0
AT1G35146,0,0,0,0,0,0,0
AT1G35150,0,0,0,0,0,0,0
AT1G35160,110.626,104.573,111.784,104.617,81.214,83.436,86.696
AT1G35170,0.03,0.026,0.016,0.015,0,0,0
AT1G35180,25.257,16.196,13.182,9.986,6.439,5.229,3.991
AT1G35181,0,0,0,0,0,0,0
AT1G35183,0.142,0.13,0.406,0.214,0.11,0.109,0
AT1G35186,0.052,0.188,0.084,0.106,0.108,0.254,0.11
AT1G06817,0,0,0,0,0,0,0
AT1G06823,0,0,0,0,0,0,0
AT1G35190,23.208,24.29,22.537,23.287,27.417,28.841,32.948
AT1G35200,0.089,0.026,0,0.054,0.099,0,0
AT1G35210,0.438,0.234,0.255,0.428,0.228,0.126,0.548
AT1G35215,0,0,0,0,0,0,0
AT1G06827,0,0,0,0,0,0,0
AT1G35220,11.279,12.909,11.903,10.836,9.258,9.04,7.66
AT1G35230,0.436,0.54,0.43,0.432,0.45,0.666,0.583
AT1G06837,1.434,1.835,1.942,1.68,2.028,1.422,1.333
AT1G35240,0.197,0.186,0.136,0.154,0.127,0.06,0
AT1G35242,0.086,0.069,0.081,0.04,0.092,0.039,0
AT1G35250,0.659,0.718,0.592,0.532,0.126,0.1,0.04
AT1G35255,0.892,0.919,0.698,0.804,0.89,0.475,0.41
AT1G35260,10.489,14.907,16.324,14.796,12.524,9.982,7.761
AT1G06853,0.156,0,0.084,0,0,0,0
AT1G35270,0.069,0.115,0.012,0.07,0.022,0.023,0.024
AT1G35280,0,0,0.01,0,0,0,0
AT1G35290,1.198,0.677,0.43,0.184,0.074,0.026,0
AT1G35300,0,0,0,0,0,0,0
AT1G35310,0.334,0.154,0.085,0.056,0,0.143,0
AT1G35320,5.566,4.465,3.927,4.005,3.367,3.176,2.946
AT1G35330,1.338,1.116,0.942,1.007,1.016,1.841,1.179
AT1G06857,0,0,0,0,0,0,0
AT1G06863,0,0,0,0,0,0,0
AT1G35340,28.427,29.831,26.167,23.77,19.144,16.294,13.495
AT1G35350,4.43,3.697,4.162,3.845,3.372,3.258,4.685
AT1G06867,0,0,0,0,0.063,0,0.195
AT1G06873,0,0,0,0,0,0,0
AT1G06877,0,0,0.193,0,0,0,0
AT1G35353,0,0,0,0,0,0,0
AT1G35360,0,0,0,0,0,0,0
AT1G35365,0,0,0,0,0,0,0
AT1G06883,0.024,0.086,0.044,0.032,0.046,0,0
AT1G35370,0,0,0,0.004,0,0,0
AT1G35375,0,0,0,0.04,0,0,0
AT1G35380,0,0.013,0,0,0,0,0
AT1G35390,0,0,0,0,0,0,0
AT1G35400,0,0,0,0,0,0,0
AT1G35405,0,0,0,0,0,0,0
AT1G35410,0,0,0,0,0,0,0
AT1G35420,25.34,34.948,39.651,39.895,37.858,34.225,24.922
AT1G35430,10.084,11.222,10.982,13.45,11.545,11.186,11.573
AT1G35435,0,0,0,0,0,0,0
AT1G35440,0,0,0,0,0,0,0
AT1G35450,0,0.044,0.036,0.038,0.036,0.054,0.017
AT1G35460,11.1,7.875,8.761,8.319,7.39,6.432,6.175
AT1G06897,0,0,0,0,0,0,0
AT1G35465,0.067,0,0,0,0.03,0,0
AT1G35467,0,0,0,0,0,0,0
AT1G35470,10.588,11.05,10.46,9.904,9.785,8.831,9.959
AT1G35480,0,0,0,0,0,0,0
AT1G35490,0,0,0,0,0,0,0
AT1G35500,0,0,0,0,0,0,0
AT1G35510,23.718,19.024,18.329,17.648,14.736,14.711,14.431
AT1G35513,0.328,0.225,0.242,0.198,0.238,0.188,0.125
AT1G35515,0.51,0.22,0.034,0.208,0.032,0.21,0.105
AT1G35516,94.214,88.867,93.179,80.371,64.958,68.047,70.102
AT1G35520,0,0,0,0,0,0,0
AT1G35530,0.696,0.764,0.617,0.58,0.448,0.338,0.218
AT1G35535,0,0,0,0,0,0,0
AT1G35537,0,0,0,0,0,0,0
AT1G06907,0,0,0,0,0,0,0
AT1G35540,0,0,0,0,0,0,0
AT1G35545,0,0,0,0,0,0,0
AT1G35550,0,0,0,0,0,0,0
AT1G35560,6.248,3.659,3.01,2.508,1.755,1.677,1.429
AT1G35570,0,0,0,0,0,0,0
AT1G35580,133.043,194.265,219.137,244.47,226.533,277.949,304.433
AT1G35590,0,0,0,0,0,0,0
AT1G35600,0,0,0,0,0,0,0
AT1G35610,0.084,0.121,0.086,0.086,0.039,0.06,0.064
AT1G35612,37.347,48.421,51.386,59.281,58.208,64.928,58.91
AT1G35614,0.072,0.125,0.553,0.564,0.499,0.562,0.498
AT1G35617,0.134,0.062,0.066,0.337,0.288,0.324,0.536
AT1G06913,0,0,0,0.048,0,0.347,0
AT1G35620,38.217,42.68,42.285,40.176,38.026,39.868,45.373
AT1G35625,2.819,2.746,2.308,2.17,1.52,2.656,2.16
AT1G35630,0,0,0.022,0.022,0,0,0
AT1G06917,0,0,0,0,0,0.064,0
AT1G35640,0,0,0,0,0,0,0
AT1G35645,0,0,0,0,0,0,0
AT1G35647,0,0,0.005,0,0,0,0
AT1G35650,0,0,0.02,0,0,0.01,0.012
AT1G35660,2.632,2.863,2.67,2.946,4.565,5.063,7.346
AT1G35663,0.076,0,0,0,0,0,0
AT1G35670,19.532,22.236,25.982,27.151,33.614,32.525,32.188
AT1G35680,349.726,322.45,273.046,231.627,135.584,93.061,58.847
AT1G35690,0,0,0,0,0,0,0
AT1G35700,0,0,0,0,0,0,0
AT1G35710,3.05,2.701,2.28,1.942,1.654,1.076,0.79
AT1G35720,75.942,82.934,86.089,74.528,62.22,56.43,40.784
AT1G35730,0.045,0.032,0.047,0.028,0.106,0.058,0.156
AT1G35735,0,0,0,0,0,0.016,0
AT1G35740,0,0,0,0,0,0,0
AT1G35745,0,0,0,0,0,0,0
AT1G06927,0,0,0,0,0,0,0
AT1G35750,0,0,0,0,0,0,0
AT1G35760,0,0,0,0,0,0,0
AT1G35770,0,0,0,0,0,0,0.009
AT1G35780,9.159,7.822,8.071,8.072,7.81,7.704,6.454
AT1G35790,0,0,0,0,0,0,0
AT1G35820,0,0,0,0,0,0,0
AT1G06933,0,0,0,0.154,0.27,0.087,0.459
AT1G06937,0,0,0,0,0,0,0
AT1G35830,2.665,2.497,2.508,2.683,3.127,3.063,2.473
AT1G35840,0.006,0.004,0,0,0.005,0.006,0
AT1G35850,0,0,0,0,0,0,0
AT1G35860,0,0,0,0,0,0,0
AT1G35870,0,0,0,0,0,0,0
AT1G35880,0.154,0.06,0,0.117,0.098,0.066,0
AT1G35890,0.266,0.038,0.044,0.207,0.238,0.182,0.137
AT1G35895,0,0,0,0,0,0,0
AT1G35910,1.06,0.614,0.782,0.836,0.425,0.364,0.172
AT1G35920,0,0,0,0,0,0,0.015
AT1G35930,0,0,0,0,0,0,0
AT1G35940,0,0,0,0,0,0,0
AT1G35950,0,0,0,0,0,0,0
AT1G35960,0,0,0,0,0,0,0
AT1G35970,0,0,0,0,0,0,0
AT1G35980,0,0,0,0,0,0,0
AT1G35990,0,0,0,0,0,0,0
AT1G35995,0.02,0.055,0.05,0.109,0.166,0.141,0.108
AT1G36000,0,0,0,0,0,0,0
AT1G36010,0,0,0,0,0,0,0
AT1G36005,0,0,0,0,0,0,0
AT1G36020,0,0,0,0,0,0,0
AT1G06943,0,0,0,0,0,0,0
AT1G36030,0,0,0,0,0,0,0
AT1G36035,0,0,0,0,0,0,0
AT1G36040,0,0,0,0,0,0,0
AT1G36050,33.831,40.038,41.493,41.793,42.475,44.691,55.646
AT1G36060,10.768,10.831,10.902,13.28,14.715,27.053,70.657
AT1G36070,5.272,8.117,8.251,8.667,12.947,15.715,19.004
AT1G06947,0,0,0,0,0,0,0
AT1G06953,0,0,0,0,0,0,0
AT1G06957,0,0,0,0,0,0,0.106
AT1G36078,0,0,0,0,0,0,0
AT1G36080,0,0,0,0,0,0,0
AT1G36085,0,0,0,0,0,0,0
AT1G36090,0,0,0,0,0,0,0
AT1G36095,0,0,0,0,0,0,0
AT1G36100,0,0,0,0,0,0,0
AT1G36105,0,0,0,0,0,0,0
AT1G06963,0.202,0.227,0.342,0.289,0.169,0.116,0.424
AT1G36110,0,0,0,0,0,0,0
AT1G36120,0,0,0,0,0,0.005,0
AT1G36130,0,0,0,0,0,0,0
AT1G36140,0,0,0,0,0,0,0
AT1G36150,0,0,0,0.03,0,0,0.034
AT1G36160,80.427,62.872,60.475,57.005,70.43,60.686,64.21
AT1G36180,3.104,2.951,2.314,1.878,1.345,1.127,1.32
AT1G36185,0,0,0.006,0.005,0,0,0
AT1G36190,0,0,0.014,0,0,0,0
AT1G36200,0,0,0,0,0,0,0
AT1G36210,0,0,0,0.007,0.008,0,0.006
AT1G36220,0.23,0.163,0.044,0.184,0.184,0.216,0.178
AT1G36225,0,0,0,0,0,0,0
AT1G36230,0,0,0,0,0,0,0
AT1G36240,0,0,0,0,0,0,0
AT1G36250,0,0,0,0,0,0,0
AT1G36260,0,0,0,0,0,0,0
AT1G36270,0,0,0,0,0,0,0
AT1G36272,0,0,0,0,0,0,0
AT1G06967,0,0,0,0,0,0,0
AT1G36280,5.607,4.37,3.527,2.811,2.03,2.136,1.934
AT1G36290,0,0,0,0,0,0,0
AT1G36300,0,0,0,0,0,0,0
AT1G06973,0,0,0,0,0,0,0
AT1G36305,0,0,0,0,0,0,0
AT1G36310,12.617,10.33,10.4,8.498,6.386,5.723,6.438
AT1G36320,28.651,26.921,24.102,23.527,22.245,21.924,27.062
AT1G36330,0,0,0,0,0,0,0
AT1G36325,0,0,0,0,0,0,0
AT1G36340,0.036,0,0,0.083,0.385,0.607,1.69
AT1G36350,0,0,0,0,0,0,0
AT1G36360,0,0,0,0,0,0,0.004
AT1G36370,27.937,15.295,15.839,14.998,14.034,10.904,11.669
AT1G36380,13.734,14.875,14.401,15.677,15.688,15.607,16.836
AT1G36390,32.641,25.652,20.864,14.79,9.241,6.995,5.265
AT1G06977,1.745,0.856,0.958,1.111,1.066,1.056,0.718
AT1G36395,0,0,0,0,0,0,0
AT1G36400,0,0,0,0,0,0,0
AT1G36403,0,0,0,0,0,0,0
AT1G36406,0,0,0,0,0,0,0
AT1G36420,0,0,0,0,0,0,0
AT1G36430,0,0,0,0,0,0,0
AT1G36440,0,0,0,0,0,0,0
AT1G36441,0,0,0,0,0,0,0
AT1G36445,0,0,0,0,0,0,0
AT1G36450,0,0,0,0,0,0,0
AT1G36460,0,0,0,0,0,0.009,0
AT1G36470,0,0,0,0,0,0,0
AT1G36480,0,0,0,0,0,0,0
AT1G36485,0,0,0,0,0,0,0
AT1G36490,0,0,0.01,0,0,0,0
AT1G36495,0,0,0,0,0,0,0
AT1G36500,0,0,0,0,0,0,0
AT1G36510,0,0,0.022,0,0.025,0,0
AT1G36520,0,0.008,0,0.004,0,0,0
AT1G36530,0,0,0,0,0,0,0
AT1G36540,0,0,0,0,0,0,0
AT1G36550,0,0,0,0,0,0,0
AT1G36560,0,0,0,0,0.012,0,0
AT1G36570,0,0,0,0,0,0,0
AT1G36580,0.053,0.14,0.026,0.026,0.03,0.026,0.107
AT1G36590,0,0,0,0,0,0,0
AT1G36595,0,0,0,0,0,0,0
AT1G36600,0.012,0,0,0,0,0.012,0
AT1G36605,0,0,0,0,0,0,0
AT1G36610,0,0,0,0,0,0.016,0
AT1G36620,0.006,0,0,0,0,0.006,0
AT1G36622,0.468,0.317,0.225,0.14,0.133,0.068,0.248
AT1G36623,0,0,0,0,0,0,0
AT1G06983,0.934,0.434,0.366,0.834,0.538,0.732,1.085
AT1G36630,0,0,0,0.002,0.004,0.004,0.01
AT1G36627,0,0,0,0,0,0,0
AT1G36640,1.248,0.994,0.894,1.123,0.956,0.828,1.033
AT1G36650,0,0,0,0,0,0,0
AT1G06987,0,0,0,0,0.076,0,0
AT1G36660,0,0,0,0,0,0,0
AT1G36670,0,0,0,0,0,0,0
AT1G36675,1.172,0.516,0.725,0.456,0.483,0.64,0.298
AT1G36680,0.422,0.269,0.246,0.254,0.23,0.298,0.18
AT1G06993,0.933,0.828,0.612,0.131,0.159,0.317,0.159
AT1G36690,0,0,0,0,0,0,0
AT1G36700,0,0,0,0,0,0,0
AT1G36710,0,0,0,0,0,0,0
AT1G36720,0,0,0,0,0,0,0
AT1G36730,98.34,74.304,78.685,81.352,85.917,105.474,119.676
AT1G36740,0,0,0,0,0,0,0
AT1G36745,0,0,0,0,0,0,0
AT1G36750,0,0,0,0,0,0,0
AT1G36756,0,0,0,0,0,0,0
AT1G36763,0,0,0,0,0,0,0
AT1G36770,0,0,0,0,0.006,0,0
AT1G36775,0,0,0,0,0,0,0
AT1G36790,0,0,0,0,0,0,0
AT1G36795,0,0,0,0,0,0,0
AT1G36800,0,0,0,0,0,0,0
AT1G36810,0,0,0,0,0,0,0
AT1G36830,0,0,0,0,0,0,0
AT1G36840,0.007,0,0.007,0.007,0,0,0
AT1G36850,0,0.012,0,0,0,0.013,0
AT1G36880,0,0,0,0.009,0,0,0
AT1G36890,0,0,0,0,0,0,0
AT1G36910,0,0,0,0,0,0,0
AT1G36915,0,0,0,0,0,0,0
AT1G36920,0.396,0.344,0.133,0.196,0.194,0.207,0.296
AT1G36922,0.17,0.329,0.234,0.196,0.246,0.138,0.106
AT1G36925,0.347,0.284,0.218,0.276,0.181,0.042,0
AT1G06997,0,0,0,0.063,0,0.038,0
AT1G36927,0,0,0,0,0,0,0
AT1G36933,0,0,0,0,0,0,0.014
AT1G36936,0,0,0,0,0,0,0
AT1G36940,9.466,7.29,8.78,8.742,7.986,9.889,10.096
AT1G36942,0,0,0,0,0,0,0
AT1G36950,0,0,0,0,0,0,0
AT1G36960,0,0,0,0,0,0,0
AT1G36970,0,0,0,0,0,0,0
AT1G36975,0,0,0,0,0,0,0
AT1G36980,85.345,101.006,118.547,116.806,131.838,158.18,176.656
AT1G36990,9.245,8.835,8.467,8.017,8.514,8.211,9.64
AT1G36992,0,0,0,0,0,0,0
AT1G37000,0.038,0.194,0.071,0.05,0.16,0.102,0.171
AT1G37010,0.094,0,0,0.088,0,0.092,0
AT1G07003,0,0,0,0.132,0.275,0,0
AT1G37012,0.024,0.042,0,0.039,0.052,0.048,0
AT1G37015,0,0.172,0,0.148,0.057,0.06,0
AT1G37020,0,0.011,0,0,0,0,0
AT1G37030,0,0,0,0,0,0,0
AT1G37035,0,0,0,0,0,0,0
AT1G37036,0,0,0,0,0,0,0
AT1G37037,0,0,0,0,0,0,0
AT1G37038,0,0.015,0,0,0,0,0
AT1G37040,0,0,0,0.004,0,0,0
AT1G37045,0,0,0,0,0,0.045,0
AT1G37050,0,0,0,0,0,0,0
AT1G37060,0,0,0,0,0,0,0
AT1G37057,0,0,0,0,0,0,0
AT1G37063,0,0,0.032,0,0.064,0.032,0
AT1G37070,0.008,0.008,0,0.016,0.01,0.028,0.029
AT1G37080,0.314,0.312,0.24,0.35,0.591,0.279,0.746
AT1G07007,0.121,0.052,0,0.06,0.113,0.064,0.2
AT1G37090,0,0,0,0,0,0,0
AT1G37095,0,0,0,0,0,0,0
AT1G37100,0,0,0,0,0,0,0
AT1G37110,0,0,0,0,0,0,0
AT1G37113,0,0,0,0,0,0,0
AT1G37120,0,0,0,0,0,0,0
AT1G07013,0,0,0,0,0,0,0
AT1G37130,153.642,206.958,180.685,197.909,227.445,195.109,285.149
AT1G37140,0.368,0.468,0.182,0.31,0.297,0.154,0.226
AT1G37150,0.803,0.8,0.6,0.496,0.412,0.416,0.434
AT1G37160,0,0,0.016,0,0,0.016,0
AT1G37170,0,0,0,0,0,0,0
AT1G37180,0,0,0,0,0,0,0
AT1G07017,0,0,0.055,0,0,0,0
AT1G37190,0,0,0,0,0,0,0
AT1G37200,0,0,0,0,0,0,0
AT1G37210,0,0,0,0,0,0,0
AT1G37275,0,0,0,0,0,0,0
AT1G37340,0,0,0,0,0,0,0
AT1G37405,0,0,0,0,0,0,0
AT1G37471,0,0,0,0,0,0,0
AT1G37537,0,0,0,0,0,0,0
AT1G37603,0,0,0,0,0,0,0
AT1G37669,0,0,0,0,0,0,0
AT1G37735,0,0,0,0,0,0,0
AT1G37801,0,0,0,0,0,0,0
AT1G37867,0,0,0,0,0,0,0
AT1G37933,0,0,0,0,0,0,0
AT1G37999,0.006,0.016,0.006,0.012,0.012,0.012,0.024
AT1G07023,0.064,0,0,0,0.069,0.188,0.134
AT1G07027,0.15,0.128,0,0.309,0,0.151,0.217
AT1G38065,0,0,0,0,0,0,0
AT1G38131,3.092,2.729,2.442,2.143,1.549,1.772,1.282
AT1G38140,0,0,0,0,0,0,0
AT1G38149,0,0,0,0,0,0,0
AT1G38158,0,0,0,0,0,0,0
AT1G38167,0,0,0,0,0,0,0
AT1G38176,0,0,0,0,0,0,0
AT1G38185,0,0.005,0,0.004,0,0,0
AT1G38194,0,0,0,0,0,0,0
AT1G38203,0,0,0,0,0,0,0
AT1G38212,0,0,0,0,0,0,0
AT1G38221,0,0,0,0,0,0,0
AT1G38230,0,0,0,0,0,0,0
AT1G38240,0,0,0,0,0,0,0
AT1G38250,0,0,0,0,0,0,0
AT1G38260,0,0,0,0,0,0,0
AT1G38270,0,0,0,0,0,0,0
AT1G38280,0,0,0,0,0,0,0
AT1G38290,0,0,0,0,0,0,0
AT1G38300,0,0,0,0,0,0,0
AT1G38310,0,0,0,0,0,0,0
AT1G38320,0,0,0,0,0,0,0
AT1G38330,0,0,0,0,0,0,0
AT1G38340,0,0,0,0,0,0,0
AT1G38350,0,0,0,0,0,0,0
AT1G38360,0,0,0,0,0,0,0
AT1G38380,0,0,0,0,0,0,0
AT1G38390,0,0,0,0,0,0,0
AT1G38400,0,0,0,0,0,0,0
AT1G38410,0,0,0,0,0,0,0
AT1G38416,0,0,0,0,0,0,0
AT1G38423,0,0,0,0,0,0,0
AT1G38430,0,0,0,0.006,0.014,0,0
AT1G38440,0,0,0,0,0,0,0
AT1G38450,0,0,0,0,0,0,0
AT1G38460,0,0,0,0,0,0,0
AT1G38550,0,0,0,0,0,0,0
AT1G38710,0,0,0,0,0,0,0
AT1G38790,0,0,0,0,0,0,0
AT1G38870,0,0,0,0,0,0,0
AT1G39030,0,0,0,0,0,0,0
AT1G39110,0,0,0,0,0,0,0.009
AT1G39190,0,0,0,0,0,0,0
AT1G39270,0,0,0,0,0,0,0
AT1G39350,0,0,0,0,0,0,0
AT1G39430,0,0,0,0,0,0,0
AT1G39510,0,0,0,0,0,0,0
AT1G39511,0,0,0,0,0,0,0
AT1G39060,0,0,0,0,0,0,0
AT1G39513,0,0,0,0,0,0,0
AT1G39070,0,0,0,0,0,0,0
AT1G39515,0,0,0,0,0,0,0
AT1G39590,0,0,0,0,0,0,0
AT1G39670,0,0,0,0,0,0,0
AT1G39750,0,0,0,0,0,0,0
AT1G39830,0,0,0,0,0,0,0
AT1G39910,0,0,0,0,0,0,0
AT1G39990,0,0,0,0,0,0,0
AT1G40070,0,0,0,0,0,0,0
AT1G40069,0,0,0,0,0,0,0
AT1G40071,0,0,0,0,0,0,0
AT1G40072,0,0,0,0,0,0,0
AT1G40073,0,0,0,0,0,0,0
AT1G40074,0,0,0,0,0,0,0
AT1G40075,0,0,0,0,0,0,0.005
AT1G40077,0,0,0,0,0,0,0
AT1G40078,0,0,0,0,0,0,0
AT1G40079,0,0,0,0,0,0,0
AT1G40080,0,0,0,0,0,0,0
AT1G40081,0,0,0,0,0,0,0
AT1G40083,0,0,0,0,0,0,0
AT1G40084,0,0,0,0,0,0,0
AT1G40085,0,0,0,0,0,0,0
AT1G40086,0,0,0,0,0,0,0
AT1G40087,0.018,0,0,0,0,0,0.017
AT1G40089,0,0,0,0,0,0.018,0
AT1G40091,0,0,0,0,0,0,0
AT1G40090,0,0,0,0,0,0,0
AT1G40093,0,0,0,0,0,0,0
AT1G40095,0,0,0,0,0,0,0
AT1G40097,0,0,0,0,0,0,0
AT1G40099,0,0,0,0,0,0,0
AT1G40101,0,0,0,0,0,0,0
AT1G40103,0,0,0,0,0,0,0
AT1G40104,0,0.012,0,0,0,0,0
AT1G40105,0,0,0,0,0,0,0
AT1G40107,0,0,0,0,0,0,0
AT1G40109,0,0,0,0,0,0,0
AT1G40113,0,0,0,0,0,0,0
AT1G40115,0,0,0,0,0,0,0
AT1G40117,0,0,0,0,0,0,0
AT1G40119,0,0,0,0,0,0,0
AT1G40121,0,0,0,0.09,0,0,0
AT1G40123,0,0,0,0,0,0,0
AT1G40125,0,0,0,0,0,0,0
AT1G40127,0,0,0,0,0,0,0
AT1G40129,0,0,0,0,0,0,0
AT1G40131,0,0,0,0,0,0,0
AT1G40133,0,0,0,0,0,0,0
AT1G40135,0,0,0,0,0,0,0
AT1G40137,0,0,0,0,0,0,0
AT1G40139,0,0,0,0,0,0,0
AT1G40141,0,0,0,0,0,0,0
AT1G40143,0,0,0,0,0,0,0
AT1G40136,0,0,0,0,0,0,0
AT1G40130,0,0,0,0,0,0,0
AT1G40124,0,0,0,0,0,0,0
AT1G40118,0,0,0,0,0,0,0
AT1G40112,0,0,0,0,0,0,0
AT1G40106,0,0,0,0,0,0,0
AT1G40100,0,0,0,0,0,0,0
AT1G40150,0,0,0,0,0,0,0
AT1G40230,0,0,0,0,0,0,0
AT1G40310,0,0,0,0,0,0,0
AT1G40076,0,0,0,0,0,0,0
AT1G40390,0,0,0,0,0,0,0
AT1G40470,0,0,0,0,0,0,0
AT1G40630,0,0,0,0,0,0,0
AT1G41115,0,0,0,0,0,0,0
AT1G41600,0,0,0,0,0,0,0
AT1G41630,0,0,0,0,0,0,0
AT1G41650,0,0,0,0,0,0,0
AT1G41660,0,0,0,0,0,0,0
AT1G41680,0,0,0,0,0,0,0
AT1G41690,0,0,0,0,0,0,0
AT1G41700,0,0,0,0,0,0,0
AT1G41723,0,0,0,0,0,0,0
AT1G41710,0,0,0,0,0,0,0
AT1G41720,0,0,0,0,0,0,0
AT1G41726,0,0,0,0,0,0,0
AT1G41730,0,0,0,0,0,0,0
AT1G41740,0,0,0,0,0,0,0
AT1G41743,0,0,0,0,0,0,0
AT1G41746,0,0,0,0,0,0,0
AT1G41750,0,0,0,0,0,0,0
AT1G41755,0,0,0,0,0,0,0
AT1G41760,0,0,0,0,0,0,0
AT1G41770,0,0,0,0,0,0,0
AT1G41775,0,0,0,0,0,0,0
AT1G41790,0,0,0,0,0,0,0
AT1G41795,0,0,0,0,0,0,0
AT1G41797,0,0,0,0,0,0,0
AT1G41798,0,0,0,0,0,0,0
AT1G41803,0,0,0,0,0,0,0
AT1G41810,0,0,0,0,0,0,0
AT1G41820,0,0,0,0,0,0.018,0
AT1G41825,0,0,0,0,0,0,0
AT1G41827,0,0,0,0,0,0,0
AT1G41830,68.566,50.194,52.294,50.174,36.968,35.319,20.807
AT1G41835,0.014,0,0,0.004,0,0.016,0.016
AT1G41840,0,0,0,0,0,0,0
AT1G41850,0,0,0,0,0,0,0
AT1G41855,0,0,0,0,0,0,0
AT1G41860,0,0,0,0,0,0,0
AT1G41870,0,0,0,0,0,0.023,0
AT1G41880,99.687,73.54,61.017,57.436,40.939,29.923,25.196
