Sample name	title	source name	organism	characteristics: Tissue	characteristics: Developmental Stage	characteristics: Ecotype	characteristics: Genotype	characteristics: Treatment	characteristics: Original series ID	characteristics: Replicate Group	molecule	label	platform
GSM179974	Reanalysis of GSM179974	"Arabidopsis roots, IAA treatment, replica 2"	Arabidopsis thaliana	root	0.1	Col-0	wild type	hormone	GSE7432	GSE7432_6	total RNA	biotin	GPL198
GSM179975	Reanalysis of GSM179975	"Arabidopsis ein2 mutant roots, mock treatment, replica 1"	Arabidopsis thaliana	root	0.1	Col-0	mutant	hormone	GSE7432	GSE7432_7	total RNA	biotin	GPL198
GSM179976	Reanalysis of GSM179976	"Arabidopsis ein2 mutant roots, mock treatment, replica 2"	Arabidopsis thaliana	root	0.1	Col-0	mutant	hormone	GSE7432	GSE7432_7	total RNA	biotin	GPL198
GSM179977	Reanalysis of GSM179977	"Arabidopsis ein2 mutant roots, IAA treatment, replica 1"	Arabidopsis thaliana	root	0.1	Col-0	mutant	hormone	GSE7432	GSE7432_8	total RNA	biotin	GPL198
GSM179978	Reanalysis of GSM179978	"Arabidopsis ein2 mutant roots, IAA treatment, replica 2"	Arabidopsis thaliana	root	0.1	Col-0	mutant	hormone	GSE7432	GSE7432_8	total RNA	biotin	GPL198
GSM184477	Reanalysis of GSM184477	"Lateral Root Cap root cells 2hr KCl control treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_1	total RNA	biotin	GPL198
GSM184484	Reanalysis of GSM184484	"Lateral Root Cap root cells 2hr continuous KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_7	total RNA	biotin	GPL198
GSM184485	Reanalysis of GSM184485	"Epidermis&Cortex root cells 2hr KCl control treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_10	total RNA	biotin	GPL198
GSM184486	Reanalysis of GSM184486	"Epidermis&Cortex root cells 2hr KCl control treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_10	total RNA	biotin	GPL198
GSM184487	Reanalysis of GSM184487	"Epidermis&Cortex root cells 2hr KCl control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_10	total RNA	biotin	GPL198
GSM184488	Reanalysis of GSM184488	"Epidermis&Cortex root cells 2hr transitory KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_11	total RNA	biotin	GPL198
GSM184490	Reanalysis of GSM184490	"Epidermis&Cortex root cells 2hr transitory KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_11	total RNA	biotin	GPL198
GSM184493	Reanalysis of GSM184493	"Epidermis&Cortex root cells 2hr continuous KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_12	total RNA	biotin	GPL198
GSM184494	Reanalysis of GSM184494	"Endodermis&Pericycle root cells 2hr KCl control treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_13	total RNA	biotin	GPL198
GSM184496	Reanalysis of GSM184496	"Endodermis&Pericycle root cells 2hr KCl control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_13	total RNA	biotin	GPL198
GSM184498	Reanalysis of GSM184498	"Endodermis&Pericycle root cells 2hr transitory KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_22	total RNA	biotin	GPL198
GSM184499	Reanalysis of GSM184499	"Endodermis&Pericycle root cells 2hr transitory KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_22	total RNA	biotin	GPL198
GSM184500	Reanalysis of GSM184500	"Endodermis&Pericycle root cells 2hr continuous KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_25	total RNA	biotin	GPL198
GSM184501	Reanalysis of GSM184501	"Endodermis&Pericycle root cells 2hr continuous KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_25	total RNA	biotin	GPL198
GSM184504	Reanalysis of GSM184504	"Pericycle root cells 2hr KCl control treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_28	total RNA	biotin	GPL198
GSM184505	Reanalysis of GSM184505	"Pericycle root cells 2hr KCl control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_28	total RNA	biotin	GPL198
GSM184506	Reanalysis of GSM184506	"Pericycle root cells 2hr transitory KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_31	total RNA	biotin	GPL198
GSM184507	Reanalysis of GSM184507	"Pericycle root cells 2hr transitory KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_31	total RNA	biotin	GPL198
GSM184508	Reanalysis of GSM184508	"Pericycle root cells 2hr transitory KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_31	total RNA	biotin	GPL198
GSM184509	Reanalysis of GSM184509	"Pericycle root cells 2hr continuous KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_34	total RNA	biotin	GPL198
GSM184510	Reanalysis of GSM184510	"Pericycle root cells 2hr continuous KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_34	total RNA	biotin	GPL198
GSM184516	Reanalysis of GSM184516	"Pericycle root cells 2hr continuous KCl and MSX control treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_37	total RNA	biotin	GPL198
GSM184517	Reanalysis of GSM184517	"Pericycle root cells 2hr continuous KCl and MSX control treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_37	total RNA	biotin	GPL198
GSM184518	Reanalysis of GSM184518	"Pericycle root cells 2hr continuous KCl and MSX control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_37	total RNA	biotin	GPL198
GSM184519	Reanalysis of GSM184519	"Pericycle root cells 2hr continuous KNO3 and MSX treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_40	total RNA	biotin	GPL198
GSM184520	Reanalysis of GSM184520	"Pericycle root cells 2hr continuous KNO3 and MSX treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_40	total RNA	biotin	GPL198
GSM184521	Reanalysis of GSM184521	"Pericycle root cells 2hr continuous KNO3 and MSX treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_40	total RNA	biotin	GPL198
GSM184522	Reanalysis of GSM184522	"Stele root cells 2hr KCl control treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_43	total RNA	biotin	GPL198
GSM184523	Reanalysis of GSM184523	"Stele root cells 2hr KCl control treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_43	total RNA	biotin	GPL198
GSM184524	Reanalysis of GSM184524	"Stele root cells 2hr KCl control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_43	total RNA	biotin	GPL198
GSM184525	Reanalysis of GSM184525	"Stele root cells 2hr transitory KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_46	total RNA	biotin	GPL198
GSM184527	Reanalysis of GSM184527	"Stele root cells 2hr transitory KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_46	total RNA	biotin	GPL198
GSM184528	Reanalysis of GSM184528	"Stele root cells 2hr continuous KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_49	total RNA	biotin	GPL198
GSM184529	Reanalysis of GSM184529	"Stele root cells 2hr continuous KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_49	total RNA	biotin	GPL198
GSM184530	Reanalysis of GSM184530	"Stele root cells 2hr continuous KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_49	total RNA	biotin	GPL198
GSM184533	Reanalysis of GSM184533	"Protoplasted root cells 2hr KCl control treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_52	total RNA	biotin	GPL198
GSM184534	Reanalysis of GSM184534	"Protoplasted root cells 2hr continuous KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_55	total RNA	biotin	GPL198
GSM184535	Reanalysis of GSM184535	"Protoplasted root cells 2hr continuous KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_55	total RNA	biotin	GPL198
GSM184538	Reanalysis of GSM184538	"Whole roots 2hr KCl control treated then frozen, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_58	total RNA	biotin	GPL198
GSM184539	Reanalysis of GSM184539	"Whole roots 2hr KCl control treated then frozen, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_58	total RNA	biotin	GPL198
GSM184543	Reanalysis of GSM184543	"Whole roots 2hr KNO3 treated then frozen, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_61	total RNA	biotin	GPL198
GSM184544	Reanalysis of GSM184544	"Whole roots 2hr KNO3 treated then frozen, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_61	total RNA	biotin	GPL198
GSM184545	Reanalysis of GSM184545	"Whole roots 2hr KNO3 treated then frozen, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_61	total RNA	biotin	GPL198
GSM184553	Reanalysis of GSM184553	"Whole roots 2hr KCl control treated then incubated in protoplast-generating solution minus enzymes, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_64	total RNA	biotin	GPL198
GSM184557	Reanalysis of GSM184557	"Whole roots 2hr KNO3 treated then incubated in protoplast-generating solution minus enzymes, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_67	total RNA	biotin	GPL198
GSM184559	Reanalysis of GSM184559	"Whole roots 2hr KNO3 treated then incubated in protoplast-generating solution minus enzymes with KNO3, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_70	total RNA	biotin	GPL198
GSM184560	Reanalysis of GSM184560	"Whole roots 2hr KNO3 treated then incubated in protoplast-generating solution minus enzymes with KNO3, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_70	total RNA	biotin	GPL198
GSM184561	Reanalysis of GSM184561	"Whole roots 2hr KNO3 treated then incubated in protoplast-generating solution minus enzymes with KNO3, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_70	total RNA	biotin	GPL198
GSM218585	Reanalysis of GSM218585	"Pericycle root cells 2hr continuous KNO3 and MSX and Gln treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_73	total RNA	biotin	GPL198
GSM218586	Reanalysis of GSM218586	"Pericycle root cells 2hr continuous KNO3 and MSX and Gln treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_73	total RNA	biotin	GPL198
GSM218587	Reanalysis of GSM218587	"Pericycle root cells 2hr continuous KNO3 and MSX and Gln treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_73	total RNA	biotin	GPL198
GSM218588	Reanalysis of GSM218588	"Protoplasted root cells 2hr transitory KNO3 treated, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_76	total RNA	biotin	GPL198
GSM218589	Reanalysis of GSM218589	"Protoplasted root cells 2hr transitory KNO3 treated, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_76	total RNA	biotin	GPL198
GSM218590	Reanalysis of GSM218590	"Protoplasted root cells 2hr transitory KNO3 treated, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_76	total RNA	biotin	GPL198
GSM218591	Reanalysis of GSM218591	"Whole roots 3.5hr KCl control treated then frozen, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_79	total RNA	biotin	GPL198
GSM218592	Reanalysis of GSM218592	"Whole roots 3.5hr KCl control treated then frozen, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_79	total RNA	biotin	GPL198
GSM218593	Reanalysis of GSM218593	"Whole roots 3.5hr KCl control treated then frozen, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_79	total RNA	biotin	GPL198
GSM218594	Reanalysis of GSM218594	"Whole roots 3.5hr KNO3 treated then frozen, biological rep1"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_82	total RNA	biotin	GPL198
GSM218595	Reanalysis of GSM218595	"Whole roots 3.5hr KNO3 treated then frozen, biological rep2"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_82	total RNA	biotin	GPL198
GSM218596	Reanalysis of GSM218596	"Whole roots 3.5hr KNO3 treated then frozen, biological rep3"	Arabidopsis thaliana	root	1.02	Col-0	wild type	abiotic stress	GSE7631	GSE7631_82	total RNA	biotin	GPL198
GSM184831	Reanalysis of GSM184831	"Arabidopsis, root, longitudinal zone 1, standard conditions, replicate 1"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_1	total RNA	biotin	GPL198
GSM184832	Reanalysis of GSM184832	"Arabidopsis, root, longitudinal zone 1, standard conditions, replicate 2"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_1	total RNA	biotin	GPL198
GSM184833	Reanalysis of GSM184833	"Arabidopsis, root, longitudinal zone 2, standard conditions, replicate 3"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_3	total RNA	biotin	GPL198
GSM184834	Reanalysis of GSM184834	"Arabidopsis, root, longitudinal zone 2, standard conditions, replicate 4"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_3	total RNA	biotin	GPL198
GSM184835	Reanalysis of GSM184835	"Arabidopsis, root, longitudinal zone 3, standard conditions, replicate 5"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_5	total RNA	biotin	GPL198
GSM184836	Reanalysis of GSM184836	"Arabidopsis, root, longitudinal zone 3, standard conditions, replicate 6"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_5	total RNA	biotin	GPL198
GSM184837	Reanalysis of GSM184837	"Arabidopsis, root, longitudinal zone 4, standard conditions, replicate 7"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_7	total RNA	biotin	GPL198
GSM184838	Reanalysis of GSM184838	"Arabidopsis, root, longitudinal zone 4, standard conditions, replicate 8"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_7	total RNA	biotin	GPL198
GSM184839	Reanalysis of GSM184839	"Arabidopsis, root, longitudinal zone 1, standard conditions, NaCl, replicate 1"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_9	total RNA	biotin	GPL198
GSM184840	Reanalysis of GSM184840	"Arabidopsis, root, longitudinal zone 1, standard conditions, NaCl, replicate 2"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_9	total RNA	biotin	GPL198
GSM184841	Reanalysis of GSM184841	"Arabidopsis, root, longitudinal zone 2, standard conditions, NaCl, replicate 1"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_11	total RNA	biotin	GPL198
GSM184842	Reanalysis of GSM184842	"Arabidopsis, root, longitudinal zone 2, standard conditions, NaCl, replicate 2"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_11	total RNA	biotin	GPL198
GSM184843	Reanalysis of GSM184843	"Arabidopsis, root, longitudinal zone 3, standard conditions, NaCl, replicate 1"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_13	total RNA	biotin	GPL198
GSM184844	Reanalysis of GSM184844	"Arabidopsis, root, longitudinal zone 3, standard conditions, NaCl, replicate 2"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_13	total RNA	biotin	GPL198
GSM184845	Reanalysis of GSM184845	"Arabidopsis, root, longitudinal zone 4, standard conditions, NaCl, replicate 1"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_15	total RNA	biotin	GPL198
GSM184846	Reanalysis of GSM184846	"Arabidopsis, root, longitudinal zone 4, standard conditions, NaCl, replicate 2"	Arabidopsis thaliana	root	0.7	Col-0	wild type	abiotic stress	GSE7639	GSE7639_15	total RNA	biotin	GPL198
GSM184889	Reanalysis of GSM184889	"Arabidopsis, root cells, epidermis and lateral root cap, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_1	total RNA	biotin	GPL198
GSM184890	Reanalysis of GSM184890	"Arabidopsis, root cells, epidermis and lateral root cap, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_1	total RNA	biotin	GPL198
GSM184891	Reanalysis of GSM184891	"Arabidopsis, root cells, epidermis and lateral root cap, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_1	total RNA	biotin	GPL198
GSM184892	Reanalysis of GSM184892	"Arabidopsis, root cells, columella root cap, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_4	total RNA	biotin	GPL198
GSM184893	Reanalysis of GSM184893	"Arabidopsis, root cells, columella root cap, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_4	total RNA	biotin	GPL198
GSM184894	Reanalysis of GSM184894	"Arabidopsis, root cells, columella root cap, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_4	total RNA	biotin	GPL198
GSM184895	Reanalysis of GSM184895	"Arabidopsis, root cells, cortex, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_7	total RNA	biotin	GPL198
GSM184896	Reanalysis of GSM184896	"Arabidopsis, root cells, cortex, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_7	total RNA	biotin	GPL198
GSM184897	Reanalysis of GSM184897	"Arabidopsis, root cells, cortex, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_7	total RNA	biotin	GPL198
GSM184898	Reanalysis of GSM184898	"Arabidopsis, root cells, endodermis and quiescent center, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_10	total RNA	biotin	GPL198
GSM184899	Reanalysis of GSM184899	"Arabidopsis, root cells, endodermis and quiescent center, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_10	total RNA	biotin	GPL198
GSM184900	Reanalysis of GSM184900	"Arabidopsis, root cells, endodermis and quiescent center, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_10	total RNA	biotin	GPL198
GSM184901	Reanalysis of GSM184901	"Arabidopsis, root cells, stele, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_13	total RNA	biotin	GPL198
GSM184902	Reanalysis of GSM184902	"Arabidopsis, root cells, stele, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_13	total RNA	biotin	GPL198
GSM184903	Reanalysis of GSM184903	"Arabidopsis, root cells, stele, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_13	total RNA	biotin	GPL198
GSM184904	Reanalysis of GSM184904	"Arabidopsis, root cells, protophloem, standard conditions, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_16	total RNA	biotin	GPL198
GSM184905	Reanalysis of GSM184905	"Arabidopsis, root cells, protophloem, standard conditions, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_16	total RNA	biotin	GPL198
GSM184906	Reanalysis of GSM184906	"Arabidopsis, root cells, protophloem, standard conditions, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_16	total RNA	biotin	GPL198
GSM184907	Reanalysis of GSM184907	"Arabidopsis, root cells, epidermis and lateral root cap, 140 mM NaCl, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_19	total RNA	biotin	GPL198
GSM184908	Reanalysis of GSM184908	"Arabidopsis, root cells, epidermis and lateral root cap, 140 mM NaCl, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_19	total RNA	biotin	GPL198
GSM184909	Reanalysis of GSM184909	"Arabidopsis, root cells, epidermis and lateral root cap, 140 mM NaCl, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_19	total RNA	biotin	GPL198
GSM184910	Reanalysis of GSM184910	"Arabidopsis, root cells, columella root cap, 140 mM NaCl, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_22	total RNA	biotin	GPL198
GSM184911	Reanalysis of GSM184911	"Arabidopsis, root cells, columella root cap, 140 mM NaCl, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_22	total RNA	biotin	GPL198
GSM184912	Reanalysis of GSM184912	"Arabidopsis, root cells, columella root cap, 140 mM NaCl, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_22	total RNA	biotin	GPL198
GSM184913	Reanalysis of GSM184913	"Arabidopsis, root cells, cortex, 140 mM NaCl, replicate 1"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_25	total RNA	biotin	GPL198
GSM184914	Reanalysis of GSM184914	"Arabidopsis, root cells, cortex, 140 mM NaCl, replicate 2"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_25	total RNA	biotin	GPL198
GSM184915	Reanalysis of GSM184915	"Arabidopsis, root cells, cortex, 140 mM NaCl, replicate 3"	Arabidopsis thaliana	root	1	Col-0	wild type	abiotic stress	GSE7641	GSE7641_25	total RNA	biotin	GPL198
